"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"26/01/2011",1000,300000,300000,300000,0,0,0,1,"ANBIMA"
"31/01/2011","1000,1184802","12301457,31",0,0,0,0,0,1,"ANBIMA"
"28/02/2011","997,1614974","12294997,72",0,0,0,0,0,1,"ANBIMA"
"31/03/2011","1028,7859602","12690085,81",0,0,0,0,0,1,"ANBIMA"
"29/04/2011","994,3012611","12264716,67",0,0,0,0,0,1,"ANBIMA"
"31/05/2011","967,2953963","11931599,04",0,0,0,0,0,1,"ANBIMA"
"30/06/2011","963,7244658","11887551,58",0,0,0,0,0,1,"ANBIMA"
"29/07/2011","959,4458591","11834774,92",0,0,0,0,0,1,"ANBIMA"
"31/08/2011","966,0891134","11916719,53",0,0,0,0,0,1,"ANBIMA"
"30/09/2011","951,3985736","11735511,57",0,0,0,0,0,1,"ANBIMA"
"31/10/2011","959,033731","11829691,31",0,0,0,0,0,1,"ANBIMA"
"30/11/2011","951,4774917","11736485,02",0,0,0,0,0,1,"ANBIMA"
"30/12/2011","957,7599796","12921242,74",0,0,0,0,0,1,"ANBIMA"
"30/01/2012","934,9301265","12613242,74",0,0,0,0,0,1,"ANBIMA"
"31/01/2012","940,8286484","12692820,33",0,0,0,0,0,1,"ANBIMA"
"29/02/2012","952,2119331","12846393,45",0,0,0,0,0,1,"ANBIMA"
"30/03/2012","933,6812082","12596393,45",0,0,0,0,0,1,"ANBIMA"
"30/04/2012","930,4988777","12553460,29",0,0,0,0,0,1,"ANBIMA"
"31/05/2012","934,8240532","12611811,69",0,0,0,0,0,1,"ANBIMA"
"29/06/2012","17,941820276","242055,02",0,0,0,0,0,1,"ANBIMA"
"31/07/2012","791,5329375","10678655,86",0,0,0,0,0,1,"ANBIMA"
"31/08/2012","686,8893904","9266898,53",0,0,0,0,0,1,"ANBIMA"
"28/09/2012","686,8893904","9266898,53",0,0,0,0,0,1,"ANBIMA"
"31/10/2012","86,659602446","1169134,01",0,0,0,0,0,1,"ANBIMA"
"30/11/2012","86,6028047","1168367,74",0,0,0,0,0,1,"ANBIMA"
"31/12/2012","85,9151811","1456708,94",0,0,0,0,0,1,"ANBIMA"
"31/01/2013","85,8573263",1455728,0,0,0,0,0,1,"ANBIMA"
"28/02/2013","85,7078605","1453193,78",0,0,0,0,0,1,"ANBIMA"
"28/03/2013","85,7078605","1453193,78",0,0,0,0,0,1,"ANBIMA"
"30/04/2013","85,506562","1449780,73",0,0,0,0,0,1,"ANBIMA"
