"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"04/05/2010",0,0,0,"39,763103325","39,763103325","39,763103325","39,763103325","39,763103325"
"05/05/2010",1,100,10000,"39,763103325","39,763103325","39,763103325","39,763103325","39,763103325"
"10/05/2010",1,30000,3000000,"40,086297495","40,086297495","40,086297495","40,086297495","40,086297495"
"08/06/2010",1,2500,250000,"40,086297495","40,086297495","40,086297495","40,086297495","40,086297495"
"16/06/2010",1,8,800,"40,363056072","40,363056072","40,363056072","40,363056072","40,363056072"
"29/06/2010",3,8000,800000,"40,363056072","40,363056072","40,363056072","40,363056072","40,363056072"
"01/07/2010",1,534,53400,"40,363056072","40,363056072","40,363056072","40,363056072","40,363056072"
"07/07/2010",1,1000,100000,"40,363056072","40,363056072","40,363056072","40,363056072","40,363056072"
"28/07/2010",1,450,45000,"40,626584475","40,626584475","40,626584475","40,626584475","40,626584475"
"05/08/2010",4,236,23600,"40,626584475","40,626584475","40,626584475","40,626584475","40,626584475"
"13/08/2010",4,2000,200000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"19/08/2010",3,27500,2750000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"20/08/2010",2,27500,2750000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"23/08/2010",1,150,15000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"24/08/2010",2,650,65000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"25/08/2010",1,200,20000,"40,916495852","40,916495852","40,916495852","40,916495852","40,916495852"
"26/08/2010",1,2519,"248146,69","40,306840064","40,306840064","40,306840064","40,306840064","40,306840064"
"27/08/2010",1,981,"96628,5","40,302748414","40,302748414","40,302748414","40,302748414","40,302748414"
"02/09/2010",1,600,58800,"40,098165935","40,098165935","40,098165935","40,098165935","40,098165935"
"10/09/2010",1,92,9200,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"13/09/2010",2,2000,200000,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"15/09/2010",1,100,10000,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"16/09/2010",1,130,13000,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"21/09/2010",1,15,1500,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"28/09/2010",1,9,900,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
"29/09/2010",2,453,45300,"41,219535568","41,219535568","41,219535568","41,219535568","41,219535568"
