"Data","Q Negs","Q Títs","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"28/12/2012",2,1305256,"3928820,56","1,8024744667","1,8024744667","1,8024744667","1,8024744667","1,8024744667"
"04/01/2013",2,2,6,"1,8068938496","1,8068938496","1,8068938496","1,8068938496","1,8068938496"
"30/07/2013",2,300,900,"1,9196573303","1,9196573303","1,9196573303","1,9196573303","1,9196573303"
"31/07/2013",1,10,30,"1,9196573303","1,9196573303","1,9196573303","1,9196573303","1,9196573303"
"06/08/2013",2,370,1110,"1,9334184814","1,9334184814","1,9334184814","1,9334184814","1,9334184814"
"07/08/2013",3,630,1890,"1,9334184814","1,9334184814","1,9334184814","1,9334184814","1,9334184814"
"05/09/2013",1,10,"27,9","1,8121557843","1,8121557843","1,8121557843","1,8121557843","1,8121557843"
"24/09/2013",3,3,9,"1,9485546068","1,9485546068","1,9485546068","1,9485546068","1,9485546068"
"25/09/2013",5,1000,3000,"1,9485546068","1,9485546068","1,9485546068","1,9485546068","1,9485546068"
"14/10/2013",4,1499,"4566,9","2,0312979496","1,9788773574","1,9788773574","2,0312979496","1,9985350795"
"16/10/2013",4,3000,9150,"1,9985350795","1,9985350795","1,9985350795","1,9985350795","1,9985350795"
"17/10/2013",6,1376,"4196,8","1,9985350795","1,9985350795","1,9985350795","1,9985350795","1,9985350795"
"18/10/2013",4,1624,"4953,2","1,9985350795","1,9985350795","1,9985350795","1,9985350795","1,9985350795"
"25/10/2013",1,318,"963,54","1,9854299314","1,9854299314","1,9854299314","1,9854299314","1,9854299314"
"04/11/2013",5,1280,3840,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"05/11/2013",5,3720,11160,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"06/11/2013",1,500,1500,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"07/11/2013",3,685,"2055,75","1,983033726","2,0821854123","1,983033726","2,0821854123","1,983033726"
"11/11/2013",3,675,"2025,75","1,983033726","1,9896438384","1,983033726","1,9896438384","1,983033726"
"13/11/2013",1,1,3,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"14/11/2013",2,367,1101,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"19/11/2013",1,183,549,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"21/11/2013",2,517,1551,"1,983033726","1,983033726","1,983033726","1,983033726","1,983033726"
"22/11/2013",5,360000,1087200,"1,9962539508","1,9962539508","1,9962539508","1,9962539508","1,9962539508"
"25/11/2013",2,117127,"353723,54","1,9962539508","1,9962539508","1,9962539508","1,9962539508","1,9962539508"
"27/11/2013",3,300,906,"1,9962539508","1,9962539508","1,9962539508","1,9962539508","1,9962539508"
"28/11/2013",1,50,"155,5","2,0557449626","2,0557449626","2,0557449626","2,0557449626","2,0557449626"
"29/11/2013",1,50,"152,5","2,0160842881","2,0160842881","2,0160842881","2,0160842881","2,0160842881"
"02/12/2013",1,100,305,"2,0348704657","2,0348704657","2,0348704657","2,0348704657","2,0348704657"
"03/12/2013",1,50,152,"2,0281987593","2,0281987593","2,0281987593","2,0281987593","2,0281987593"
"05/12/2013",8,1409,"4238,98","2,0015119335","2,0215270529","1,9881685206","2,0215270529","2,00818364"
"06/12/2013",1,93,279,"2,0015119335","2,0015119335","2,0015119335","2,0015119335","2,0015119335"
"09/12/2013",1,100,300,"2,0015119335","2,0015119335","2,0015119335","2,0015119335","2,0015119335"
"10/12/2013",1,200,600,"2,0015119335","2,0015119335","2,0015119335","2,0015119335","2,0015119335"
"11/12/2013",1,100,300,"2,0015119335","2,0015119335","2,0015119335","2,0015119335","2,0015119335"
"12/12/2013",4,4400,"13200,05","2,0348704657","2,0015119335","2,0015119335","2,0348704657","2,0015119335"
