"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"14/10/2015","965,490573","121651812,29",0,0,0,0,0,1,"ANBIMA"
"15/10/2015","964,758719","121559598,67",0,0,0,0,0,1,"ANBIMA"
"16/10/2015","964,143404",121482069,0,0,0,0,0,1,"ANBIMA"
"19/10/2015","963,265704","121371478,76",0,0,0,0,0,1,"ANBIMA"
"20/10/2015","962,520453","121277577,11",0,0,0,0,0,1,"ANBIMA"
"21/10/2015","961,77475","121183618,59",0,0,0,0,0,1,"ANBIMA"
"22/10/2015","961,028847","121089634,74",0,0,0,0,0,1,"ANBIMA"
"23/10/2015","960,282415","120995584,33",0,0,0,0,0,1,"ANBIMA"
"26/10/2015","959,5359","120901523,42",0,0,0,0,0,1,"ANBIMA"
"27/10/2015","958,788765","120807384,46",0,0,0,0,0,1,"ANBIMA"
"28/10/2015","958,041322","120713206,61",0,0,0,0,0,1,"ANBIMA"
"29/10/2015","957,293548","120618987,09",0,0,0,0,0,1,"ANBIMA"
"30/10/2015","956,545491","120524731,95",0,0,0,0,0,1,"ANBIMA"
"03/11/2015","955,824757","120433919,45",0,0,0,0,0,1,"ANBIMA"
"04/11/2015","955,103704","120343066,75",0,0,0,0,0,1,"ANBIMA"
"05/11/2015","954,381295","120252043,26",0,0,0,0,0,1,"ANBIMA"
"06/11/2015","953,659739","120161127,14",0,0,0,0,0,1,"ANBIMA"
"09/11/2015","953,766291","120174552,77",0,0,0,0,0,1,"ANBIMA"
"10/11/2015","953,451015","120134827,98",0,0,0,0,0,1,"ANBIMA"
"11/11/2015","951,908298","119940445,64",0,0,0,0,0,1,"ANBIMA"
"12/11/2015","951,18625","119849467,59",0,0,0,0,0,1,"ANBIMA"
"13/11/2015","950,109152","119713753,21",0,0,0,0,0,1,"ANBIMA"
"16/11/2015","949,754986","119669128,24",0,0,0,0,0,1,"ANBIMA"
"17/11/2015","948,725064","119539358,13",0,0,0,0,0,1,"ANBIMA"
"18/11/2015","948,134973","119465006,69",0,0,0,0,0,1,"ANBIMA"
"19/11/2015","947,544589","119390618,29",0,0,0,0,0,1,"ANBIMA"
"20/11/2015","947,429298","119376091,57",0,0,0,0,0,1,"ANBIMA"
"23/11/2015","946,363299","119241775,75",0,0,0,0,0,1,"ANBIMA"
"24/11/2015","945,772565","119167343,22",0,0,0,0,0,1,"ANBIMA"
"25/11/2015","945,224294","119098261,16",0,0,0,0,0,1,"ANBIMA"
"26/11/2015","943,444291","118873980,78",0,0,0,0,0,1,"ANBIMA"
"27/11/2015","942,719129","118782610,28",0,0,0,0,0,1,"ANBIMA"
"30/11/2015","942,471795","118751446,22",0,0,0,0,0,1,"ANBIMA"
"01/12/2015","941,713285","118655873,95",0,0,0,0,0,1,"ANBIMA"
"02/12/2015","940,999846","118565980,68",0,0,0,0,0,1,"ANBIMA"
"03/12/2015","940,28212","118475547,12",0,0,0,0,0,1,"ANBIMA"
"04/12/2015","939,071605","118323022,23",0,0,0,0,0,1,"ANBIMA"
