"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"30/09/2014","9,98873066","94020225,87",0,0,0,0,0,143,"ANBIMA"
"31/10/2014","9,98547671","93989597,64",0,0,0,0,0,143,"ANBIMA"
"28/11/2014","9,98347026","93970711,7",0,0,0,0,0,146,"ANBIMA"
"31/12/2014","9,98018394","93939778,8",0,0,0,0,0,145,"ANBIMA"
"30/01/2015","14,24408102","134074264,35",0,0,0,0,0,145,"ANBIMA"
"27/02/2015","14,24268258","134061101,29",0,0,0,0,0,145,"ANBIMA"
"31/03/2015","14,2409402","134044700,91",0,0,0,0,0,146,"ANBIMA"
"30/04/2015","14,23921099","134028424,56",0,0,0,0,0,146,"ANBIMA"
"29/05/2015","14,23895856","134026048,52",0,0,0,0,0,146,"ANBIMA"
"30/06/2015","14,23818594","134018776,15",0,0,0,0,0,147,"ANBIMA"
"31/07/2015","14,24152298","134050186,41",0,0,0,0,0,147,"ANBIMA"
"31/08/2015","14,24363724","134070087,21",0,0,0,0,0,147,"ANBIMA"
"30/09/2015","14,24494993","134082443,05",0,0,0,0,0,148,"ANBIMA"
"30/10/2015","14,24715332","134103182,77",0,0,0,0,0,149,"ANBIMA"
"30/11/2015","14,24982213","134128303,23",0,0,0,0,0,151,"ANBIMA"
"31/12/2015","15,17140039","142802778,48",0,0,0,0,0,151,"ANBIMA"
"29/01/2016","15,1733428","142821061,61",0,0,0,0,0,153,"ANBIMA"
"29/02/2016","15,17444241","142831411,83",0,0,0,0,0,151,"ANBIMA"
"31/03/2016","15,17733727","142858660,13",0,0,0,0,0,151,"ANBIMA"
"29/04/2016","15,17901117","142874415,87",0,0,0,0,0,151,"ANBIMA"
"31/05/2016","15,17969115","142880816,3",0,0,0,0,0,150,"ANBIMA"
"30/06/2016","15,18175102","142900205,1",0,0,0,0,0,150,"ANBIMA"
"29/07/2016","15,17565372","142842813,47",0,0,0,0,0,150,"ANBIMA"
"31/08/2016","15,18065662","142889903,9",0,0,0,0,0,151,"ANBIMA"
"30/09/2016","15,17787515","142863723,01",0,0,0,0,0,152,"ANBIMA"
"31/10/2016","15,17796003","142864521,92",0,0,0,0,0,152,"ANBIMA"
"30/11/2016","15,17818404","142866630,48",0,0,0,0,0,153,"ANBIMA"
"30/12/2016","16,98320292","159856605,28",0,0,0,0,0,154,"ANBIMA"
"31/01/2017","16,98388799","159863053,62",0,0,0,0,0,154,"ANBIMA"
"24/02/2017","16,98353105","159859693,9",0,0,0,0,0,153,"ANBIMA"
"31/03/2017","16,57691842","156032399,62",0,0,0,0,0,154,"ANBIMA"
"28/04/2017","16,57693837","156032587,39",0,0,0,0,0,154,"ANBIMA"
"31/05/2017","16,57749067","156037786,04",0,0,0,0,0,156,"ANBIMA"
"30/06/2017","16,57262312","155991969,59",0,0,0,0,0,156,"ANBIMA"
"31/07/2017","16,58010331","156062377,82",0,0,0,0,0,156,"ANBIMA"
"31/08/2017","16,58103984","156071193,07",0,0,0,0,0,157,"ANBIMA"
