"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"30/04/2010",0,0,0,"513,46113783","513,46113783","513,46113783","513,46113783","513,46113783"
"03/05/2010",35,515,"514945,9","513,46113783","513,46113783","508,32652645","518,59574921","513,40465711"
"04/05/2010",20,173,"173531,06","513,46113783","517,56882693","509,86690987","517,56882693","515,03746353"
"05/05/2010",18,134,133208,"513,46113783","513,46113783","509,35344873","513,46113783","510,42658251"
"06/05/2010",19,256,"253566,83","512,94767669","508,32652645","507,81306532","512,94767669","508,58325702"
"07/05/2010",13,124,"121913,62","503,19191507","508,32652645","503,19191507","508,32652645","504,81958688"
"10/05/2010",12,90,"89113,95","507,81306532","507,29960418","503,70537621","512,43421556","508,40868024"
"11/05/2010",9,39,38381,"512,43421556","503,70537621","503,70537621","512,43421556","505,31250957"
"12/05/2010",4,33,"32883,7","503,70537621","512,42908094","503,70537621","512,42908094","511,65375463"
"13/05/2010",6,178,"176499,5","505,75922076","507,29960418","505,75922076","511,92075442","509,13266044"
"14/05/2010",6,36,"35470,05","508,32652645","505,75922076","505,75922076","508,32652645","505,90298988"
"17/05/2010",15,126,124016,"505,24575963","505,76435538","501,13807052","508,32652645","505,37412491"
"18/05/2010",6,70,68925,"505,24575963","505,24575963","505,24575963","505,75922076","505,57437475"
"19/05/2010",7,40,"39213,2","502,1649928","505,24575963","502,1649928","505,24575963","503,36135725"
"20/05/2010",13,192,186177,"497,54384256","502,1649928","497,03038142","502,1649928","497,88786152"
"21/05/2010",9,78,"75402,28","500,11114825","495,51053645","493,94961459","500,11114825","496,36288194"
"24/05/2010",1,5,"4884,95","501,64639705","501,64639705","501,64639705","501,64639705","501,64639705"
"25/05/2010",13,96,"93080,03","500,11114825","500,11114825","493,95474921","500,11114825","497,84165002"
"26/05/2010",2,2,"1951,99","501,13807052","501,13293591","501,13293591","501,13807052","501,13807052"
"27/05/2010",6,149,145275,"500,62460939","500,62460939","500,62460939","500,62460939","500,62460939"
"28/05/2010",10,32,"31211,91","503,19191507","499,08936058","498,0573037","503,19191507","500,81459001"
"31/05/2010",2,20,19550,"500,62460939","503,19191507","500,62460939","503,19191507","501,90826223"
"01/06/2010",4,21,"20586,8","506,2726819","507,80279609","498,57076483","507,80279609","503,35622264"
"02/06/2010",11,179,"173801,37","498,0573037","498,57076483","498,0573037","506,01595133","498,55022639"
"04/06/2010",17,234,225821,"493,94961459","498,0573037","493,94961459","498,0573037","495,51567106"
"07/06/2010",5,13,12614,"498,0573037","499,08422597","498,0573037","499,08422597","498,21647665"
"08/06/2010",16,296,"284654,8","492,92269232","495,48999801","492,92269232","495,48999801","493,78017242"
"09/06/2010",18,155,148812,"495,48999801","495,48999801","488,81500322","495,48999801","492,96376921"
"10/06/2010",6,49,47185,"495,48999801","493,94961459","493,94961459","495,48999801","494,44253729"
"11/06/2010",3,45,"43404,95","494,97653687","495,4848634","494,97653687","495,48999801","495,2589405"
"14/06/2010",23,127,"121344,8","497,68251415","501,3560206","487,96065695","502,90820642","494,35566254"
"15/06/2010",4,16,"15308,04","491,53068434","495,66467258","491,53068434","496,4407655","495,01792849"
"16/06/2010",21,139,"130996,37","490,49071984","487,3863482","486,35155765","492,04290567","487,60365421"
"17/06/2010",20,194,"183262,02","488,93853402","488,93853402","487,90374347","492,56030094","488,75744567"
"18/06/2010",8,69,65583,"494,62988204","491,52551039","489,45592929","495,14727731","491,77386012"
"21/06/2010",8,180,172780,"497,73425368","495,66467258","494,62988204","497,73425368","496,64254965"
"22/06/2010",13,118,"112990,21","501,87341587","493,08804412","493,08804412","501,87341587","495,42667076"
"23/06/2010",4,72,"69151,51","499,02774187","496,69946313","496,69946313","499,02774187","496,92711705"
"24/06/2010",3,11,10592,"497,21685841","499,02774187","497,21685841","499,02774187","498,20508338"
"25/06/2010",4,30,"28822,02","496,69946313","497,21685841","496,69946313","497,22203236","497,07716168"
"28/06/2010",9,44,"42100,32","494,11248676","499,2864395","494,11248676","499,2864395","495,05932011"
"29/06/2010",4,25,23930,"496,69946313","494,11248676","494,11248676","496,69946313","495,25075636"
"30/06/2010",4,39,"37167,49","493,08287017","493,08804412","493,08287017","493,08804412","493,08287017"
"01/07/2010",13,144,"137096,01","493,07769621","493,08804412","488,93853402","493,08804412","492,59134466"
"02/07/2010",5,34,"32126,2","488,42113875","491,52551039","488,42113875","491,52551039","488,88162054"
"05/07/2010",8,68,"64045,05","488,93853402","491,52551039","486,35155765","491,52551039","487,30356495"
"06/07/2010",1,1,947,"489,97332457","489,97332457","489,97332457","489,97332457","489,97332457"
"07/07/2010",4,61,"57909,99","494,10731281","486,35155765","486,35155765","494,10731281","491,18402951"
"08/07/2010",9,87,"82663,07","489,45592929","494,12283467","489,45592929","494,12283467","491,60311968"
"12/07/2010",10,120,113783,"489,45592929","491,52551039","488,93853402","495,14727731","490,58902495"
"13/07/2010",16,90,"85186,07","487,39152215","491,52551039","487,39152215","491,53068434","489,71980088"
"14/07/2010",11,342,322252,"490,20236336","489,15937961","489,15937961","496,46026587","491,380935"
"15/07/2010",10,63,"59449,04","490,20236336","495,41728212","490,20236336","495,41728212","492,10059379"
"16/07/2010",1,7,6636,"494,37429837","494,37429837","494,37429837","494,37429837","494,37429837"
"19/07/2010",3,25,"23555,01","491,76683899","491,24534711","491,24534711","491,77205391","491,34964549"
"20/07/2010",9,159,"150888,5","492,02758493","494,11355243","492,02758493","495,41728212","494,88536041"
"21/07/2010",5,62,58557,"495,41728212","492,80982274","492,28833087","495,41728212","492,53343205"
"22/07/2010",9,161,152255,"495,41728212","492,80982274","492,80982274","495,41728212","493,16443722"
"23/07/2010",9,26,"24585,55","492,34048005","495,41728212","492,34048005","495,41728212","493,12271787"
"26/07/2010",5,35,33250,"495,41728212","495,41728212","495,41728212","495,41728212","495,41728212"
"27/07/2010",5,11,"10442,02","495,41728212","495,41728212","493,33652954","495,41728212","495,03659305"
"28/07/2010",5,37,35194,"497,50324963","495,41728212","495,41728212","497,50324963","496,03785745"
"29/07/2010",9,25,"23749,84","499,06251033","495,42249704","492,82025258","499,06251033","495,4120672"
"30/07/2010",11,115,"108855,95","498,0247415","499,58921713","492,81503766","499,58921713","493,62856499"
"02/08/2010",13,69,"65635,32","495,41728212","498,0247415","495,41728212","498,0247415","496,06393205"
"03/08/2010",7,40,"37988,13","494,37951329","495,42771196","494,37951329","495,42771196","495,26083456"
"04/08/2010",11,47,"44783,91","494,37951329","495,41728212","494,37429837","499,06772525","496,90353397"
"05/08/2010",13,138,"132137,83","500,11070901","498,54623338","498,0247415","500,63220088","499,33890103"
"06/08/2010",9,98,"94244,9","513,66949778","500,63220088","500,11070901","513,66949778","501,50830723"
"09/08/2010",2,3,"2968,88","516,27695716","515,69288626","515,69288626","516,27695716","516,08400516"
"10/08/2010",5,26,25496,"508,45457902","513,66949778","506,36861152","513,66949778","511,38536336"
"11/08/2010",3,26,25255,"510,54054652","506,36861152","506,36861152","510,54054652","506,55113367"
"12/08/2010",5,25,"24703,6","525,4366763","510,99767643","510,99767643","525,4366763","519,20499732"
"13/08/2010",2,15,"14625,05","512,30601376","512,30075939","512,30075939","512,30601376","512,30075939"
"16/08/2010",1,10,9725,"510,9871677","510,9871677","510,9871677","510,9871677","510,9871677"
"17/08/2010",1,32,31072,"510,19901268","510,19901268","510,19901268","510,19901268","510,19901268"
"18/08/2010",3,30,29430,"517,02968948","517,02968948","512,30075939","517,02968948","515,45337945"
"19/08/2010",4,14,"13781,5","514,92794277","519,65687286","514,92794277","519,65687286","517,23460978"
"20/08/2010",20,434,"421134,24","512,30075939","514,92794277","504,41920924","515,45337945","509,86273321"
"23/08/2010",3,22,"21425,01","509,67357601","518,6059995","509,67357601","518,6059995","511,70176158"
"24/08/2010",16,172,"166070,92","508,09726598","509,67883037","504,41920924","511,77006835","507,32487406"
"25/08/2010",1,1,973,"511,24988604","511,24988604","511,24988604","511,24988604","511,24988604"
"26/08/2010",3,20,19500,"512,30075939","512,30075939","512,30075939","512,30075939","512,30075939"
"27/08/2010",3,10,9752,"513,35163274","512,30075939","512,30075939","513,35163274","512,40584672"
"30/08/2010",3,13,12675,"512,30075939","512,30075939","512,30075939","512,30075939","512,30075939"
"31/08/2010",8,56,"54492,01","509,67357601","512,30075939","509,67357601","514,40250609","511,2866666"
"01/09/2010",16,84,"81663,1","512,82619607","509,67357601","508,62795702","513,87706942","510,81902796"
"02/09/2010",9,99,"95593,44","508,62270265","508,64372012","506,52621032","508,64372012","507,35640026"
