"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"29/04/2015","984,61561","1870769,66",0,0,0,0,0,2,"ANBIMA"
"30/04/2015","983,554942","1868754,39",0,0,0,0,0,2,"ANBIMA"
"04/05/2015","982,495589","1866741,62",0,0,0,0,0,2,"ANBIMA"
"05/05/2015","981,436242","1864728,86",0,0,0,0,0,2,"ANBIMA"
"06/05/2015","980,376889","1862716,09",0,0,0,0,0,2,"ANBIMA"
"07/05/2015","989,92393","1880855,47",0,0,0,0,0,2,"ANBIMA"
"08/05/2015","989,391469","1879843,79",0,0,0,0,0,2,"ANBIMA"
"12/05/2015","975,534853","3804585,93",0,0,0,0,0,2,"ANBIMA"
"13/05/2015","975,017123","3802566,78",0,0,0,0,0,2,"ANBIMA"
"14/05/2015","974,499392","3800547,63",0,0,0,0,0,2,"ANBIMA"
"15/05/2015","973,981664","3798528,49",0,0,0,0,0,2,"ANBIMA"
"18/05/2015","973,463933","3796509,34",0,0,0,0,0,2,"ANBIMA"
"19/05/2015","982,116557","5794487,69",0,0,0,0,0,2,"ANBIMA"
"20/05/2015","981,745118","5792296,2",0,0,0,0,0,2,"ANBIMA"
"21/05/2015","981,401267","5790267,48",0,0,0,0,0,2,"ANBIMA"
"22/05/2015","981,057415","5788238,75",0,0,0,0,0,2,"ANBIMA"
"25/05/2015","980,713564","5786210,03",0,0,0,0,0,2,"ANBIMA"
"26/05/2015","980,369713","5784181,31",0,0,0,0,0,2,"ANBIMA"
"27/05/2015","980,025861","5782152,58",2000000,2000000,0,0,0,2,"ANBIMA"
"28/05/2015","984,825488","7780121,36",2000000,2000000,0,0,0,2,"ANBIMA"
"29/05/2015","984,560248","7778025,96",0,0,0,0,0,2,"ANBIMA"
"01/06/2015","1256,458648","9926023,32",0,0,0,0,0,2,"ANBIMA"
"02/06/2015","1282,124692","10128785,07",0,0,0,0,0,2,"ANBIMA"
"03/06/2015","1294,739544","10228442,4",0,0,0,0,0,2,"ANBIMA"
"05/06/2015","1307,441356","10328786,72",0,0,0,0,0,2,"ANBIMA"
"08/06/2015","1320,143483","10429133,52",0,0,0,0,0,2,"ANBIMA"
"09/06/2015","1332,821186","10529287,37",0,0,0,0,0,2,"ANBIMA"
"10/06/2015","1345,522936","10629631,2",0,0,0,0,0,2,"ANBIMA"
"11/06/2015","1358,227777","10729999,44",0,0,0,0,0,2,"ANBIMA"
"12/06/2015","1370,932616","10830367,67",0,0,0,0,0,2,"ANBIMA"
"15/06/2015","1383,637458","10930735,92",0,0,0,0,0,2,"ANBIMA"
"17/06/2015","1326,411102","13131469,91",0,0,0,0,0,2,"ANBIMA"
"18/06/2015","1336,549309","13231838,16",0,0,0,0,0,2,"ANBIMA"
"19/06/2015","1346,687514","13332206,39",0,0,0,0,0,2,"ANBIMA"
"22/06/2015","1296,854802","15432572,15",2000000,2000000,0,0,0,2,"ANBIMA"
"23/06/2015","1305,289107","15532940,38",0,0,0,0,0,2,"ANBIMA"
"24/06/2015","1313,723413","15633308,62",0,0,0,0,0,2,"ANBIMA"
"25/06/2015","1322,157718","15733676,85",0,0,0,0,0,2,"ANBIMA"
"26/06/2015","1283,024827","17834045,1",2000000,2000000,0,0,0,2,"ANBIMA"
"29/06/2015","1290,245384","17934410,84",0,0,0,0,0,2,"ANBIMA"
"30/06/2015","1297,465939","18034776,56",0,0,0,0,0,2,"ANBIMA"
"01/07/2015","1304,363795","18130656,76",0,0,0,0,0,2,"ANBIMA"
"02/07/2015","1311,262415","18226547,57",0,0,0,0,0,2,"ANBIMA"
"03/07/2015","1316,722184","18302438,36",0,0,0,0,0,2,"ANBIMA"
"06/07/2015","1323,620802","18398329,16",0,0,0,0,0,2,"ANBIMA"
"07/07/2015","1330,51942","18494219,95",0,0,0,0,0,2,"ANBIMA"
"08/07/2015","1337,41804","18590110,76",0,0,0,0,0,2,"ANBIMA"
"09/07/2015","1344,316659","18686001,57",0,0,0,0,0,2,"ANBIMA"
"10/07/2015","1351,215276","18781892,35",0,0,0,0,0,2,"ANBIMA"
"13/07/2015","1358,113895","18877783,15",0,0,0,0,0,2,"ANBIMA"
"14/07/2015","1365,012515","18973673,96",0,0,0,0,0,2,"ANBIMA"
"15/07/2015","1325,129701","21069562,26",2000000,2000000,0,0,0,2,"ANBIMA"
"16/07/2015","1331,154182","21165351,5",0,0,0,0,0,2,"ANBIMA"
"17/07/2015","1337,18447","21261233,08",0,0,0,0,0,2,"ANBIMA"
"20/07/2015","1343,214757","21357114,64",0,0,0,0,0,2,"ANBIMA"
"21/07/2015","1349,245044","21452996,21",0,0,0,0,0,2,"ANBIMA"
"22/07/2015","1315,579624","23548875,27",2000000,2000000,0,0,0,2,"ANBIMA"
"23/07/2015","1320,936136","23644756,85",0,0,0,0,0,2,"ANBIMA"
"24/07/2015","1326,292648","23740638,41",0,0,0,0,0,2,"ANBIMA"
"27/07/2015","1331,649161","23836519,99",0,0,0,0,0,2,"ANBIMA"
"28/07/2015","1303,13563","25932399,04",2000000,2000000,0,0,0,2,"ANBIMA"
"29/07/2015","1307,9538","26028280,63",0,0,0,0,0,2,"ANBIMA"
"30/07/2015","1312,771969","26124162,19",0,0,0,0,0,2,"ANBIMA"
"31/07/2015","1312,679094","26122313,99",0,0,0,0,0,2,"ANBIMA"
"03/08/2015","1317,480087","26217853,75",0,0,0,0,0,2,"ANBIMA"
"04/08/2015","1322,783689","26323395,43",0,0,0,0,0,2,"ANBIMA"
"05/08/2015","1328,081114","26428814,17",0,0,0,0,0,2,"ANBIMA"
"06/08/2015","1333,38429","26534347,38",0,0,0,0,0,2,"ANBIMA"
"07/08/2015","1338,687526","26639881,78",0,0,0,0,0,2,"ANBIMA"
"10/08/2015","1343,990718","26745415,29",0,0,0,0,0,2,"ANBIMA"
"11/08/2015","1349,29387","26850948,02",0,0,0,0,0,2,"ANBIMA"
"12/08/2015","1322,213622","28956478,33",2000000,2000000,0,0,0,2,"ANBIMA"
"13/08/2015","1327,032461","29062010,9",0,0,0,0,0,2,"ANBIMA"
"14/08/2015","1331,849325","29167500,22",0,0,0,0,0,2,"ANBIMA"
"17/08/2015","1336,675997","29273204,34",0,0,0,0,0,2,"ANBIMA"
"18/08/2015","1341,494872","29378737,71",0,0,0,0,0,2,"ANBIMA"
"19/08/2015","1346,313738","29484270,88",0,0,0,0,0,2,"ANBIMA"
"20/08/2015","1351,132663","29589805,32",0,0,0,0,0,2,"ANBIMA"
"21/08/2015","1355,95152","29695338,3",0,0,0,0,0,2,"ANBIMA"
"24/08/2015","1360,542123","29795872,51",0,0,0,0,0,2,"ANBIMA"
"25/08/2015","1365,361083","29901407,73",0,0,0,0,0,2,"ANBIMA"
"26/08/2015","1339,20246","32006938,81",2000000,2000000,0,0,0,2,"ANBIMA"
"27/08/2015","1343,618064","32112471,74",0,0,0,0,0,2,"ANBIMA"
"28/08/2015","1348,033674","32218004,83",0,0,0,0,0,2,"ANBIMA"
"31/08/2015","1347,951389","32216038,21",0,0,0,0,0,2,"ANBIMA"
"01/09/2015","1352,152785","32316451,58",0,0,0,0,0,2,"ANBIMA"
"02/09/2015","1328,836473","34416864,67",2000000,2000000,0,0,0,2,"ANBIMA"
"03/09/2015","1332,709737","34517182,21",0,0,0,0,0,2,"ANBIMA"
"04/09/2015","1336,586871","34617599,97",0,0,0,0,0,2,"ANBIMA"
"08/09/2015","1340,4403","34717403,78",0,0,0,0,0,2,"ANBIMA"
"09/09/2015","1344,316944","34817808,86",0,0,0,0,0,2,"ANBIMA"
"10/09/2015","1348,193634","34918215,13",0,0,0,0,0,2,"ANBIMA"
"11/09/2015","1352,07036","35018622,33",0,0,0,0,0,2,"ANBIMA"
"14/09/2015","1355,947016","35119027,74",0,0,0,0,0,2,"ANBIMA"
"15/09/2015","1359,823661","35219432,84",0,0,0,0,0,2,"ANBIMA"
"16/09/2015","1363,70035","35319839,08",0,0,0,0,0,2,"ANBIMA"
"17/09/2015","1341,227355","37420243,21",2000000,2000000,0,0,0,2,"ANBIMA"
"18/09/2015","1344,792874","37519721,19",0,0,0,0,0,2,"ANBIMA"
