"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"30/12/2014",1000,14310726,14310726,14310726,0,0,0,1,"ANBIMA"
"31/12/2014","999,93711",14309826,0,0,0,0,0,1,"ANBIMA"
"02/01/2015","999,858339","14308698,73",0,0,0,0,0,1,"ANBIMA"
"05/01/2015","999,856277","14308669,22",0,0,0,0,0,1,"ANBIMA"
"06/01/2015","999,854214","14308639,71",0,0,0,0,0,1,"ANBIMA"
"07/01/2015","999,852153","14308610,21",0,0,0,0,0,1,"ANBIMA"
"08/01/2015","999,850091","14308580,7",0,0,0,0,0,1,"ANBIMA"
"09/01/2015","999,848029","14308551,19",0,0,0,0,0,1,"ANBIMA"
"12/01/2015","999,845967","14308521,68",0,0,0,0,0,1,"ANBIMA"
"13/01/2015","999,843905","14308492,17",0,0,0,0,0,1,"ANBIMA"
"14/01/2015","999,841843","14308462,66",0,0,0,0,0,1,"ANBIMA"
"15/01/2015","999,839781","14308433,16",0,0,0,0,0,1,"ANBIMA"
"16/01/2015","999,837719","14308403,65",0,0,0,0,0,1,"ANBIMA"
"19/01/2015","999,835657","14308374,14",0,0,0,0,0,1,"ANBIMA"
"20/01/2015","999,838723","14763344,63",455000,455000,0,0,0,1,"ANBIMA"
"21/01/2015","999,767497","14812281,31",50000,50000,0,0,0,1,"ANBIMA"
"22/01/2015","999,766994","14812273,85",0,0,0,0,0,1,"ANBIMA"
"23/01/2015","999,766559","14812267,41",0,0,0,0,0,1,"ANBIMA"
"26/01/2015","999,766114","14812260,81",0,0,0,0,0,1,"ANBIMA"
"27/01/2015","999,765675","14812254,31",0,0,0,0,0,1,"ANBIMA"
"28/01/2015","999,765249",14812248,0,0,0,0,0,1,"ANBIMA"
"29/01/2015","999,764824","14812241,71",0,0,0,0,0,1,"ANBIMA"
"30/01/2015","999,426912","14807235,29",0,0,0,0,0,1,"ANBIMA"
"02/02/2015","999,407707","14806950,75",0,0,0,0,0,1,"ANBIMA"
"03/02/2015","999,388544","14806666,85",0,0,0,0,0,1,"ANBIMA"
"04/02/2015","999,369354","14806382,53",0,0,0,0,0,1,"ANBIMA"
"05/02/2015","999,350179","14806098,44",0,0,0,0,0,1,"ANBIMA"
"06/02/2015","999,331004","14805814,35",0,0,0,0,0,1,"ANBIMA"
"09/02/2015","999,346387","15605519,36",800000,800000,0,0,0,1,"ANBIMA"
