"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"31/07/2015","642,9392959","34140076,61",0,0,0,0,0,89,"ANBIMA"
"31/08/2015","631,296007","33521817,97",0,0,0,0,0,91,"ANBIMA"
"30/09/2015","631,296007","33521817,97",0,0,0,0,0,91,"ANBIMA"
"30/10/2015","609,6213571","32370894,06",0,0,0,0,0,91,"ANBIMA"
"30/11/2015","589,2328806","31288265,96",0,0,0,0,0,91,"ANBIMA"
"31/12/2015","582,3033213","30920306,36",0,0,0,0,0,95,"ANBIMA"
"29/01/2016","576,6445994","30619828,23",0,0,0,0,0,95,"ANBIMA"
"29/02/2016","576,6445994","30619828,23",0,0,0,0,0,95,"ANBIMA"
"31/03/2016","572,6993388","30410334,89",0,0,0,0,0,94,"ANBIMA"
"29/04/2016","568,412991","30182729,82",0,0,0,0,0,92,"ANBIMA"
"31/05/2016","564,3172817","29965247,66",0,0,0,0,0,92,"ANBIMA"
"30/06/2016","553,4559154","29388509,11",0,0,0,0,0,92,"ANBIMA"
"29/07/2016","532,1743505","28258458,01",0,0,0,0,0,91,"ANBIMA"
"31/08/2016","524,2780599","27839164,98",0,0,0,0,0,95,"ANBIMA"
"30/09/2016","517,9681723","27504109,95",0,0,0,0,0,99,"ANBIMA"
"31/10/2016","507,1790009","26931204,95",0,0,0,0,0,99,"ANBIMA"
"30/11/2016","492,9097222","26173506,25",0,0,0,0,0,97,"ANBIMA"
"30/12/2016","476,5922499","25307048,47",0,0,0,0,0,98,"ANBIMA"
"31/01/2017","466,8477669","24789616,42",0,0,0,0,0,108,"ANBIMA"
"24/02/2017","448,1366945","23796058,48",0,0,0,0,0,108,"ANBIMA"
"31/03/2017","372,2822393","19768186,91",53100,53100,0,0,0,138,"ANBIMA"
"28/04/2017","359,279031","19077716,55",53100,53100,0,0,0,142,"ANBIMA"
"31/05/2017","343,1775371","18222727,22","53,1","53,1",0,0,0,155,"ANBIMA"
"30/06/2017","319,3911148","16959668,2",53100,53100,0,0,0,153,"ANBIMA"
"31/08/2017","298,7327696","15862710,07",53100,53100,0,0,0,151,"ANBIMA"
