"Data","Cota","Patrimônio","Capt Líq","Captação","Resg Total","Resgate","Resg IR","Q Cotistas","Fonte"
"30/06/2015","2190,09","987978071,14",0,0,0,0,0,54,"ANBIMA"
"31/07/2015","2190,09","987978071,14",0,0,0,0,0,54,"ANBIMA"
"31/08/2015","2203,94","994226197,16",0,0,0,0,0,55,"ANBIMA"
"30/09/2015","2211,54","997654606,64",0,0,0,0,0,55,"ANBIMA"
"30/10/2015","2217,15",1000187368,0,0,0,0,0,55,"ANBIMA"
"30/11/2015","2221,81","1002285663,8",0,0,0,0,0,55,"ANBIMA"
"31/12/2015","2228,12","1005134555,6",0,0,0,0,0,55,"ANBIMA"
"29/01/2016","2245,95","1013177319,6",0,0,0,0,0,55,"ANBIMA"
"29/02/2016","2245,95","1013177319,6",0,0,0,0,0,55,"ANBIMA"
"31/03/2016","2251,28","1015581765,2",0,0,0,0,0,55,"ANBIMA"
"29/04/2016","2428,89",1095702693,0,0,0,0,0,55,"ANBIMA"
"31/05/2016","2436,92","1099324097,4",0,0,0,0,0,55,"ANBIMA"
"30/06/2016","2438,67","1100117399,8",0,0,0,0,0,55,"ANBIMA"
"29/07/2016","2441,53",1101404887,0,0,0,0,0,55,"ANBIMA"
"31/08/2016","2445,23","1103074923,4",0,0,0,0,0,55,"ANBIMA"
"21/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"22/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"23/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"26/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"27/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"28/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"29/09/2016","2458,768392","1109182385,8",0,0,0,0,0,52,"ANBIMA"
"30/09/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"03/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"04/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"05/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"06/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"07/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"10/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"11/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"13/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"14/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"17/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"18/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"19/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"20/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"21/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"24/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"25/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"26/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"27/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"28/10/2016","2470,239767","1114357272,2",0,0,0,0,0,52,"ANBIMA"
"31/10/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"01/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"03/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"04/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"07/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"08/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"09/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"10/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"11/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"14/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"16/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"17/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"18/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"21/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"22/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"23/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"24/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"25/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"28/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"29/11/2016","2486,446763","1121668458,4",0,0,0,0,0,52,"ANBIMA"
"30/11/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"01/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"02/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"05/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"06/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"07/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"08/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"09/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"12/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"13/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"14/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"15/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"16/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"19/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"20/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"21/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"22/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"23/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"26/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"27/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"28/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"29/12/2016","2503,624149","1129417400,8",0,0,0,0,0,52,"ANBIMA"
"30/12/2016","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"02/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"03/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"04/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"05/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"06/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"09/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"10/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"11/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"12/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"13/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"16/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"17/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"18/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"19/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"20/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"23/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"24/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"25/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"26/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"27/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"30/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"31/01/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"01/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"02/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"03/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"06/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"07/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"08/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"09/02/2017","2657,6091147","1198882020,6",0,0,0,0,0,52,"ANBIMA"
"10/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"13/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"14/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"15/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"16/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"17/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"20/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"21/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"22/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"23/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"24/02/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"01/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"02/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"03/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"06/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"07/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"08/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"09/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"10/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"13/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"14/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"15/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"16/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"17/03/2017","2651,464257","1196109995,4",0,0,0,0,0,52,"ANBIMA"
"20/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"21/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"22/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"23/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"24/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"27/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"28/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"29/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"30/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"31/03/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"03/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"04/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"05/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"06/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"07/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"10/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"11/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"12/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"13/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"17/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"18/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"19/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"20/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"24/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"25/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"26/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"27/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"28/04/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"02/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"03/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"04/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"05/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"08/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"09/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"10/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"12/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"16/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"18/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"19/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"22/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"23/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"24/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"25/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"26/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"30/05/2017","2653,53","1197040889,9",0,0,0,0,0,52,"ANBIMA"
"31/05/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"01/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"02/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"05/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"07/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"08/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"09/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"12/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"13/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"14/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"16/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"19/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"20/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"21/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"22/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"23/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"26/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"27/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"28/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"29/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"30/06/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"03/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"04/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"05/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"06/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"07/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"10/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"11/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"12/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"13/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"14/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"17/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"18/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"19/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"20/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"21/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"24/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"25/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"26/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"27/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"28/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"31/07/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"01/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"02/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"03/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"04/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"07/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"08/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"09/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"10/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"11/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"14/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"15/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"16/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"17/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"18/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
"21/08/2017","2653,53",1197040890,0,0,0,0,0,52,"ANBIMA"
