"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"06/11/2014","999,567691","66490243,25",0,0,0,0,0,1,"ANBIMA"
"07/11/2014","999,499007","66485674,49",0,0,0,0,0,1,"ANBIMA"
"10/11/2014","999,458084","66482952,35",0,0,0,0,0,1,"ANBIMA"
"11/11/2014","999,541242","66488483,89",0,0,0,0,0,1,"ANBIMA"
"12/11/2014","999,525774","66487454,99",0,0,0,0,0,1,"ANBIMA"
"13/11/2014","999,510297","66486425,49",0,0,0,0,0,1,"ANBIMA"
"14/11/2014","999,49482","66485395,95",0,0,0,0,0,1,"ANBIMA"
"17/11/2014","999,472134","66483886,91",0,0,0,0,0,1,"ANBIMA"
"18/11/2014","999,456657","66482857,43",0,0,0,0,0,1,"ANBIMA"
"19/11/2014","999,432308","66481237,76",0,0,0,0,0,1,"ANBIMA"
"20/11/2014","999,416829","66480208,11",0,0,0,0,0,1,"ANBIMA"
"21/11/2014","999,07547","66457501,2",0,0,0,0,0,1,"ANBIMA"
"24/11/2014","999,05989","66456464,86",0,0,0,0,0,1,"ANBIMA"
"25/11/2014","999,044319","66455429,12",0,0,0,0,0,1,"ANBIMA"
"26/11/2014","999,02874","66454392,76",0,0,0,0,0,1,"ANBIMA"
"27/11/2014","999,011593","66453252,18",0,0,0,0,0,1,"ANBIMA"
"28/11/2014","999,143328","66462015,09",0,0,0,0,0,1,"ANBIMA"
"01/12/2014","999,12776","66460979,51",0,0,0,0,0,1,"ANBIMA"
"02/12/2014","999,112199","66459944,4",0,0,0,0,0,1,"ANBIMA"
"03/12/2014","999,09655","66458903,45",0,0,0,0,0,1,"ANBIMA"
"04/12/2014","999,080902","66457862,53",0,0,0,0,0,1,"ANBIMA"
"05/12/2014","999,06526","66456822,08",0,0,0,0,0,1,"ANBIMA"
"08/12/2014","999,049629","66455782,28",0,0,0,0,0,1,"ANBIMA"
"09/12/2014","999,03399","66454742,04",0,0,0,0,0,1,"ANBIMA"
"10/12/2014","999,018349","66453701,57",0,0,0,0,0,1,"ANBIMA"
"11/12/2014","999,00249","66452646,69",0,0,0,0,0,1,"ANBIMA"
"12/12/2014","998,980276","66451169,05",0,0,0,0,0,1,"ANBIMA"
"15/12/2014","998,964633","66450128,48",0,0,0,0,0,1,"ANBIMA"
"16/12/2014","998,948991","66449087,95",0,0,0,0,0,1,"ANBIMA"
"17/12/2014","998,933347","66448047,35",0,0,0,0,0,1,"ANBIMA"
"18/12/2014","998,917704","66447006,76",0,0,0,0,0,1,"ANBIMA"
"19/12/2014","998,902058","66445966,04",0,0,0,0,0,1,"ANBIMA"
"22/12/2014","998,886414","66444925,42",0,0,0,0,0,1,"ANBIMA"
"23/12/2014","998,87077","66443884,81",0,0,0,0,0,1,"ANBIMA"
"24/12/2014","998,855129","66442844,33",0,0,0,0,0,1,"ANBIMA"
"26/12/2014","998,839487","66441803,86",0,0,0,0,0,1,"ANBIMA"
"29/12/2014","998,768734","66437097,48",0,0,0,0,0,1,"ANBIMA"
"30/12/2014","998,600947","66425936,46",0,0,0,0,0,1,"ANBIMA"
"31/12/2014","998,583437","66424771,66",0,0,0,0,0,1,"ANBIMA"
"02/01/2015","998,565927","66423606,91",0,0,0,0,0,1,"ANBIMA"
"05/01/2015","998,548581","66422453,06",0,0,0,0,0,1,"ANBIMA"
"06/01/2015","998,531116","66421291,33",0,0,0,0,0,1,"ANBIMA"
"07/01/2015","998,513652","66420129,64",0,0,0,0,0,1,"ANBIMA"
"08/01/2015","998,496188","66418967,95",0,0,0,0,0,1,"ANBIMA"
"09/01/2015","998,478724","66417806,28",0,0,0,0,0,1,"ANBIMA"
"12/01/2015","998,461227","66416642,37",0,0,0,0,0,1,"ANBIMA"
"13/01/2015","998,229519","66401229,44",0,0,0,0,0,1,"ANBIMA"
"14/01/2015","998,21204","66400066,74",0,0,0,0,0,1,"ANBIMA"
"15/01/2015","998,194562","66398904,1",0,0,0,0,0,1,"ANBIMA"
"16/01/2015","998,177083","66397741,45",0,0,0,0,0,1,"ANBIMA"
"19/01/2015","998,159605","66396578,82",0,0,0,0,0,1,"ANBIMA"
"20/01/2015","998,142128","66395416,22",0,0,0,0,0,1,"ANBIMA"
"21/01/2015","998,121422","66394038,91",0,0,0,0,0,1,"ANBIMA"
"22/01/2015","998,102331",66392769,0,0,0,0,0,1,"ANBIMA"
"23/01/2015","998,083241","66391499,16",0,0,0,0,0,1,"ANBIMA"
"26/01/2015","998,064152","66390229,35",0,0,0,0,0,1,"ANBIMA"
"27/01/2015","998,045062","66388959,54",0,0,0,0,0,1,"ANBIMA"
"28/01/2015","998,025974","66387689,8",0,0,0,0,0,1,"ANBIMA"
"29/01/2015","997,990359","66385320,71",0,0,0,0,0,1,"ANBIMA"
"30/01/2015","997,973671","66486379,75","102376,53","102376,53",0,0,0,1,"ANBIMA"
"02/02/2015","997,955273","66485154,03",0,0,0,0,0,1,"ANBIMA"
"03/02/2015","997,93742","66483964,67",0,0,0,0,0,1,"ANBIMA"
"04/02/2015","997,919066","66482741,85",0,0,0,0,0,1,"ANBIMA"
"05/02/2015","997,901092","66481544,4",0,0,0,0,0,1,"ANBIMA"
"06/02/2015","997,883118","66480346,98",0,0,0,0,0,1,"ANBIMA"
"09/02/2015","997,865143","66479149,48",0,0,0,0,0,1,"ANBIMA"
"10/02/2015","997,855209","66478487,64",0,0,0,0,0,1,"ANBIMA"
"11/02/2015","997,836779","66477259,78",0,0,0,0,0,1,"ANBIMA"
"12/02/2015","997,818337","66476031,2",0,0,0,0,0,1,"ANBIMA"
"13/02/2015","997,799888","66474802,05",0,0,0,0,0,1,"ANBIMA"
"18/02/2015","997,78145","66473573,71",0,0,0,0,0,1,"ANBIMA"
"19/02/2015","997,761304","66472231,58",0,0,0,0,0,1,"ANBIMA"
"20/02/2015","997,743191","66471024,83",0,0,0,0,0,1,"ANBIMA"
"23/02/2015","997,725081","66469818,3",0,0,0,0,0,1,"ANBIMA"
"24/02/2015","997,70277","66468331,91",0,0,0,0,0,1,"ANBIMA"
"25/02/2015","997,684654","66467125,04",0,0,0,0,0,1,"ANBIMA"
"26/02/2015","997,666543","66465918,42",0,0,0,0,0,1,"ANBIMA"
"27/02/2015","997,64843","66464711,72",0,0,0,0,0,1,"ANBIMA"
"02/03/2015","997,630525","66463518,9",0,0,0,0,0,1,"ANBIMA"
"03/03/2015","997,612629","66462326,61",0,0,0,0,0,1,"ANBIMA"
"04/03/2015","997,594627","66461127,32",0,0,0,0,0,1,"ANBIMA"
"05/03/2015","997,57663","66459928,29",0,0,0,0,0,1,"ANBIMA"
"06/03/2015","997,558647","66458730,24",0,0,0,0,0,1,"ANBIMA"
"09/03/2015","997,540663","66457532,16",0,0,0,0,0,1,"ANBIMA"
"10/03/2015","997,522682","66456334,26",0,0,0,0,0,1,"ANBIMA"
"11/03/2015","997,504697","66455136,03",0,0,0,0,0,1,"ANBIMA"
"12/03/2015","997,486714","66453937,97",0,0,0,0,0,1,"ANBIMA"
"13/03/2015","997,468733","66452740,07",0,0,0,0,0,1,"ANBIMA"
"16/03/2015","997,450755","66451542,38",0,0,0,0,0,1,"ANBIMA"
"17/03/2015","997,432771","66450344,22",0,0,0,0,0,1,"ANBIMA"
"18/03/2015","997,414784","66449145,93",0,0,0,0,0,1,"ANBIMA"
"19/03/2015","997,396801","66447947,88",0,0,0,0,0,1,"ANBIMA"
"20/03/2015","997,378826","66446750,33",0,0,0,0,0,1,"ANBIMA"
"23/03/2015","997,17189","66432963,95",0,0,0,0,0,1,"ANBIMA"
"24/03/2015","997,154519","66431806,68",0,0,0,0,0,1,"ANBIMA"
"25/03/2015","997,137217","66430653,99",0,0,0,0,0,1,"ANBIMA"
"26/03/2015","997,119917","66429501,49",0,0,0,0,0,1,"ANBIMA"
"27/03/2015","997,102615","66428348,76",0,0,0,0,0,1,"ANBIMA"
"30/03/2015","997,085317","66427196,35",0,0,0,0,0,1,"ANBIMA"
"31/03/2015","997,06802",66426044,0,0,0,0,0,1,"ANBIMA"
"01/04/2015","997,050522","66424878,28",0,0,0,0,0,1,"ANBIMA"
"02/04/2015","997,033024","66423712,52",0,0,0,0,0,1,"ANBIMA"
"06/04/2015","997,015399","66422538,36",0,0,0,0,0,1,"ANBIMA"
"07/04/2015","996,997773","66421364,08",0,0,0,0,0,1,"ANBIMA"
"08/04/2015","996,98015","66420190,03",0,0,0,0,0,1,"ANBIMA"
"09/04/2015","996,962526","66419015,89",0,0,0,0,0,1,"ANBIMA"
"10/04/2015","996,944905","66417841,9",0,0,0,0,0,1,"ANBIMA"
"13/04/2015","996,926583","66416621,31",0,0,0,0,0,1,"ANBIMA"
"14/04/2015","996,909001","66415449,98",0,0,0,0,0,1,"ANBIMA"
"15/04/2015","996,891356","66414274,41",0,0,0,0,0,1,"ANBIMA"
"16/04/2015","996,873711","66413098,9",0,0,0,0,0,1,"ANBIMA"
"17/04/2015","996,856068","66411923,48",0,0,0,0,0,1,"ANBIMA"
"20/04/2015","996,838426","66410748,18",0,0,0,0,0,1,"ANBIMA"
"22/04/2015","996,820805","66409574,23",0,0,0,0,0,1,"ANBIMA"
"23/04/2015","996,803163","66408398,85",0,0,0,0,0,1,"ANBIMA"
"24/04/2015","996,785521","66407223,57",0,0,0,0,0,1,"ANBIMA"
"27/04/2015","996,767886","66406048,68",0,0,0,0,0,1,"ANBIMA"
"28/04/2015","996,750243","66404873,3",0,0,0,0,0,1,"ANBIMA"
"29/04/2015","996,732606","66403698,31",0,0,0,0,0,1,"ANBIMA"
"30/04/2015","996,71504","66402527,98",0,0,0,0,0,1,"ANBIMA"
"04/05/2015","996,697691","66401372,18",0,0,0,0,0,1,"ANBIMA"
"05/05/2015","996,680342","66400216,36",0,0,0,0,0,1,"ANBIMA"
"06/05/2015","996,663793","66399113,83",0,0,0,0,0,1,"ANBIMA"
"07/05/2015","996,646322","66397949,95",0,0,0,0,0,1,"ANBIMA"
"08/05/2015","996,628853","66396786,08",0,0,0,0,0,1,"ANBIMA"
"11/05/2015","996,611383","66395622,24",0,0,0,0,0,1,"ANBIMA"
"12/05/2015","996,593914","66394458,41",0,0,0,0,0,1,"ANBIMA"
"13/05/2015","996,576445","66393294,62",0,0,0,0,0,1,"ANBIMA"
"14/05/2015","996,558976","66392130,83",0,0,0,0,0,1,"ANBIMA"
"15/05/2015","996,541508","66390967,06",0,0,0,0,0,1,"ANBIMA"
"18/05/2015","996,52404","66389803,3",0,0,0,0,0,1,"ANBIMA"
"19/05/2015","996,506572","66388639,58",0,0,0,0,0,1,"ANBIMA"
"20/05/2015","996,479041","66386805,4",0,0,0,0,0,1,"ANBIMA"
"21/05/2015","996,461573","66385641,71",0,0,0,0,0,1,"ANBIMA"
"22/05/2015","996,444107","66384478,05",0,0,0,0,0,1,"ANBIMA"
"25/05/2015","996,42664","66383314,4",0,0,0,0,0,1,"ANBIMA"
"26/05/2015","996,409174","66382150,77",0,0,0,0,0,1,"ANBIMA"
"27/05/2015","996,391708","66380987,17",0,0,0,0,0,1,"ANBIMA"
"28/05/2015","996,374242","66379823,56",0,0,0,0,0,1,"ANBIMA"
"29/05/2015","996,356776","66378659,98",0,0,0,0,0,1,"ANBIMA"
"01/06/2015","996,339311","66377496,44",0,0,0,0,0,1,"ANBIMA"
"02/06/2015","996,325156","66436332,91",60000,60000,0,0,0,1,"ANBIMA"
"03/06/2015","996,307693","66435168,43",0,0,0,0,0,1,"ANBIMA"
"05/06/2015","996,290449","66434018,62",0,0,0,0,0,1,"ANBIMA"
"08/06/2015","996,273213","66432869,27",0,0,0,0,0,1,"ANBIMA"
"09/06/2015","996,255202","66431668,27",0,0,0,0,0,1,"ANBIMA"
"10/06/2015","996,237838","66430510,42",0,0,0,0,0,1,"ANBIMA"
"11/06/2015","996,220477","66429352,79",0,0,0,0,0,1,"ANBIMA"
"12/06/2015","996,203114","66428194,98",0,0,0,0,0,1,"ANBIMA"
"15/06/2015","996,185751","66427037,16",0,0,0,0,0,1,"ANBIMA"
"16/06/2015","996,168392","66425879,65",0,0,0,0,0,1,"ANBIMA"
"17/06/2015","996,15103","66424721,93",0,0,0,0,0,1,"ANBIMA"
"18/06/2015","996,133662","66423563,83",0,0,0,0,0,1,"ANBIMA"
"19/06/2015","996,116301","66422406,2",0,0,0,0,0,1,"ANBIMA"
"22/06/2015","996,098942","66421248,64",0,0,0,0,0,1,"ANBIMA"
"23/06/2015","996,08158","66420090,91",0,0,0,0,0,1,"ANBIMA"
"24/06/2015","996,064219","66418933,26",0,0,0,0,0,1,"ANBIMA"
"25/06/2015","996,04686","66417775,77",0,0,0,0,0,1,"ANBIMA"
"26/06/2015","996,029505","66416618,48",0,0,0,0,0,1,"ANBIMA"
"29/06/2015","996,012146","66415460,96",0,0,0,0,0,1,"ANBIMA"
"30/06/2015","995,994789","66414303,55",0,0,0,0,0,1,"ANBIMA"
"01/07/2015","995,977427","66413145,85",0,0,0,0,0,1,"ANBIMA"
"02/07/2015","995,960129","66411992,38",0,0,0,0,0,1,"ANBIMA"
"03/07/2015","995,9427","66410830,24",0,0,0,0,0,1,"ANBIMA"
