"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"28/09/2012","84,8","424000,99",0,0,0,0,0,5000,"ANBIMA"
"31/10/2012","80,79","403974,04",0,0,0,0,0,5000,"ANBIMA"
"30/11/2012","77,03","385174,69",0,0,0,0,0,5000,"ANBIMA"
"31/12/2012","99,59","40334571,93",40000,40000,0,0,0,1,"ANBIMA"
"31/01/2013","98,81","40016799,8",40000000,40000000,0,0,0,1,"ANBIMA"
"28/02/2013","98,81","40016799,8",40000000,40000000,0,0,0,1,"ANBIMA"
"28/03/2013","98,3","39810743,86",0,0,0,0,0,1,"ANBIMA"
"30/04/2013","97,13","40601824,44",0,0,0,0,0,1,"ANBIMA"
"31/05/2013","97,13","40601824,44",0,0,0,0,0,1,"ANBIMA"
"28/06/2013","98,48","41165527,94",0,0,0,0,0,1,"ANBIMA"
"31/07/2013","98,48","41165527,94",0,0,0,0,0,1,"ANBIMA"
"30/08/2013","97,26","40849146,8",0,0,0,0,0,1,"ANBIMA"
"30/09/2013","97,06","40766394,61",0,0,0,0,0,1,"ANBIMA"
"31/10/2013","95,52","40119413,78",0,0,0,0,0,1,"ANBIMA"
"29/11/2013","95,52","40119413,78",0,0,0,0,0,1,"ANBIMA"
"31/12/2013","94,31","39610905,61",0,0,0,0,0,1,"ANBIMA"
"31/01/2014","93,68","39343692,64",0,0,0,0,0,1,"ANBIMA"
"28/02/2014","93,68","39126511,02",0,0,0,0,0,1,"ANBIMA"
"31/03/2014","92,25","38745537,09",0,0,0,0,0,1,"ANBIMA"
"30/04/2014","89,59","37629671,81",0,0,0,0,0,1,"ANBIMA"
"30/05/2014","86,06","36145114,1",0,0,0,0,0,1,"ANBIMA"
"30/06/2014","90,24","37900529,9",0,0,0,0,0,1,"ANBIMA"
"31/07/2014","90,97","38207555,11",0,0,0,0,0,1,"ANBIMA"
"29/08/2014","92,04","38655069,32",0,0,0,0,0,1,"ANBIMA"
"30/09/2014","92,24","38741002,25",0,0,0,0,0,1,"ANBIMA"
"31/10/2014","91,98","38633271,33",0,0,0,0,0,1,"ANBIMA"
"28/11/2014","99,06","41606141,42",0,0,0,0,0,1,"ANBIMA"
"31/12/2014","98,56","41591299,43",0,0,0,0,0,1,"ANBIMA"
"30/01/2015","98,52","41574208,24",0,0,0,0,0,1,"ANBIMA"
"27/02/2015","98,48","41557590,98",0,0,0,0,0,1,"ANBIMA"
"31/03/2015","98,45","41546080,69",0,0,0,0,0,1,"ANBIMA"
"30/04/2015","87,31","36842885,65",0,0,0,0,0,1,"ANBIMA"
"29/05/2015","86,03","36303339,86",0,0,0,0,0,1,"ANBIMA"
"30/06/2015","85,55","36101089,43",0,0,0,0,0,1,"ANBIMA"
"31/07/2015","85,55","36101089,43",0,0,0,0,0,1,"ANBIMA"
"31/08/2015","84,01","35492617,46",0,0,0,0,0,1,"ANBIMA"
"30/09/2015","83,66","35347460,57",0,0,0,0,0,1,"ANBIMA"
"30/10/2015","82,59","34892304,17",0,0,0,0,0,1,"ANBIMA"
"30/11/2015","80,51","34094789,99",0,0,0,0,0,1,"ANBIMA"
"31/12/2015","78,76","33356934,22",0,0,0,0,0,1,"ANBIMA"
"29/01/2016","78,17","33105610,02",0,0,0,0,0,1,"ANBIMA"
"29/02/2016","78,14","33090686,79",0,0,0,0,0,1,"ANBIMA"
"31/03/2016","78,09","33071268,84",0,0,0,0,0,1,"ANBIMA"
"29/04/2016","78,04","33051486,8",0,0,0,0,0,1,"ANBIMA"
"31/05/2016",78,"33033164,27",0,0,0,0,0,1,"ANBIMA"
"30/06/2016","77,96","33014232,94",0,0,0,0,0,1,"ANBIMA"
"29/07/2016","78,05","33055418,69",0,0,0,0,0,1,"ANBIMA"
"31/08/2016","77,9","33037062,37",0,0,0,0,0,1,"ANBIMA"
"30/09/2016","77,86","33018624,13",0,0,0,0,0,2,"ANBIMA"
"31/10/2016","77,81","33000133,3",0,0,0,0,0,1,"ANBIMA"
"30/11/2016","77,77","32980733,32",0,0,0,0,0,1,"ANBIMA"
"30/12/2016","77,72","32961881,78",0,0,0,0,0,1,"ANBIMA"
"31/01/2017","77,79","33144338,95",0,0,0,0,0,1,"ANBIMA"
"24/02/2017","77,74","33126614,46",0,0,0,0,0,1,"ANBIMA"
"31/03/2017","77,7","33106119,96",0,0,0,0,0,1,"ANBIMA"
"28/04/2017","77,65","33086450,79",0,0,0,0,0,1,"ANBIMA"
"31/05/2017","77,68","33217073,39",0,0,0,0,0,1,"ANBIMA"
"30/06/2017","77,64","33198074,91",0,0,0,0,0,1,"ANBIMA"
"31/07/2017","77,59","33178820,94",0,0,0,0,0,1,"ANBIMA"
"31/08/2017","77,55","33159709,88",0,0,0,0,0,1,"ANBIMA"
