"Data","Q Negs","Q Títs","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"17/03/2011",1,24,7776,"168,27818732","168,27818732","168,27818732","168,27818732","168,27818732"
"18/03/2011",1,1,"305,01","158,41521579","158,41521579","158,41521579","158,41521579","158,41521579"
"31/03/2011",2,3,936,"162,04566186","162,04566186","162,04566186","162,04566186","162,04566186"
"05/04/2011",1,2,612,"158,92939914","158,92939914","158,92939914","158,92939914","158,92939914"
"12/04/2011",4,9,"2910,49","168,79756444","161,26659618","161,26659618","168,79756444","167,96136728"
"18/04/2011",2,7,2107,"157,40769039","157,40769039","157,40769039","157,40769039","157,40769039"
"20/04/2011",3,12,3720,"162,11423263","162,11423263","162,11423263","162,11423263","162,11423263"
"25/04/2011",3,5,1592,"167,343724","163,1601309","163,1601309","167,343724","166,50700538"
"28/04/2011",1,3,"959,7","167,29142909","167,29142909","167,29142909","167,29142909","167,29142909"
"29/04/2011",1,2,620,"162,11423263","162,11423263","162,11423263","162,11423263","162,11423263"
"02/05/2011",2,20,6170,"161,32980892","161,32980892","161,32980892","161,32980892","161,32980892"
"03/05/2011",4,62,"18662,62","157,41291988","157,41291988","157,41291988","157,41291988","157,41291988"
"04/05/2011",1,5,1540,"161,06833435","161,06833435","161,06833435","161,06833435","161,06833435"
"06/05/2011",4,35,10500,"156,88474125","156,88474125","156,88474125","156,88474125","156,88474125"
"09/05/2011",3,70,21000,"156,88474125","156,88474125","156,88474125","156,88474125","156,88474125"
"10/05/2011",24,134,40300,"157,93063953","156,88474125","156,88474125","157,93063953","157,27695311"
"12/05/2011",1,2,604,"157,93063953","157,93063953","157,93063953","157,93063953","157,93063953"
"13/05/2011",2,20,6060,"158,45358867","158,45358867","158,45358867","158,45358867","158,45358867"
"16/05/2011",2,10,"3010,2","158,572837","158,572837","158,572837","158,572837","158,572837"
"17/05/2011",6,44,"13255,92","159,0838185","158,03551624","158,03551624","159,08908635","158,70453326"
"18/05/2011",3,22,6600,"158,03551624","158,03551624","158,03551624","158,03551624","158,03551624"
"19/05/2011",2,7,2100,"158,03551624","158,03551624","158,03551624","158,03551624","158,03551624"
"23/05/2011",2,12,"3594,98","157,77212372","158,03024839","157,77212372","158,03024839","157,81426652"
"24/05/2011",5,79,23680,"158,03551624","157,77212372","157,77212372","158,03551624","157,90381998"
"26/05/2011",4,55,16255,"156,45516108","155,40159097","155,40159097","156,45516108","155,69132275"
"27/05/2011",6,48,14160,"155,40159097","155,40159097","155,40159097","155,40159097","155,40159097"
"30/05/2011",8,221,65437,"156,45516108","156,45516108","155,40159097","156,45516108","155,98105453"
"31/05/2011",3,30,8910,"156,45516108","156,45516108","156,45516108","156,45516108","156,45516108"
"01/06/2011",1,8,2360,"155,40159097","155,40159097","155,40159097","155,40159097","155,40159097"
"02/06/2011",6,63,"18310,39","158,03024839","153,32605786","147,49981516","158,03024839","153,10480814"
"07/06/2011",4,67,"19865,28","156,19176855","156,1865007","156,1865007","156,19176855","156,19176855"
"08/06/2011",4,100,29500,"155,40159097","155,40159097","155,40159097","155,40159097","155,40159097"
"09/06/2011",18,165,"48697,5","156,19176855","155,40159097","155,40159097","156,19176855","155,47534088"
"10/06/2011",2,20,5930,"156,19176855","156,19176855","156,19176855","156,19176855","156,19176855"
"14/06/2011",11,48,14160,"156,62802307","156,62802307","156,62802307","156,62802307","156,62802307"
"15/06/2011",6,55,16180,"156,62802307","155,03519572","155,03519572","156,62802307","156,19265026"
"16/06/2011",4,200,58005,"154,02640506","153,97331082","153,97331082","154,02640506","153,98923909"
"17/06/2011",2,20,5900,"156,62802307","156,62802307","156,62802307","156,62802307","156,62802307"
"20/06/2011",12,304,"89679,31","156,62802307","156,62802307","156,62271365","156,62802307","156,62802307"
"22/06/2011",2,127,"37150,2","155,30066695","155,35376119","155,30066695","155,35376119","155,31128579"
"27/06/2011",1,11,3245,"156,62802307","156,62802307","156,62802307","156,62802307","156,62802307"
"01/07/2011",3,85,25050,"156,62802307","156,36255185","156,36255185","156,62802307","156,47404976"
"04/07/2011",2,25,7375,"156,62802307","156,62802307","156,62802307","156,62802307","156,62802307"
"05/07/2011",1,100,29300,"155,56613817","155,56613817","155,56613817","155,56613817","155,56613817"
"06/07/2011",2,74,21671,"155,30066695","155,56613817","155,30066695","155,56613817","155,4864968"
"07/07/2011",1,35,10220,"155,03519572","155,03519572","155,03519572","155,03519572","155,03519572"
"12/07/2011",7,300,"85548,05","148,66388631","153,97331082","148,66388631","153,97331082","151,40354935"
"13/07/2011",4,78,22620,"153,97331082","153,97331082","153,97331082","153,97331082","153,97331082"
"14/07/2011",3,21,6081,"155,18258449","150,36657324","150,36657324","155,18258449","154,95248617"
"15/07/2011",3,45,13050,"155,18258449","155,18258449","155,18258449","155,18258449","155,18258449"
"18/07/2011",2,139,39893,"153,5772474","153,5772474","153,5772474","153,5772474","153,5772474"
"19/07/2011",2,3,861,"153,5772474","153,5772474","153,5772474","153,5772474","153,5772474"
"20/07/2011",1,3,"861,03","153,58259853","153,58259853","153,58259853","153,58259853","153,58259853"
"21/07/2011",2,40,11420,"153,5772474","152,50702268","152,50702268","153,5772474","152,77457886"
"22/07/2011",10,310,"89067,58","153,5772474","153,5772474","152,50702268","156,25280921","153,74313224"
"25/07/2011",4,59,"17104,75","155,0488064","155,12907325","155,0488064","155,18258449","155,13442437"
"26/07/2011",11,251,71077,"150,36657324","153,04213504","150,36657324","153,04213504","151,53311819"
"27/07/2011",12,344,"96391,41","152,50702268","151,97191032","145,01544964","152,50702268","149,94383448"
