"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"09/05/2013",1000,119604000,119604000,119604000,0,0,0,194,"ANBIMA"
"10/05/2013","999,8584662",119587072,0,0,0,0,0,194,"ANBIMA"
"13/05/2013","1000,086421","119614336,3",0,0,0,0,0,194,"ANBIMA"
"14/05/2013","999,7682024","119576276,09",0,0,0,0,0,194,"ANBIMA"
"15/05/2013","999,1705925","119504799,55",0,0,0,0,0,194,"ANBIMA"
"16/05/2013","999,6537232","119562583,92",0,0,0,0,0,194,"ANBIMA"
"17/05/2013","1000,5264215","119666962,12",0,0,0,0,0,193,"ANBIMA"
"20/05/2013","1000,779827","119697270,44",0,0,0,0,0,194,"ANBIMA"
"21/05/2013","1001,8267365",119822485,0,0,0,0,0,194,"ANBIMA"
"22/05/2013","1001,7100188","119808525,1",0,0,0,0,0,194,"ANBIMA"
"23/05/2013","1001,1239619","119738430,34",0,0,0,0,0,194,"ANBIMA"
"24/05/2013","1000,7377734","119692240,66",0,0,0,0,0,194,"ANBIMA"
"27/05/2013","1001,3073212","119760360,85",0,0,0,0,0,194,"ANBIMA"
"28/05/2013","1000,6179296","119677906,86",0,0,0,0,0,194,"ANBIMA"
"29/05/2013","1001,5981896","119795149,88",0,0,0,0,0,194,"ANBIMA"
"31/05/2013","1001,036466","119727965,48",0,0,0,0,0,194,"ANBIMA"
"03/06/2013","998,0649244","119372557,22",0,0,0,0,0,194,"ANBIMA"
"04/06/2013","996,6170086","119199380,7",0,0,0,0,0,193,"ANBIMA"
"06/06/2013","989,2526101","118318569,18",0,0,0,0,0,193,"ANBIMA"
"07/06/2013","989,7081943","118373058,88",0,0,0,0,0,193,"ANBIMA"
"10/06/2013","986,8255557","118028283,77",0,0,0,0,0,193,"ANBIMA"
"11/06/2013","982,4177553","117501093,21",0,0,0,0,0,193,"ANBIMA"
"12/06/2013","981,620917","117405788,16",0,0,0,0,0,193,"ANBIMA"
"13/06/2013","984,8998643","117797963,38",0,0,0,0,0,193,"ANBIMA"
"17/06/2013","985,5606452","117876995,42",0,0,0,0,0,193,"ANBIMA"
"18/06/2013","982,1824885","117472954,36",0,0,0,0,0,193,"ANBIMA"
"20/06/2013","975,3899445","116660538,93",0,0,0,0,0,193,"ANBIMA"
"21/06/2013","973,1430005","116391795,44",0,0,0,0,0,193,"ANBIMA"
"24/06/2013","971,1845928","116157562,04",0,0,0,0,0,193,"ANBIMA"
"25/06/2013","977,7901814","116947616,86",0,0,0,0,0,193,"ANBIMA"
