"Data","Q Negs","Q Títs","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"08/12/2008",2,1801,"1512,84","0,37964180269","0,37964180269","0,37964180269","0,37964180269","0,37964180269"
"09/12/2008",4,19905,"16720,2","0,37964180269","0,37964180269","0,37964180269","0,37964180269","0,37964180269"
"10/12/2008",1,5,"4,15","0,37512225742","0,37512225742","0,37512225742","0,37512225742","0,37512225742"
"11/12/2008",4,15710,"12585,25","0,37964180269","0,36156362161","0,36156362161","0,37964180269","0,36156362161"
"12/12/2008",2,12785,"10739,4","0,37964180269","0,37964180269","0,37964180269","0,37964180269","0,37964180269"
"18/12/2008",1,1,"0,84","0,38366110956","0,38366110956","0,38366110956","0,38366110956","0,38366110956"
"23/12/2008",1,2000,1680,"0,38366110956","0,38366110956","0,38366110956","0,38366110956","0,38366110956"
"26/12/2008",1,27,"22,41","0,37909371539","0,37909371539","0,37909371539","0,37909371539","0,37909371539"
"29/12/2008",2,23500,19270,"0,37452632123","0,37452632123","0,37452632123","0,37452632123","0,37452632123"
"30/12/2008",5,6965,"5800,78","0,38366110956","0,37909371539","0,37909371539","0,38822850372","0,37909371539"
"02/01/2009",4,24092,"19997,28","0,38366110956","0,37909371539","0,37909371539","0,38366110956","0,37909371539"
"05/01/2009",7,29057,"24117,33","0,38366110956","0,37909371539","0,37909371539","0,38366110956","0,37909371539"
"06/01/2009",17,19341,"16053,32","0,37909371539","0,37909371539","0,37909371539","0,38366110956","0,37909371539"
"07/01/2009",6,3910,"3245,3","0,37909371539","0,37909371539","0,37909371539","0,37909371539","0,37909371539"
"08/01/2009",6,17449,"13989,2","0,37909371539","0,36539153291","0,36539153291","0,37909371539","0,36539153291"
"09/01/2009",2,284,"230,19","0,38366110956","0,36995892707","0,36995892707","0,38366110956","0,36995892707"
"12/01/2009",4,5400,4452,"0,37452632123","0,37452632123","0,37452632123","0,37909371539","0,37452632123"
"13/01/2009",3,14233,"11676,06","0,37452632123","0,37909371539","0,37452632123","0,37909371539","0,37452632123"
"14/01/2009",3,3000,2430,"0,36995892707","0,36995892707","0,36995892707","0,36995892707","0,36995892707"
"15/01/2009",4,8400,"6933,6","0,37909371539","0,37452632123","0,37452632123","0,38366110956","0,37909371539"
"16/01/2009",3,1044,"866,52","0,38315609325","0,38315609325","0,38315609325","0,38315609325","0,38315609325"
"19/01/2009",3,2015,"1672,45","0,38315609325","0,38315609325","0,38315609325","0,38315609325","0,38315609325"
"20/01/2009",1,1215,"1008,45","0,38315609325","0,38315609325","0,38315609325","0,38315609325","0,38315609325"
"21/01/2009",5,3826,"3175,58","0,38315609325","0,38315609325","0,38315609325","0,38315609325","0,38315609325"
"22/01/2009",1,10000,8300,"0,38315609325","0,38315609325","0,38315609325","0,38315609325","0,38315609325"
"23/01/2009",4,624,"524,16","0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"26/01/2009",3,5500,4620,"0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"27/01/2009",3,209,"177,57","0,3923887702","0,38315609325","0,38315609325","0,3923887702","0,3923887702"
"28/01/2009",4,5222,"4252,78","0,36930707783","0,38315609325","0,36930707783","0,38315609325","0,37392341631"
"29/01/2009",1,10,"8,5","0,3923887702","0,3923887702","0,3923887702","0,3923887702","0,3923887702"
"30/01/2009",5,43810,"37238,5","0,3923887702","0,3923887702","0,3923887702","0,3923887702","0,3923887702"
"02/02/2009",11,34018,"28245,96","0,37853975478","0,38315609325","0,37853975478","0,38777243172","0,38315609325"
"03/02/2009",1,50,42,"0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"04/02/2009",1,1,"0,84","0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"06/02/2009",2,46434,"39004,56","0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"09/02/2009",3,33250,27930,"0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"10/02/2009",1,300,252,"0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"11/02/2009",1,786,"660,24","0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"12/02/2009",4,9142,"7679,28","0,38777243172","0,38777243172","0,38777243172","0,38777243172","0,38777243172"
"13/02/2009",3,3235,"2732,4","0,3923887702","0,38777243172","0,38777243172","0,3923887702","0,38777243172"
"16/02/2009",2,381,"323,85","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"20/02/2009",2,2524,"2145,4","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"25/02/2009",3,2156,"1832,6","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"27/02/2009",5,37898,"31555,34","0,38638353217","0,39103875545","0,38638353217","0,39103875545","0,38638353217"
"02/03/2009",2,680,578,"0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"03/03/2009",1,1013,"840,79","0,38638353217","0,38638353217","0,38638353217","0,38638353217","0,38638353217"
"04/03/2009",1,800,680,"0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"05/03/2009",2,641,"544,85","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"06/03/2009",1,110,"93,5","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"09/03/2009",1,100,85,"0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"11/03/2009",2,1250,"1062,5","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"12/03/2009",2,10901,"9265,85","0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"13/03/2009",1,300,255,"0,39569397873","0,39569397873","0,39569397873","0,39569397873","0,39569397873"
"16/03/2009",1,600,510,"0,39841255854","0,39841255854","0,39841255854","0,39841255854","0,39841255854"
"17/03/2009",3,4233,"3560,72","0,39372535197","0,39841255854","0,39372535197","0,39841255854","0,39372535197"
"18/03/2009",4,45380,"38569,2","0,39841255854","0,39372535197","0,39372535197","0,39841255854","0,39841255854"
"19/03/2009",2,16470,"13999,5","0,39841255854","0,39841255854","0,39841255854","0,39841255854","0,39841255854"
"23/03/2009",4,4019,"3368,15","0,38903814539","0,39841255854","0,38903814539","0,39841255854","0,39372535197"
"25/03/2009",5,1600,1300,"0,39841255854","0,37966373225","0,37966373225","0,39841255854","0,37966373225"
"26/03/2009",2,1450,"1228,5","0,39841255854","0,37966373225","0,37966373225","0,39841255854","0,39841255854"
"27/03/2009",1,9,"7,56","0,39372535197","0,39372535197","0,39372535197","0,39372535197","0,39372535197"
"30/03/2009",1,300,255,"0,39841255854","0,39841255854","0,39841255854","0,39841255854","0,39841255854"
"31/03/2009",3,7676,"6309,34","0,37497652568","0,39372535197","0,37497652568","0,39372535197","0,38435093882"
"02/04/2009",5,15350,"12587,5","0,37966373225","0,38903814539","0,37966373225","0,38903814539","0,38435093882"
"03/04/2009",4,15800,12898,"0,37966373225","0,38435093882","0,37966373225","0,38435093882","0,38435093882"
"06/04/2009",3,20600,16895,"0,38435093882","0,39841255854","0,38435093882","0,39841255854","0,38435093882"
"07/04/2009",8,21495,17281,"0,37497652568","0,37966373225","0,37497652568","0,37966373225","0,37497652568"
"08/04/2009",2,9942,"8073,02","0,37966373225","0,39841255854","0,37966373225","0,39841255854","0,37966373225"
"09/04/2009",6,14795,"12121,9","0,38435093882","0,38435093882","0,37966373225","0,38435093882","0,38435093882"
"13/04/2009",3,1680,"1405,6","0,38435093882","0,38903814539","0,38435093882","0,39841255854","0,39372535197"
"14/04/2009",1,1400,1120,"0,37497652568","0,37497652568","0,37497652568","0,37497652568","0,37497652568"
"15/04/2009",5,9010,"7268,2","0,37497652568","0,38435093882","0,37497652568","0,38435093882","0,37966373225"
"16/04/2009",6,8500,"6962,92","0,3830151145","0,3830151145","0,3830151145","0,39247227783","0,38774369616"
"20/04/2009",1,100,85,"0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"22/04/2009",1,10,"8,4","0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"23/04/2009",3,415,"348,6","0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"24/04/2009",7,10706,"8765,88","0,39720085949","0,39720085949","0,3830151145","0,39720085949","0,38774369616"
"27/04/2009",1,300,252,"0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"28/04/2009",9,27060,"22730,4","0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"29/04/2009",4,3450,2898,"0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"30/04/2009",3,2450,2058,"0,39720085949","0,39720085949","0,39720085949","0,39720085949","0,39720085949"
"04/05/2009",9,15991,"13540,77","0,40192944115","0,39720085949","0,39720085949","0,40192944115","0,40192944115"
"05/05/2009",4,8000,6800,"0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"06/05/2009",8,9000,7650,"0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"07/05/2009",4,1790,"1521,5","0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"08/05/2009",6,10272,"8526,82","0,39247227783","0,40192944115","0,3830151145","0,40192944115","0,39247227783"
"11/05/2009",11,46839,"39167,19","0,40192944115","0,40192944115","0,38774369616","0,40192944115","0,39720085949"
"12/05/2009",3,114386,"97228,1","0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"13/05/2009",20,152060,"129297,8","0,41138660447","0,40665802281","0,40192944115","0,41138660447","0,40192944115"
"14/05/2009",9,128380,109123,"0,40192944115","0,40192944115","0,40192944115","0,40192944115","0,40192944115"
"15/05/2009",21,77988,"66289,3","0,40192944115","0,40192944115","0,39720085949","0,40192944115","0,40192944115"
"18/05/2009",19,136539,"116903,32","0,41066807578","0,41544328597","0,4058928656","0,41544328597","0,41066807578"
"19/05/2009",12,71235,"61312,1","0,41066807578","0,41066807578","0,41066807578","0,41544328597","0,41066807578"
"20/05/2009",14,106243,"91939,18","0,44886975725","0,41066807578","0,41066807578","0,44886975725","0,41544328597"
"21/05/2009",14,72686,"64097,18","0,41544328597","0,42976891652","0,41544328597","0,42976891652","0,42021849615"
"22/05/2009",17,125434,"110193,42","0,42021849615","0,41066807578","0,41066807578","0,42021849615","0,42021849615"
"25/05/2009",2,50900,44792,"0,42021849615","0,42021849615","0,42021849615","0,42021849615","0,42021849615"
"26/05/2009",8,99499,"87559,12","0,42021849615","0,42021849615","0,42021849615","0,42021849615","0,42021849615"
"27/05/2009",5,52601,"45287,16","0,41066807578","0,42021849615","0,41066807578","0,42021849615","0,41066807578"
"28/05/2009",8,44205,"38458,35","0,41544328597","0,41544328597","0,41544328597","0,41544328597","0,41544328597"
"29/05/2009",8,56114,"48819,18","0,41544328597","0,41544328597","0,41544328597","0,41544328597","0,41544328597"
"01/06/2009",10,67141,"58412,67","0,41544328597","0,41544328597","0,41544328597","0,41544328597","0,41544328597"
"02/06/2009",2,30,"26,7","0,42499370633","0,42499370633","0,42499370633","0,42499370633","0,42499370633"
"03/06/2009",1,190,"169,1","0,42499370633","0,42499370633","0,42499370633","0,42499370633","0,42499370633"
"04/06/2009",5,27594,"24434,18","0,42976891652","0,41544328597","0,41544328597","0,42976891652","0,42499370633"
"05/06/2009",12,123185,"110473,75","0,41544328597","0,42976891652","0,41544328597","0,42976891652","0,42976891652"
"08/06/2009",5,25060,"21652,8","0,42021849615","0,41066807578","0,41066807578","0,42021849615","0,41066807578"
"09/06/2009",4,26765,"23177,9","0,42499370633","0,41544328597","0,41066807578","0,42499370633","0,41544328597"
"10/06/2009",3,31496,"28251,44","0,42976891652","0,42499370633","0,42499370633","0,42976891652","0,42976891652"
"12/06/2009",5,18455,"16609,5","0,42976891652","0,42976891652","0,42976891652","0,42976891652","0,42976891652"
"15/06/2009",8,18081,"16272,9","0,42976891652","0,42976891652","0,42976891652","0,42976891652","0,42976891652"
"16/06/2009",2,20,"18,9","0,43347755784","0,47682531363","0,43347755784","0,47682531363","0,45755964439"
"17/06/2009",2,60,54,"0,43347755784","0,43347755784","0,43347755784","0,43347755784","0,43347755784"
"18/06/2009",1,100,90,"0,43347755784","0,43347755784","0,43347755784","0,43347755784","0,43347755784"
"19/06/2009",1,100,90,"0,43347755784","0,43347755784","0,43347755784","0,43347755784","0,43347755784"
"22/06/2009",21,106588,"91748,24","0,41421188861","0,43347755784","0,41421188861","0,43347755784","0,41421188861"
"23/06/2009",14,41720,"35879,2","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"24/06/2009",16,136180,"117114,8","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"25/06/2009",12,37903,"32396,58","0,41421188861","0,41421188861","0,4093954713","0,41421188861","0,4093954713"
"26/06/2009",10,17080,"14688,8","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"29/06/2009",11,92671,"79697,06","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"30/06/2009",10,36960,"31785,6","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"01/07/2009",10,55774,"47965,64","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"02/07/2009",8,70140,"60320,4","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"03/07/2009",12,66436,"57134,96","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"06/07/2009",13,69538,"59802,68","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"07/07/2009",10,107338,"92310,68","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"08/07/2009",5,8228,"7076,08","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"10/07/2009",11,42010,"36128,6","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"13/07/2009",8,79060,67975,"0,41421188861","0,41421188861","0,4093954713","0,41421188861","0,41421188861"
"14/07/2009",12,77394,"66558,84","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"15/07/2009",23,243778,"209649,08","0,41421188861","0,41421188861","0,41421188861","0,41421188861","0,41421188861"
"16/07/2009",12,51296,"44650,76","0,45801573378","0,42878068695","0,41903567133","0,45801573378","0,42390817914"
"17/07/2009",6,11440,"10339,37","0,44827071817","0,45314322598","0,43852570256","0,45314322598","0,43852570256"
"20/07/2009",5,4110,"3822,3","0,45314322598","0,45314322598","0,45314322598","0,45314322598","0,45314322598"
"21/07/2009",7,5860,"5449,8","0,45314322598","0,45314322598","0,45314322598","0,45314322598","0,45314322598"
"22/07/2009",7,66500,"63134,06","0,4677607494","0,45314322598","0,45314322598","0,4677607494","0,46288824159"
"23/07/2009",12,28839,"28267,98","0,51161331965","0,4677607494","0,4677607494","0,51161331965","0,47750576501"
"24/07/2009",3,2101,"2185,05","0,50674081185","0,51161331965","0,50674081185","0,51161331965","0,50674081185"
"27/07/2009",32,91772,"83888,02","0,45801573378","0,53597585868","0,44339821037","0,53597585868","0,44339821037"
"28/07/2009",12,6595,"6238,32","0,45801573378","0,46288824159","0,45801573378","0,48237827282","0,46288824159"
"29/07/2009",10,27980,"27320,1","0,47750576501","0,48237827282","0,46288824159","0,48237827282","0,47750576501"
"30/07/2009",2,9497,"9276,06","0,4726332572","0,47750576501","0,4726332572","0,47750576501","0,47750576501"
"31/07/2009",9,43295,"40832,25","0,46288824159","0,4677607494","0,45801573378","0,4677607494","0,45801573378"
"03/08/2009",3,891,"830,45","0,46288824159","0,44339821037","0,44339821037","0,46288824159","0,45314322598"
"04/08/2009",8,29270,"27890,14","0,46288824159","0,46288824159","0,46288824159","0,4677607494","0,46288824159"
"05/08/2009",14,112010,"106489,86","0,4677607494","0,4677607494","0,45314322598","0,4677607494","0,46288824159"
"06/08/2009",3,2400,2324,"0,4726332572","0,4677607494","0,4677607494","0,4726332572","0,4726332572"
"07/08/2009",2,1603,"1554,91","0,4726332572","0,4726332572","0,4726332572","0,4726332572","0,4726332572"
"10/08/2009",1,6000,5820,"0,4726332572","0,4726332572","0,4726332572","0,4726332572","0,4726332572"
"11/08/2009",3,3020,3021,"0,48725078062","0,51161331965","0,48725078062","0,51161331965","0,48725078062"
"12/08/2009",2,70,"72,1","0,50186830404","0,50186830404","0,50186830404","0,50186830404","0,50186830404"
"14/08/2009",9,32250,31975,"0,49699579623","0,49699579623","0,47750576501","0,49699579623","0,48237827282"
"17/08/2009",5,10516,10591,"0,50072670107","0,49090853046","0,49090853046","0,50072670107","0,49581761576"
"18/08/2009",3,15100,15450,"0,50072670107","0,5399993835","0,50072670107","0,5399993835","0,50072670107"
"19/08/2009",8,10014,"10311,56","0,53018121289","0,53018121289","0,50072670107","0,53018121289","0,50563578637"
"20/08/2009",19,23240,"24826,5","0,54981755411","0,53018121289","0,50563578637","0,54981755411","0,52527212759"
"21/08/2009",2,9230,10162,"0,55472663942","0,5399993835","0,5399993835","0,55472663942","0,5399993835"
"24/08/2009",4,50020,"57523,6","0,57927206594","0,56454481002","0,56454481002","0,57927206594","0,56454481002"
"25/08/2009",12,14113,"15628,82","0,55963572472","0,5399993835","0,5399993835","0,55963572472","0,54490846881"
"26/08/2009",7,51860,"58110,8","0,54981755411","0,55963572472","0,54981755411","0,55963572472","0,54981755411"
"27/08/2009",5,3117,"3523,38","0,55963572472","0,55472663942","0,55472663942","0,55963572472","0,55472663942"
"28/08/2009",4,59670,"68023,8","0,55963572472","0,55963572472","0,55963572472","0,55963572472","0,55963572472"
"31/08/2009",4,47940,"53821,8","0,54981755411","0,55963572472","0,54981755411","0,56454481002","0,54981755411"
"01/09/2009",3,15600,17822,"0,55472663942","0,56454481002","0,54981755411","0,56454481002","0,55963572472"
"02/09/2009",4,14800,16916,"0,56454481002","0,55472663942","0,55472663942","0,56454481002","0,55963572472"
"03/09/2009",6,10052,"11309,79","0,55963572472","0,56454481002","0,54981755411","0,56454481002","0,55472663942"
"04/09/2009",4,29849,"34298,9","0,5399993835","0,56454481002","0,5399993835","0,56454481002","0,56454481002"
"08/09/2009",5,63004,75456,"0,59890840716","0,56454481002","0,56454481002","0,59890840716","0,58909023655"
"09/09/2009",6,5167,"6089,4","0,58909023655","0,58909023655","0,56945389533","0,58909023655","0,57927206594"
"11/09/2009",1,300,366,"0,59890840716","0,59890840716","0,59890840716","0,59890840716","0,59890840716"
"14/09/2009",2,140,"168,8","0,57436298063","0,59890840716","0,57436298063","0,59890840716","0,59399932185"
"15/09/2009",1,25000,29250,"0,57436298063","0,57436298063","0,57436298063","0,57436298063","0,57436298063"
"16/09/2009",4,5614,"6589,08","0,60230603092","0,60230603092","0,57762135752","0,60230603092","0,57762135752"
"17/09/2009",1,60,"73,2","0,60230603092","0,60230603092","0,60230603092","0,60230603092","0,60230603092"
"18/09/2009",1,1000,1220,"0,60230603092","0,60230603092","0,60230603092","0,60230603092","0,60230603092"
"21/09/2009",1,4000,4720,"0,5825582922","0,5825582922","0,5825582922","0,5825582922","0,5825582922"
"22/09/2009",5,7060,"8473,2","0,60230603092","0,60230603092","0,5825582922","0,60230603092","0,59243216156"
"23/09/2009",2,2100,2528,"0,59243216156","0,60230603092","0,59243216156","0,60230603092","0,59243216156"
"24/09/2009",6,31204,"34469,6","0,61711683496","0,58749522688","0,54306281477","0,61711683496","0,54306281477"
"28/09/2009",2,300,375,"0,61711683496","0,61711683496","0,61711683496","0,61711683496","0,61711683496"
"29/09/2009",1,2,"2,42","0,59736909624","0,59736909624","0,59736909624","0,59736909624","0,59736909624"
"30/09/2009",4,10200,10915,"0,61711683496","0,59736909624","0,51837814137","0,61711683496","0,52825201073"
"01/10/2009",4,10286,"11557,5","0,55293668412","0,61711683496","0,55293668412","0,61711683496","0,55293668412"
"02/10/2009",3,1452,"1658,18","0,56281055348","0,61217990028","0,56281055348","0,61217990028","0,56281055348"
"05/10/2009",1,17000,18870,"0,54799974944","0,54799974944","0,54799974944","0,54799974944","0,54799974944"
"07/10/2009",2,315,"340,2","0,53318894541","0,53318894541","0,53318894541","0,53318894541","0,53318894541"
"08/10/2009",5,17421,"18395,41","0,51837814137","0,52825201073","0,51837814137","0,52825201073","0,52331507605"
"09/10/2009",4,2148,"2298,04","0,5578736188","0,51837814137","0,51837814137","0,5578736188","0,52825201073"
"13/10/2009",5,15150,"17186,33","0,56281055348","0,5578736188","0,5578736188","0,56281055348","0,5578736188"
"14/10/2009",10,3441,"3862,24","0,56281055348","0,49863040265","0,49863040265","0,59243216156","0,55293668412"
"15/10/2009",1,11,"13,09","0,58749522688","0,58749522688","0,58749522688","0,58749522688","0,58749522688"
"16/10/2009",1,8,"9,6","0,59618965942","0,59618965942","0,59618965942","0,59618965942","0,59618965942"
"19/10/2009",1,16740,20088,"0,59618965942","0,59618965942","0,59618965942","0,59618965942","0,59618965942"
"22/10/2009",2,53,"62,54","0,58625316509","0,58625316509","0,58625316509","0,58625316509","0,58625316509"
"26/10/2009",1,15,"17,7","0,58625316509","0,58625316509","0,58625316509","0,58625316509","0,58625316509"
"28/10/2009",2,17100,18805,"0,52166595199","0,5465071878","0,52166595199","0,5465071878","0,5465071878"
"29/10/2009",1,200,232,"0,57631667077","0,57631667077","0,57631667077","0,57631667077","0,57631667077"
"30/10/2009",1,13274,"14999,62","0,56141192928","0,56141192928","0,56141192928","0,56141192928","0,56141192928"
"03/11/2009",4,9176,"10461,88","0,59618965942","0,53160244631","0,53160244631","0,59618965942","0,56638017644"
"04/11/2009",2,501,"601,24","0,61606264806","0,59618965942","0,59618965942","0,61606264806","0,59618965942"
"06/11/2009",3,10000,12100,"0,60115790658","0,60115790658","0,60115790658","0,60115790658","0,60115790658"
"09/11/2009",3,5714,"6789,41","0,56638017644","0,58625316509","0,56638017644","0,60115790658","0,59122141225"
"10/11/2009",6,14190,"16886,1","0,59122141225","0,59122141225","0,59122141225","0,59122141225","0,59122141225"
"12/11/2009",4,7308,"8270,52","0,59122141225","0,55644368212","0,55644368212","0,59122141225","0,56141192928"
"13/11/2009",2,1653,"1858,36","0,59122141225","0,55644368212","0,55644368212","0,59122141225","0,55644368212"
"23/11/2009",1,17768,"19900,16","0,56006764926","0,56006764926","0,56006764926","0,56006764926","0,56006764926"
"24/11/2009",1,114,"131,1","0,5750694613","0,5750694613","0,5750694613","0,5750694613","0,5750694613"
"26/11/2009",4,1436,"1558,32","0,56006764926","0,56006764926","0,53506462921","0,56006764926","0,54506583723"
"27/11/2009",1,17,"18,87","0,55506704525","0,55506704525","0,55506704525","0,55506704525","0,55506704525"
"30/11/2009",11,20015,"22018,8","0,57006885729","0,55506704525","0,54506583723","0,57006885729","0,55006644124"
"03/12/2009",1,500,570,"0,57006885729","0,57006885729","0,57006885729","0,57006885729","0,57006885729"
"04/12/2009",2,200,228,"0,57006885729","0,57006885729","0,57006885729","0,57006885729","0,57006885729"
"08/12/2009",3,334,"380,76","0,57006885729","0,57006885729","0,57006885729","0,57006885729","0,57006885729"
"09/12/2009",4,1154,"1246,32","0,54006523322","0,54006523322","0,54006523322","0,54006523322","0,54006523322"
"10/12/2009",17,50483,"49801,28","0,55006644124","0,52506342118","0,47005677706","0,55006644124","0,49505979712"
"11/12/2009",5,5800,"6188,3","0,52506342118","0,55006644124","0,52506342118","0,55006644124","0,53506462921"
"14/12/2009",1,300,315,"0,52506342118","0,52506342118","0,52506342118","0,52506342118","0,52506342118"
"18/12/2009",3,4728,"5339,91","0,56940658919","0,5542896001","0,5542896001","0,56940658919","0,56940658919"
"21/12/2009",1,200,228,"0,57444558556","0,57444558556","0,57444558556","0,57444558556","0,57444558556"
"22/12/2009",1,8,"9,12","0,57444558556","0,57444558556","0,57444558556","0,57444558556","0,57444558556"
"28/12/2009",4,7292,"7885,6","0,57444558556","0,52909461827","0,52909461827","0,57444558556","0,54421160737"
"29/12/2009",6,12526,"13817,8","0,57444558556","0,5542896001","0,5542896001","0,57444558556","0,5542896001"
"30/12/2009",5,9013,"10274,82","0,57444558556","0,57444558556","0,57444558556","0,57444558556","0,57444558556"
"04/01/2010",7,19525,"21545,62","0,58452357829","0,57444558556","0,5542896001","0,58452357829","0,5542896001"
"05/01/2010",5,10192,"11618,88","0,57444558556","0,57444558556","0,57444558556","0,57444558556","0,57444558556"
"07/01/2010",2,488,"567,72","0,58956257465","0,57444558556","0,57444558556","0,58956257465","0,58452357829"
"08/01/2010",3,10300,11851,"0,58956257465","0,58956257465","0,57948458192","0,58956257465","0,57948458192"
"11/01/2010",5,3079,"3534,9","0,57948458192","0,58452357829","0,5542896001","0,58452357829","0,57948458192"
"12/01/2010",2,10000,11600,"0,58452357829","0,58452357829","0,58452357829","0,58452357829","0,58452357829"
"13/01/2010",6,14420,"16791,4","0,58956257465","0,58452357829","0,58452357829","0,58956257465","0,58452357829"
"14/01/2010",13,15005,"17557,85","0,58956257465","0,58956257465","0,58956257465","0,59964056738","0,58956257465"
"15/01/2010",5,67700,"78538,1","0,58452357829","0,58452357829","0,58452357829","0,59964056738","0,58452357829"
"18/01/2010",2,1597,"1948,34","0,61891925491","0,61891925491","0,61891925491","0,61891925491","0,61891925491"
"19/01/2010",2,356,"427,2","0,60877303762","0,60877303762","0,60877303762","0,60877303762","0,60877303762"
"21/01/2010",4,14551,"16737,65","0,60369992897","0,58340749438","0,58340749438","0,60369992897","0,58340749438"
"22/01/2010",9,20500,24393,"0,60369992897","0,60369992897","0,59862682032","0,60369992897","0,60369992897"
"26/01/2010",1,1400,1652,"0,59862682032","0,59862682032","0,59862682032","0,59862682032","0,59862682032"
"27/01/2010",3,11001,"12681,18","0,59862682032","0,59862682032","0,58340749438","0,59862682032","0,58340749438"
"29/01/2010",4,20133,"23755,6","0,59862682032","0,59355371168","0,59355371168","0,59862682032","0,59862682032"
"01/02/2010",1,100,119,"0,60369992897","0,60369992897","0,60369992897","0,60369992897","0,60369992897"
"03/02/2010",3,167,"197,03","0,58340749438","0,59862682032","0,58340749438","0,59862682032","0,59862682032"
"04/02/2010",6,17295,"20521,71","0,60369992897","0,59862682032","0,59862682032","0,60877303762","0,60369992897"
"05/02/2010",6,41200,47420,"0,58340749438","0,59862682032","0,58340749438","0,60877303762","0,58340749438"
"08/02/2010",5,9101,"10921,15","0,58340749438","0,60877303762","0,58340749438","0,60877303762","0,60877303762"
"09/02/2010",3,53,"66,56","0,6392116895","0,6392116895","0,58340749438","0,6392116895","0,6392116895"
"10/02/2010",3,352,"441,32","0,58848060303","0,6392116895","0,58848060303","0,6392116895","0,63413858085"
"12/02/2010",1,4,"4,96","0,6290654722","0,6290654722","0,6290654722","0,6290654722","0,6290654722"
"22/02/2010",6,590,"702,5","0,60658610479","0,61168346702","0,60658610479","0,61168346702","0,60658610479"
"23/02/2010",4,797,"932,44","0,59639138034","0,57090456922","0,57090456922","0,59639138034","0,59639138034"
"24/02/2010",2,1001,"1191,2","0,61168346702","0,60658610479","0,60658610479","0,61168346702","0,60658610479"
"25/02/2010",3,1633,"1907,2","0,58619665589","0,61168346702","0,58619665589","0,61168346702","0,59639138034"
"26/02/2010",6,53781,"60234,72","0,57090456922","0,57090456922","0,57090456922","0,57090456922","0,57090456922"
"01/03/2010",9,345,409,"0,58619665589","0,61168346702","0,58619665589","0,61168346702","0,60658610479"
"02/03/2010",2,16,"19,04","0,60658610479","0,60658610479","0,60658610479","0,60658610479","0,60658610479"
"03/03/2010",48,173582,"219789,56","0,62697555369","0,60658610479","0,58109929367","0,71363071152","0,64736500259"
"04/03/2010",31,29412,"35753,26","0,60658610479","0,65246236482","0,57090456922","0,65246236482","0,62187819147"
"05/03/2010",8,17645,"20003,43","0,61168346702","0,58109929367","0,57090456922","0,61168346702","0,57600193144"
