"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"31/12/2015","0,98960295","116476266,72",117700000,117700000,0,0,0,1,"ANBIMA"
"29/01/2016","0,74344268","87503203,59",0,0,0,0,0,1,"ANBIMA"
"29/02/2016","0,73020533","85945167,25",0,0,0,0,0,1,"ANBIMA"
"31/03/2016","0,6959733","83447198,79",2200000,2200000,0,0,0,1,"ANBIMA"
"29/04/2016","0,63940852","79414538,28",4300000,4300000,0,0,0,1,"ANBIMA"
"31/05/2016","0,59195252","73520502,95",0,0,0,0,0,1,"ANBIMA"
"30/06/2016","0,55589","70147937,54",1150000,1150000,0,0,0,1,"ANBIMA"
"29/07/2016","0,52585315","68458191,69",3835000,3835000,0,0,0,1,"ANBIMA"
"31/08/2016","0,52442992","68797338,54",1000000,1000000,0,0,0,1,"ANBIMA"
"30/09/2016","0,58105983","102728407,51","45609886,68","45609886,68",0,0,0,1,"ANBIMA"
"31/10/2016","0,55130959","98405943,39",1700000,1700000,0,0,0,1,"ANBIMA"
"30/11/2016","0,53215479","95093340,03",1200000,1200000,0,0,0,1,"ANBIMA"
"30/12/2016","0,49482912","89017228,45",0,0,0,0,0,1,"ANBIMA"
"31/01/2017","0,14762433","26881636,43",2200000,2200000,0,0,0,1,"ANBIMA"
"24/02/2017","0,12785631","23512120,73",0,0,0,0,0,1,"ANBIMA"
"31/03/2017","0,13028485","24271400,9",0,0,0,0,0,1,"ANBIMA"
"28/04/2017","0,12526726","27125165,44",0,0,0,0,0,1,"ANBIMA"
"31/05/2017","0,12238902","26892618,68","1292300,82","1292300,82",0,0,0,1,"ANBIMA"
"30/06/2017","0,21109449","46721678,35",0,0,0,0,0,1,"ANBIMA"
"31/07/2017","0,19017176","42433146,15",0,0,0,0,0,1,"ANBIMA"
"31/08/2017","0,17330218","38963641,01",0,0,0,0,0,1,"ANBIMA"
