"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"04/11/2016","1,007510083","217391384,65",0,0,0,0,0,1,"ANBIMA"
"07/11/2016","1,007506981","217390715,34",0,0,0,0,0,1,"ANBIMA"
"08/11/2016","1,007456327","217379785,64",0,0,0,0,0,1,"ANBIMA"
"09/11/2016","1,007570823","217404490,49",0,0,0,0,0,1,"ANBIMA"
"10/11/2016","1,007686201","217429385,65",0,0,0,0,0,1,"ANBIMA"
"11/11/2016","1,007682428","217428571,55",0,0,0,0,0,1,"ANBIMA"
"14/11/2016","1,007679494","217427938,47",0,0,0,0,0,1,"ANBIMA"
"16/11/2016","1,007677142","217427430,94",0,0,0,0,0,1,"ANBIMA"
"17/11/2016","1,007680807","217428221,86",0,0,0,0,0,1,"ANBIMA"
"18/11/2016","1,006403567","217152630,63",0,0,0,0,0,1,"ANBIMA"
"21/11/2016","1,006400408","217151948,93",0,0,0,0,0,1,"ANBIMA"
"22/11/2016","1,006400289","217151923,21",0,0,0,0,0,1,"ANBIMA"
"23/11/2016","1,006396728","217151154,95",0,0,0,0,0,1,"ANBIMA"
"24/11/2016","1,006388625","217149406,46",0,0,0,0,0,1,"ANBIMA"
"25/11/2016","1,006368149","217144988,5",0,0,0,0,0,1,"ANBIMA"
"28/11/2016","1,006368103","217144978,41",0,0,0,0,0,1,"ANBIMA"
"29/11/2016","1,013773335","218742812,18",0,0,0,0,0,1,"ANBIMA"
"30/11/2016","1,013616386","218708947,19",0,0,0,0,0,1,"ANBIMA"
"01/12/2016","1,01360778","218707090,33",0,0,0,0,0,1,"ANBIMA"
"02/12/2016","1,013604491","218706380,58",0,0,0,0,0,1,"ANBIMA"
"05/12/2016","1,013602513","218705953,82",0,0,0,0,0,1,"ANBIMA"
"06/12/2016","1,013600225","218705460,2",0,0,0,0,0,1,"ANBIMA"
"07/12/2016","1,013570507","218699047,83",0,0,0,0,0,1,"ANBIMA"
"08/12/2016","1,013579232","218700930,56",0,0,0,0,0,1,"ANBIMA"
"09/12/2016","1,0135397","218692400,65",0,0,0,0,0,1,"ANBIMA"
"12/12/2016","1,013537977","218692028,81",0,0,0,0,0,1,"ANBIMA"
"13/12/2016","1,012359596","218437768,59",0,0,0,0,0,1,"ANBIMA"
"14/12/2016","1,012359644","218437778,82",0,0,0,0,0,1,"ANBIMA"
"15/12/2016","1,012313358","218427791,7",0,0,0,0,0,1,"ANBIMA"
"16/12/2016","1,012310376","218427148,27",0,0,0,0,0,1,"ANBIMA"
"19/12/2016","1,012187637","218400664,76",0,0,0,0,0,1,"ANBIMA"
"20/12/2016","1,012187922","218400726,17",0,0,0,0,0,1,"ANBIMA"
"21/12/2016","1,012185434","218400189,35",0,0,0,0,0,1,"ANBIMA"
"22/12/2016","1,012183068","218399678,82",0,0,0,0,0,1,"ANBIMA"
"23/12/2016","1,01218066","218399159,36",0,0,0,0,0,1,"ANBIMA"
"26/12/2016","1,012178326","218398655,79",0,0,0,0,0,1,"ANBIMA"
"27/12/2016","1,01213955","218390288,88",0,0,0,0,0,1,"ANBIMA"
"28/12/2016","1,012137353","218389814,87",0,0,0,0,0,1,"ANBIMA"
"29/12/2016","1,011952277","218349880,84",0,0,0,0,0,1,"ANBIMA"
"30/12/2016","1,11294763","240141741,93",0,0,0,0,0,1,"ANBIMA"
"02/01/2017","1,112945715","240141328,69",0,0,0,0,0,1,"ANBIMA"
"03/01/2017","1,112942697","240140677,47",0,0,0,0,0,1,"ANBIMA"
"04/01/2017","1,112942544","240140644,35",0,0,0,0,0,1,"ANBIMA"
"05/01/2017","1,112940431","240140188,49",0,0,0,0,0,1,"ANBIMA"
"06/01/2017","1,112939992","240140093,8",0,0,0,0,0,1,"ANBIMA"
"09/01/2017","1,112908163","240133226,1",0,0,0,0,0,1,"ANBIMA"
"10/01/2017","1,112910223","240133670,57",0,0,0,0,0,1,"ANBIMA"
"11/01/2017","1,112909792","240133577,45",0,0,0,0,0,1,"ANBIMA"
"12/01/2017","1,111800459","239894215,73",0,0,0,0,0,1,"ANBIMA"
"13/01/2017","1,111800668","239894260,67",0,0,0,0,0,1,"ANBIMA"
"16/01/2017","1,111799678","239894047,18",0,0,0,0,0,1,"ANBIMA"
"17/01/2017","1,11179849","239893790,77",0,0,0,0,0,1,"ANBIMA"
"18/01/2017","1,111799255","239893955,91",0,0,0,0,0,1,"ANBIMA"
"19/01/2017","1,111799368","239893980,34",0,0,0,0,0,1,"ANBIMA"
"20/01/2017","1,11179878","239893853,41",0,0,0,0,0,1,"ANBIMA"
