"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"16/02/2012",0,0,0,"57,832940355","57,832940355","57,832940355","57,832940355","57,832940355"
"17/02/2012",1,1,104,"60,146257969","60,146257969","60,146257969","60,146257969","60,146257969"
"23/02/2012",1,12,1320,"63,616234391","63,616234391","63,616234391","63,616234391","63,616234391"
"24/02/2012",2,145,15950,"63,616234391","63,616234391","63,616234391","63,616234391","63,616234391"
"27/02/2012",1,10,1120,"64,772893198","64,772893198","64,772893198","64,772893198","64,772893198"
"28/02/2012",2,45,5040,"64,772893198","64,772893198","64,772893198","64,772893198","64,772893198"
"29/02/2012",2,100,11336,"67,086210812","65,351222601","65,351222601","67,086210812","65,559421187"
"01/03/2012",1,38,4408,"67,086210812","67,086210812","67,086210812","67,086210812","67,086210812"
"08/03/2012",12,1900,213550,"65,23969446","66,113440368","65,23969446","66,987186276","65,466868396"
"09/03/2012",5,690,77290,"65,23969446","65,23969446","65,23969446","65,297944187","65,245519433"
"12/03/2012",2,30,3398,"66,200814959","65,530943096","65,530943096","66,200814959","65,979465995"
"13/03/2012",1,90,"10228,5","66,200814959","66,200814959","66,200814959","66,200814959","66,200814959"
"14/03/2012",4,410,46593,"66,171690095","66,171690095","66,171690095","66,229939822","66,194989986"
"15/03/2012",5,170,"19298,5","66,113440368","66,22411485","65,653267523","66,22411485","66,125090313"
"16/03/2012",11,1770,"202006,8","66,987186276","66,113440368","66,113440368","66,987186276","66,480413649"
"19/03/2012",3,250,28750,"66,987186276","66,987186276","66,987186276","66,987186276","66,987186276"
"20/03/2012",3,170,19492,"66,404689004","66,521188458","66,404689004","66,987186276","66,789137203"
"21/03/2012",9,2200,248953,"65,938691186","66,113440368","65,880441459","66,113440368","65,915391295"
"23/03/2012",7,1510,168032,"64,657197188","66,393039058","64,657197188","66,404689004","64,820296424"
"26/03/2012",1,150,16950,"65,822191732","65,822191732","65,822191732","65,822191732","65,822191732"
"27/03/2012",2,120,"13500,2","65,530943096","65,536768069","65,530943096","65,536768069","65,530943096"
"28/03/2012",1,50,5600,"65,23969446","65,23969446","65,23969446","65,23969446","65,23969446"
"29/03/2012",4,250,28125,"65,530943096","65,530943096","65,530943096","65,530943096","65,530943096"
"30/03/2012",4,210,"23646,4","65,472693369","65,810541786","65,472693369","65,822191732","65,589192823"
"02/04/2012",1,200,22500,"65,530943096","65,530943096","65,530943096","65,530943096","65,530943096"
"04/04/2012",1,3,336,"65,23969446","65,23969446","65,23969446","65,23969446","65,23969446"
