"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"17/12/2010",0,0,0,"37,611920477","37,611920477","37,611920477","37,611920477","37,611920477"
"20/12/2010",1,1,71,"36,028687991","36,028687991","36,028687991","36,028687991","36,028687991"
"22/12/2010",1,1,70,"35,521241681","35,521241681","35,521241681","35,521241681","35,521241681"
"23/12/2010",5,1540,109340,"36,028687991","36,028687991","36,028687991","36,028687991","36,028687991"
"27/12/2010",4,130,9230,"36,028687991","36,028687991","36,028687991","36,028687991","36,028687991"
"28/12/2010",3,752,"53390,85","36,023613528","36,028687991","36,023613528","36,028687991","36,028687991"
"29/12/2010",6,550,"39039,71","36,028687991","35,97794336","35,97794336","36,028687991","36,018539065"
"30/12/2010",3,16,1114,"36,028687991","35,521241681","35,013795372","36,028687991","35,333486547"
"03/01/2011",1,1,71,"36,20204992","36,20204992","36,20204992","36,20204992","36,20204992"
"04/01/2011",4,540,"38287,6","36,966881961","36,151061118","36,151061118","36,966881961","36,151061118"
"06/01/2011",2,700,"50367,3","36,711937947","36,660949145","36,660949145","36,711937947","36,686443546"
"07/01/2011",3,61,4392,"36,711937947","36,711937947","36,711937947","36,711937947","36,711937947"
"10/01/2011",3,540,"37649,29","36,711937947","35,590184288","35,544294365","36,711937947","35,549393246"
"11/01/2011",2,138,9808,"36,20204992","36,711937947","36,20204992","36,711937947","36,237742082"
"12/01/2011",5,1247,88533,"36,20204992","36,19695104","36,19695104","36,20204992","36,20204992"
"13/01/2011",2,157,11147,"36,20204992","36,20204992","36,20204992","36,20204992","36,20204992"
"14/01/2011",2,69,"4763,68","36,20204992","35,187372746","35,187372746","36,20204992","35,202669387"
"18/01/2011",2,662,47002,"36,20204992","36,20204992","36,20204992","36,20204992","36,20204992"
"19/01/2011",1,282,20022,"36,20204992","36,20204992","36,20204992","36,20204992","36,20204992"
"20/01/2011",2,78,5460,"35,692161893","35,692161893","35,692161893","35,692161893","35,692161893"
"21/01/2011",2,258,17802,"35,182273866","35,182273866","35,182273866","35,182273866","35,182273866"
"27/01/2011",2,82,5662,"35,182273866","35,207768268","35,182273866","35,207768268","35,207768268"
"31/01/2011",9,1506,107107,"36,966881961","34,927329853","34,927329853","36,966881961","36,263236484"
"04/02/2011",9,7388,"520041,32","36,0595781","36,0595781","36,0595781","36,0595781","36,0595781"
"07/02/2011",2,439,"30038,6","34,584203971","36,064700927","34,584203971","36,064700927","35,05550404"
"08/02/2011",5,362,"23869,7","33,810657119","33,810657119","33,45205924","33,810657119","33,779920158"
"09/02/2011",1,1,"70,19","35,957121563","35,957121563","35,957121563","35,957121563","35,957121563"
"16/02/2011",2,46,3197,"35,603646512","35,603646512","35,603646512","35,603646512","35,603646512"
"21/02/2011",3,70,4550,"33,298374435","33,298374435","33,298374435","33,298374435","33,298374435"
"22/02/2011",2,220,14300,"33,298374435","33,298374435","33,298374435","33,298374435","33,298374435"
"24/02/2011",1,30,"1948,5","33,272760301","33,272760301","33,272760301","33,272760301","33,272760301"
"25/02/2011",2,53,3392,"32,786091752","32,786091752","32,786091752","32,786091752","32,786091752"
"28/02/2011",4,1849,127891,"35,665120434","35,34750517","35,34750517","35,665120434","35,434593226"
"01/03/2011",5,502,"34931,15","35,463991367","35,829493382","32,050923247","35,829493382","35,819197551"
"02/03/2011",7,205,"13152,2","35,005826868","32,998139739","32,998139739","35,005826868","33,029027233"
"03/03/2011",3,4,"266,12","32,998139739","32,998139739","32,998139739","35,500026777","34,249083258"
"04/03/2011",12,1902,"131434,92","35,500026777","35,005826868","33,204056367","35,700795489","35,572097597"
"09/03/2011",16,3243,"224774,05","35,747126731","35,520618439","35,510322608","35,747126731","35,680203827"
"10/03/2011",2,3027,"209827,33","33,466600069","35,685351742","33,466600069","35,685351742","35,685351742"
"11/03/2011",10,10,"670,44","35,752274647","32,998139739","32,998139739","35,778014225","34,511626959"
"15/03/2011",4,140,9786,"35,983930854","35,983930854","35,983930854","35,983930854","35,983930854"
"16/03/2011",1,73,"5000,5","35,263222654","35,263222654","35,263222654","35,263222654","35,263222654"
"17/03/2011",2,68,4488,"33,976243725","33,976243725","33,976243725","33,976243725","33,976243725"
"18/03/2011",8,346,"22291,39","32,946660581","33,976243725","32,946660581","33,976243725","33,168020957"
"21/03/2011",3,136,"8569,6","32,43186901","32,946660581","32,426721094","32,946660581","32,437016926"
"22/03/2011",5,240,15318,"32,946660581","32,946660581","32,43186901","32,946660581","32,859146014"
"23/03/2011",1,154,9856,"32,946660581","32,946660581","32,946660581","32,946660581","32,946660581"
"28/03/2011",2,180,11488,"32,946660581","32,740743953","32,740743953","32,946660581","32,853998099"
"29/03/2011",2,245,15480,"32,43186901","32,946660581","32,43186901","32,946660581","32,524531493"
"30/03/2011",4,396,24446,"30,887494295","31,917077438","30,887494295","31,917077438","31,778083714"
"04/04/2011",1,12,744,"32,094775512","32,094775512","32,094775512","32,094775512","32,094775512"
"05/04/2011",1,18,"1107,18","31,841123254","31,841123254","31,841123254","31,841123254","31,841123254"
"07/04/2011",2,94,5922,"32,612433182","32,612433182","32,612433182","32,612433182","32,612433182"
"08/04/2011",2,38,2394,"32,612433182","32,612433182","32,612433182","32,612433182","32,612433182"
"11/04/2011",1,42,2625,"32,353604347","32,353604347","32,353604347","32,353604347","32,353604347"
"15/04/2011",4,1534,"97948,5","32,353604347","32,612433182","32,353604347","33,130090851","33,052442201"
"18/04/2011",1,1349,"84312,5","32,353604347","32,353604347","32,353604347","32,353604347","32,353604347"
"19/04/2011",4,564,35286,"32,353604347","33,026559317","32,353604347","34,061874656","32,384663807"
