"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"07/12/2012",0,0,0,"67,723520478","67,723520478","67,723520478","67,723520478","67,723520478"
"10/12/2012",167,14038,"1437233,5","69,453211197","70,141001601","68,915236525","70,78793317","69,718793631"
"11/12/2012",251,16205,"1639200,83","68,608795256","69,460021003","68,234255927","69,732413243","68,881187495"
"12/12/2012",317,19182,"1945359,01","69,460021003","68,779040405","68,506648166","69,664315183","69,065052256"
"13/12/2012",135,12003,"1221945,23","69,460021003","69,460021003","68,779040405","69,78689169","69,323824884"
"14/12/2012",94,11639,"1187616,95","69,2284876","69,793701496","69,2284876","69,793701496","69,487260227"
"17/12/2012",247,16113,"1634736,3","69,248917018","69,2284876","68,779040405","69,460021003","69,085481674"
"18/12/2012",94,10927,"1102637,07","68,649654092","68,792660017","68,438550106","68,983334585","68,717752151"
"19/12/2012",152,18959,"1948458,57","70,4814919","68,779040405","68,779040405","70,821982199","69,984376064"
"20/12/2012",551,17068,"1764184,91","70,61768802","70,4814919","69,603026929","70,68578608","70,386154617"
"21/12/2012",75,6033,"628464,47","70,876460647","70,747074334","70,141001601","71,400815708","70,937748901"
"26/12/2012",71,4416,"460586,85","71,366766678","70,876460647","70,61768802","71,366766678","71,026276379"
"27/12/2012",61,9681,"1013098,33","71,162472498","71,373576484","70,964988125","71,502962798","71,264619588"
"28/12/2012",32,4462,"469604,48","71,775355037","71,026276379","71,026276379","72,524433695","71,673207947"
"02/01/2013",38,2631,"274682,44","71,502962798","71,571060857","70,413393841","71,639158917","71,094374439"
"03/01/2013",17,888,"93159,84","71,605109887","71,502962798","71,196521528","71,605109887","71,441674544"
"04/01/2013",32,2706,"283197,6","71,502962798","71,843453097","70,821982199","72,10903553","71,271429394"
"07/01/2013",51,3313,"348247,65","71,979649216","71,169282304","71,169282304","72,013698246","71,584680469"
"08/01/2013",42,2459,"258117,18","71,366766678","71,502962798","71,162472498","71,775355037","71,48253338"
"09/01/2013",47,2200,"228934,83","71,805735738","71,675416798","71,003245425","71,805735738","71,37362557"
"10/01/2013",96,3565,"373755,21","72,086950292","71,949772461","71,33247222","72,107526966","71,908619111"
"11/01/2013",50,2819,"295429,75","72,107526966","72,107526966","71,675416798","72,107526966","71,881183545"
"14/01/2013",108,3344,"353844,31","72,683673857","71,709711256","71,709711256","72,704250532","72,573931592"
"15/01/2013",51,2259,"238369,32","72,018361376","72,018361376","72,018361376","72,690532749","72,375023737"
"16/01/2013",282,3935,"409200,57","70,852349811","72,018361376","70,653441956","72,018361376","71,325613328"
"17/01/2013",248,7448,"774738,3","71,668557907","71,058116558","71,058116558","71,668557907","71,346190003"
"18/01/2013",477,8467,"884484,65","71,675416798","72,011502484","71,33247222","72,011502484","71,647981232"
"21/01/2013",52,3737,"389487,72","71,744005714","71,846889087","70,790619787","71,881183545","71,483367834"
"22/01/2013",29,1692,"176427,61","71,744005714","71,538238967","71,33247222","71,778300171","71,517662292"
"23/01/2013",41,1714,"178449,37","71,538238967","71,675416798","70,790619787","71,894901328","71,407920027"
"24/01/2013",41,2009,"208969,22","71,33247222","71,538238967","71,099269907","71,606827882","71,346190003"
"28/01/2013",55,3760,"390828,44","71,33247222","71,339331112","70,989527642","71,469650051","71,291318871"
"29/01/2013",47,4249,"439371,69","70,989527642","70,852349811","70,646583064","71,263883305","70,927797618"
"30/01/2013",27,3766,"391635,67","70,989527642","71,263883305","70,989527642","71,675416798","71,325613328"
"31/01/2013",38,2456,"256045,25","71,675416798","71,33247222","70,989527642","71,675416798","71,503944509"
"01/02/2013",120,3372,"353858,79","72,361305954","71,469650051","71,469650051","72,361305954","71,977208027"
"04/02/2013",168,5225,"551317,39","72,498483785","72,086950292","71,675416798","72,704250532","72,375023737"
"05/02/2013",41,2046,"215521,7","71,881183545","72,498483785","71,846889087","72,532778243","72,251563689"
"06/02/2013",34,2440,"257475,12","72,395600412","72,224128123","72,224128123","72,498483785","72,375023737"
"07/02/2013",9,170,"17821,82","72,327011496","71,414778919","71,339331112","72,505342677","71,901760219"
"08/02/2013",28,1621,"169131,73","71,877989935","73,225054619","71,843449815","73,225054619","72,078322631"
"13/02/2013",19,1614,"169827,2","71,843449815","72,527344193","71,843449815","73,017813898","72,686228745"
"14/02/2013",15,3620,"376892,99","71,187187533","71,843449815","71,187187533","72,527344193","71,919438079"
"15/02/2013",38,3522,"363696,95","71,636209094","71,498048614","71,152647413","71,739829454","71,332256037"
"18/02/2013",49,6039,"624237,83","71,636209094","71,636209094","70,945406692","71,912530055","71,408244301"
"19/02/2013",37,2491,"258641,85","71,774369575","71,705289334","71,221727653","72,064506583","71,726013406"
"20/02/2013",27,1900,"196946,64","71,498048614","71,774369575","71,428968374","71,947070175","71,608576998"
"21/02/2013",150,2961,"305275,29","71,138831365","71,636209094","70,952314716","71,636209094","71,221727653"
"22/02/2013",32,1220,"126021,27","71,290807893","71,152647413","71,152647413","71,774369575","71,359888133"
"25/02/2013",55,2111,"217287,49","70,807246212","71,760553526","70,807246212","71,760553526","71,104291245"
"26/02/2013",34,1758,"180425,67","70,648361659","71,290807893","70,565465371","71,290807893","70,897050524"
"27/02/2013",58,2470,"250452,5","70,247696266","70,738165971","69,771042609","70,738165971","70,047363569"
"28/02/2013",58,4485,"457399,17","70,275328362","69,978283329","69,978283329","71,042119028","70,448028963"
"01/03/2013",56,4685,"484185,29","70,903958548","69,874662969","69,874662969","71,843449815","71,394428253"
"04/03/2013",52,4551,"464341,75","70,461845011","69,784858657","69,784858657","70,669085731","70,482569083"
"05/03/2013",28,1237,"127154,03","71,014486932","70,468753035","70,468753035","71,774369575","71,007578908"
"06/03/2013",27,2265,"233557,23","71,021394956","71,152647413","70,979946812","71,636209094","71,235543701"
"07/03/2013",34,3467,"357391,94","71,325348013","71,152647413","70,945406692","71,774369575","71,207911605"
"08/03/2013",12,856,87613,"71,081798044","71,081798044","71,047005192","71,325348013","71,220969455"
"11/03/2013",17,566,"57988,4","71,596732264","71,012212339","70,831289505","71,944660791","71,29055516"
"12/03/2013",19,927,"95084,48","70,977419486","71,596732264","70,977419486","71,67327654","71,374058007"
"13/03/2013",7,1186,"120833,86","70,907833781","70,977419486","70,873040928","70,977419486","70,89391664"
"14/03/2013",49,1883,"191920,83","70,706035235","71,311430872","70,706035235","71,589773694","70,921750922"
"15/03/2013",37,2792,"285412,05","70,782579511","71,401892289","70,782579511","71,499312277","71,130508038"
"18/03/2013",69,2650,"268616,81","70,963502345","71,492353706","69,933633906","71,492353706","70,532070972"
"19/03/2013",38,2273,"231943,3","71,66631797","70,907833781","70,351148138","71,66631797","71,005253769"
"20/03/2013",44,3321,"341504,02","71,534105129","70,977419486","70,977419486","71,66631797","71,554980841"
"21/03/2013",23,1064,"108736,78","71,394933719","71,527146559","70,907833781","71,527146559","71,116590897"
"22/03/2013",31,2623,"269104,69","71,464519424","70,977419486","70,977419486","71,464519424","71,387975148"
"25/03/2013",15,347,"35244,1","70,629490959","70,907833781","70,629490959","70,907833781","70,678200953"
"26/03/2013",45,3020,"307528,78","70,803455223","70,977419486","70,63644953","70,977419486","70,859123787"
"27/03/2013",33,3207,"326355,74","70,831289505","70,803455223","70,678200953","71,325348013","70,810413793"
"28/03/2013",46,4052,"412139,03","70,977419486","70,733869517","70,003219611","70,977419486","70,775620941"
"01/04/2013",51,3938,"402432,29","71,652400828","70,051929605","70,051929605","71,652400828","71,109632327"
"02/04/2013",56,3425,"351618,53","71,464519424","71,047005192","70,991336627","71,603690835","71,436685142"
"03/04/2013",43,3057,"314574,16","71,534105129","71,638483687","71,325348013","71,638483687","71,603690835"
"04/04/2013",21,2004,"204514,51","70,977419486","71,15138375","70,699076665","71,534105129","71,012212339"
"05/04/2013",40,4017,"409069,92","71,116590897","71,186176602","70,476402408","71,186176602","70,859123787"
"08/04/2013",44,3216,"327055,09","71,845632341","70,464659605","70,464659605","71,845632341","71,291841244"
