"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"28/06/2011",0,0,0,"71,748720963","71,748720963","71,748720963","71,748720963","71,748720963"
"29/06/2011",38,4549,"520954,2","82,511029107","82,152285502","81,434798293","83,587259922","82,166635247"
"30/06/2011",13,504,"58492,73","83,228516317","82,518203979","82,518203979","83,92447891","83,271565549"
"01/07/2011",12,553,63485,"81,793541898","82,72627527","81,793541898","82,72627527","82,367531665"
"04/07/2011",23,2592,"290643,39","76,412387825","82,152285502","76,412387825","82,188159863","80,451840815"
"05/07/2011",15,1485,"165339,27","78,930767931","78,923593059","77,495793512","81,793541898","79,88502592"
"06/07/2011",16,4421,"486451,2","78,851844338","78,923593059","78,851844338","80,358567478","78,945117675"
"07/07/2011",12,1376,"151424,8","78,923593059","78,923593059","78,923593059","80,286818757","78,95946742"
"08/07/2011",12,1650,"181437,18","79,641080269","78,923593059","78,564849454","79,641080269","78,894893571"
"11/07/2011",7,500,"54836,22","78,213280721","79,641080269","78,213280721","79,641080269","78,68682228"
"12/07/2011",3,156,"17158,84","78,923593059","78,916418187","78,916418187","78,923593059","78,916418187"
"13/07/2011",9,1792,"197861,6","78,923593059","78,206105849","78,206105849","79,648255141","79,217762815"
"14/07/2011",7,970,"106911,11","78,923593059","80,286818757","78,923593059","80,286818757","79,081440245"
"15/07/2011",4,240,"26644,5","79,641080269","79,641080269","79,641080269","79,71282899","79,655430013"
"18/07/2011",3,330,36891,"80,286818757","79,641080269","79,641080269","80,286818757","80,207895164"
"19/07/2011",7,650,"72362,5","79,856326432","79,856326432","79,856326432","79,999823874","79,877851048"
"20/07/2011",4,222,"24741,25","79,863501304","79,999823874","79,863501304","80,286818757","79,963949513"
"21/07/2011",3,120,13384,"80,107446955","79,963949513","79,963949513","80,107446955","80,02134849"
"22/07/2011",12,1029,"115363,04","81,076054688","80,250944397","80,107446955","81,076054688","80,437491071"
"25/07/2011",2,61,"6811,6","80,358567478","80,114621827","80,114621827","80,358567478","80,121796699"
