"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"26/06/2013",0,0,0,"56,351230336","56,351230336","56,351230336","56,351230336","56,351230336"
"27/06/2013",1,10,1010,"56,914742639","56,914742639","56,914742639","56,914742639","56,914742639"
"28/06/2013",6,940,"94461,3","56,627351365","56,627351365","56,627351365","56,632986488","56,627351365"
"02/07/2013",1,50,"4999,5","56,345595213","56,345595213","56,345595213","56,345595213","56,345595213"
"04/07/2013",2,400,37800,"54,097181123","52,406644213","52,406644213","54,097181123","53,251912668"
"08/07/2013",6,451,43738,"55,224205729","54,097181123","54,097181123","55,224205729","54,64942318"
"15/07/2013",4,402,"38477,66","55,128408638","53,533668819","53,528033696","55,128408638","53,939397678"
"16/07/2013",10,1528,"148938,99","54,655058303","55,105868146","54,655058303","55,105868146","54,925544209"
"17/07/2013",4,691,"67134,77","55,224205729","54,643788057","54,643788057","55,224205729","54,750855395"
"18/07/2013",1,769,"73839,38","54,108451369","54,108451369","54,108451369","54,108451369","54,108451369"
"19/07/2013",11,1886,"184546,9","55,224205729","54,378937274","54,378937274","55,224205729","55,139678884"
"22/07/2013",9,1430,139740,"54,097181123","55,224205729","54,097181123","55,224205729","55,066422284"
"23/07/2013",16,3501,"342897,5","55,111503269","55,111503269","55,111503269","55,224205729","55,190394991"
"24/07/2013",2,200,"19598,5","55,224205729","55,218570606","55,218570606","55,224205729","55,218570606"
"25/07/2013",5,1289,"125992,5","54,942449578","55,111503269","54,942449578","55,224205729","55,07769253"
"26/07/2013",1,1,"97,45","54,914273962","54,914273962","54,914273962","54,914273962","54,914273962"
"29/07/2013",6,78,"7482,01","54,660693426","54,660693426","50,721742426","54,660693426","54,052100138"
"30/07/2013",10,1026,"97023,7","54,655058303","50,727377549","50,727377549","54,660693426","53,291358529"
"31/07/2013",3,126,"12248,88","54,818476871","54,660693426","54,660693426","54,818476871","54,77903101"
"02/08/2013",5,456,"44683,44","55,815988619","55,815988619","55,815988619","55,815988619","55,815988619"
"05/08/2013",8,306,"28807,44","55,702066813","54,112857626","51,840117606","55,702066813","53,622993862"
"06/08/2013",1,30,2850,"54,112857626","54,112857626","54,112857626","54,112857626","54,112857626"
"07/08/2013",18,1611,"157168,29","55,804596438","55,764723806","54,693858834","55,804596438","55,571056737"
"09/08/2013",2,120,11670,"54,682466654","55,536880195","54,682466654","55,536880195","55,394477938"
"12/08/2013",7,407,"39289,79","55,804596438","55,252075681","54,693858834","55,804596438","54,990055529"
"13/08/2013",6,1139,"112120,8","55,821684709","55,804596438","55,804596438","56,391293737","56,072312681"
"14/08/2013",21,900,"87324,06","55,195114779","55,599537188","55,195114779","55,599537188","55,269163952"
"15/08/2013",4,171,16626,"55,821684709","55,195114779","55,195114779","55,821684709","55,383085758"
"16/08/2013",1,183,"17846,16","55,548272376","55,548272376","55,548272376","55,548272376","55,548272376"
"19/08/2013",1,200,19800,"56,391293737","56,391293737","56,391293737","56,391293737","56,391293737"
"20/08/2013",12,1064,"106389,85","56,903941862","56,960902764","56,8811575","56,960902764","56,955206674"
"21/08/2013",11,425,42077,"56,391293737","56,960902764","56,391293737","56,960902764","56,391293737"
"22/08/2013",5,1914,"186773,77","55,548272376","55,827380799","55,548272376","55,827380799","55,582448917"
"23/08/2013",13,1562,154238,"56,391293737","56,391293737","55,821684709","56,391293737","56,24319539"
"26/08/2013",6,1990,"198772,8","56,960902764","56,67609825","56,67609825","56,960902764","56,898245771"
"27/08/2013",16,1782,"177648,6","56,960902764","56,67609825","56,67609825","57,131785473","56,784323966"
"28/08/2013",10,425,"42013,12","56,67609825","55,286252223","55,286252223","56,960902764","56,305852383"
"29/08/2013",26,1260,"125654,01","56,903941862","55,303340494","55,303340494","56,903941862","56,807108327"
