"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"16/11/2012",0,0,0,"62,556311682","62,556311682","62,556311682","62,556311682","62,556311682"
"19/11/2012",154,16537,"1664344,69","62,869093241","62,656401781","62,618867994","63,494656357","62,956672077"
"21/11/2012",85,12178,"1223610,8","62,681424305","63,175619168","62,625123625","63,175619168","62,856581978"
"22/11/2012",34,3230,"322154,01","62,243530124","62,862837609","62,243530124","62,862837609","62,393665272"
"23/11/2012",88,7532,"751793,62","62,243530124","61,993304877","61,993304877","63,181874799","62,43745469"
"26/11/2012",40,6532,"649002,11","62,487499739","62,06211682","61,930748565","62,656401781","62,155951287"
"27/11/2012",140,10434,"1064839,26","63,807437916","62,180973812","61,930748565","64,433001033","63,838716072"
"28/11/2012",180,19317,"1983663,36","63,945061801","63,813693547","63,807437916","64,745782591","64,239076466"
"29/11/2012",86,6191,"633755,04","64,120219474","64,433001033","63,682325292","64,495557344","64,038896269"
"30/11/2012",96,5627,"580375,43","64,589391812","64,558113656","64,120219474","64,870895214","64,520579869"
"03/12/2012",60,5052,"526393,91","65,371345708","64,589391812","64,589391812","65,684127266","65,183676773"
"04/12/2012",86,7795,"814215,01","65,559014643","65,371345708","65,058564149","65,677871635","65,340067552"
"05/12/2012",98,7816,"818905,51","65,621570955","65,627826586","65,371345708","65,990653193","65,540247749"
"06/12/2012",92,4744,"491643,71","64,464279188","65,496458331","64,433001033","65,496458331","64,827105796"
"07/12/2012",59,4500,"468892,75","65,684127266","65,058564149","64,433001033","65,684127266","65,183676773"
"10/12/2012",61,11409,"1182587,43","64,433001033","65,684127266","64,120219474","65,684127266","64,839617059"
"11/12/2012",36,5175,"536903,3","64,464279188","64,433001033","64,433001033","65,058564149","64,90217337"
"12/12/2012",95,6727,"695789,65","64,683226279","64,464279188","64,433001033","65,371345708","64,701993173"
"13/12/2012",43,5027,"520147,02","64,745782591","64,683226279","64,683226279","65,014774731","64,727015698"
"14/12/2012",53,4709,"487149,16","64,589391812","65,058564149","64,558113656","65,302533765","64,714504435"
"17/12/2012",148,7531,"773092,33","64,439256664","64,433001033","63,807437916","65,239977453","64,214053942"
"18/12/2012",274,6640,"684625,26","64,433001033","64,426745401","64,120219474","64,996007838","64,501812976"
"19/12/2012",121,24887,"2641440,64","65,371345708","64,683226279","64,683226279","68,123823422","66,397269219"
"20/12/2012",96,7740,"812812,14","66,303434752","65,465180175","65,27751124","66,309690383","65,690382897"
"21/12/2012",52,4392,"467703,91","66,9352535","66,24087844","65,684127266","66,9352535","66,61621631"
"26/12/2012",37,3371,"354917,67","65,715405422","65,871796201","65,621570955","66,622471942","65,86554057"
"27/12/2012",29,2021,"212574,27","65,43390202","65,80923989","65,43390202","66,215855916","65,796728627"
"28/12/2012",37,1756,"185688,59","66,622471942","65,928096882","65,559014643","66,622471942","66,153299604"
"02/01/2013",19,1672,"176432,7","66,450077872","65,635124086","65,509746581","66,450077872","66,149171859"
"03/01/2013",18,797,"84521,25","66,763521635","66,450077872","65,854534721","66,763521635","66,481422248"
"04/01/2013",25,1143,"120601,8","66,193053985","66,450077872","65,196302817","66,450077872","66,142902983"
"07/01/2013",49,2372,"248532,95","66,443808996","66,136634108","64,91420343","66,450077872","65,685275089"
"08/01/2013",40,2018,"212901,99","65,82945922","65,823190344","65,823190344","66,450077872","66,136634108"
"09/01/2013",47,3281,"344131,65","65,823190344","65,760501592","65,265260445","66,136634108","65,754232717"
"10/01/2013",40,3247,"343679,38","66,324700366","66,136634108","65,854534721","66,763521635","66,356044742"
"11/01/2013",38,2975,"316744,45","67,014276646","66,324700366","66,324700366","67,064427648","66,744715009"
"14/01/2013",20,1922,"203580,28","66,262011613","67,070696523","66,199322861","67,070696523","66,399926869"
"15/01/2013",61,10760,"1126431,36","64,632104043","66,262011613","64,632104043","66,450077872","65,628855211"
"16/01/2013",102,12028,"1255036,9","65,196302817","66,199322861","64,882859054","66,387389119","65,409444576"
"17/01/2013",31,1978,"206199,93","65,566166458","65,823190344","64,945547806","65,823190344","65,353024699"
"18/01/2013",110,3677,385024,"65,823190344","65,566166458","65,509746581","66,230667237","65,641392961"
"21/01/2013",41,2741,"285759,59","65,196302817","65,823190344","64,882859054","66,136634108","65,353024699"
"22/01/2013",44,3527,"369529,04","65,233916069","65,196302817","65,196302817","66,004987727","65,679006213"
"23/01/2013",29,3102,"325816,92","66,073945355","65,823190344","65,704081714","66,136634108","65,84199697"
"24/01/2013",61,3950,"416034,94","65,729157215","66,136634108","65,704081714","66,324700366","66,030063228"
"28/01/2013",63,3331,"347376,36","65,509746581","65,704081714","64,820170301","65,823190344","65,3781002"
"29/01/2013",83,6681,"695578,52","65,447057828","65,509746581","64,820170301","65,60377971","65,265260445"
"30/01/2013",35,2270,"237275,33","65,25899157","65,434520078","65,240184944","65,791845968","65,528553207"
"31/01/2013",42,5362,"560667,92","65,572435334","65,823190344","65,447057828","65,823190344","65,547359833"
"01/02/2013",60,4595,"480928,48","65,982855006","65,982855006","65,351440125","66,424845422","66,083881387"
"04/02/2013",37,1281,"133496,19","65,951284262","65,673461715","65,635576822","65,982855006","65,799744691"
"05/02/2013",42,2343,"243736,19","65,768173947","65,604006078","65,54086459","65,951284262","65,686090012"
"06/02/2013",44,3393,"354079,83","66,140708726","65,547178738","65,54086459","66,140708726","65,894456923"
"07/02/2013",18,1194,"124184,52","65,730289054","65,926027667","65,067303429","66,165965321","65,673461715"
"08/02/2013",25,1366,"142275,4","65,667147566","66,165965321","65,357754274","66,165965321","65,761859798"
"13/02/2013",15,707,"73715,67","65,768173947","65,667147566","65,667147566","66,140708726","65,837629583"
"14/02/2013",33,1745,"181928,11","65,705032459","65,85657203","65,667147566","66,140708726","65,831315435"
"15/02/2013",27,2241,"233220,11","65,982855006","65,69871831","65,534550441","66,045996494","65,711346607"
"18/02/2013",44,3717,"388618,18","66,140708726","66,090195536","65,787116393","66,140708726","66,01442575"
"19/02/2013",39,1975,"205263,53","66,109137982","65,825001286","65,357754274","66,109137982","65,622948524"
"20/02/2013",44,2804,"291355,64","65,85657203","65,667147566","65,357754274","66,045996494","65,610320227"
"21/02/2013",79,4609,"480540,53","66,109137982","65,843943732","65,509293846","66,140708726","65,831315435"
"22/02/2013",43,2512,"262463,51","65,951284262","66,109137982","65,825001286","66,109137982","65,970226708"
"25/02/2013",52,2844,"296378,2","65,825001286","65,951284262","65,515607994","66,077567238","65,799744691"
"26/02/2013",39,3007,"313039,84","65,692404161","65,515607994","65,477723102","65,982855006","65,730289054"
"27/02/2013",79,6396,"668379,39","66,285934148","65,982855006","65,471408953","66,285934148","65,982855006"
"28/02/2013",69,5996,"626396,65","65,982855006","65,572435334","65,572435334","66,203850214","65,963912559"
"01/03/2013",57,3730,"390404,56","66,4598395","66,4598395","66,4598395","66,777829163","66,567955985"
"04/03/2013",54,2951,"309236,98","66,866866268","66,587035365","66,4598395","67,413808488","66,644273504"
"05/03/2013",696,3297,"345826,91","66,650633298","66,4598395","66,4598395","67,095818825","66,707871437"
"06/03/2013",50,4381,"461545,32","66,936823994","66,4598395","66,4598395","67,159416758","67,000421926"
