"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"11/09/2012",0,0,0,"62,295651701","62,295651701","62,295651701","62,295651701","62,295651701"
"12/09/2012",6,611,67264,"71,017042939","66,65634732","66,65634732","71,017042939","68,581282957"
"13/09/2012",4,152,17142,"71,017042939","69,148173388","69,148173388","71,017042939","70,257035988"
"14/09/2012",1,1,114,"71,017042939","71,017042939","71,017042939","71,017042939","71,017042939"
"17/09/2012",1,15,1725,"71,639999456","71,639999456","71,639999456","71,639999456","71,639999456"
"18/09/2012",12,817,"95848,7","70,394086422","68,525216871","68,525216871","74,692486389","73,085258575"
"19/09/2012",35,21679,"2367635,96","69,771129905","70,394086422","67,902260354","70,394086422","68,033081222"
"20/09/2012",8,185,"20311,2","69,58424295","69,646538601","67,902260354","69,646538601","68,394396002"
"21/09/2012",6,511,"56716,55","69,148173388","69,148173388","69,117025562","69,148173388","69,141943823"
"24/09/2012",4,156,"17169,9","69,085877736","68,525216871","68,525216871","69,085877736","68,562594262"
"25/09/2012",1,40,4436,"69,085877736","69,085877736","69,085877736","69,085877736","69,085877736"
"27/09/2012",9,567,"62533,9","68,774399478","69,085877736","67,908489919","69,148173388","68,705874261"
"28/09/2012",11,1022,111514,"68,525216871","68,712103826","67,902260354","68,712103826","67,970785571"
"01/10/2012",3,46,5074,"68,525216871","69,148173388","68,525216871","69,148173388","68,712103826"
"02/10/2012",15,1450,"158348,2","68,213738612","68,525216871","67,902260354","68,525216871","68,033081222"
"03/10/2012",1,14,1526,"67,902260354","67,902260354","67,902260354","67,902260354","67,902260354"
"04/10/2012",3,195,21257,"67,902260354","67,902260354","67,902260354","68,213738612","67,908489919"
"05/10/2012",14,13323,1452216,"68,525216871","67,902260354","67,902260354","68,525216871","67,902260354"
"08/10/2012",7,4206,458458,"67,902260354","68,525216871","67,902260354","68,525216871","67,902260354"
"09/10/2012",8,6147,"669183,5","70,70556468","67,902260354","67,279303837","70,70556468","67,815046441"
"10/10/2012",5,299,"32687,4","67,279303837","68,518987306","67,279303837","68,518987306","68,101606439"
"11/10/2012",3,1140,"123299,6","68,518987306","67,902260354","67,279303837","68,518987306","67,37897688"
"15/10/2012",9,306,"33061,13","68,120295135","68,518987306","66,033390803","68,518987306","67,304222098"
