"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"01/12/2010",0,0,0,"552,64550227","552,64550227","552,64550227","552,64550227","552,64550227"
"02/12/2010",1,5,5500,"607,9100525","607,9100525","607,9100525","607,9100525","607,9100525"
"03/12/2010",3,25,27500,"607,9100525","607,9100525","607,9100525","607,9100525","607,9100525"
"06/12/2010",5,113,122320,"607,9100525","607,9100525","596,85714245","607,9100525","598,2277033"
"07/12/2010",3,20,21800,"602,38359748","602,38359748","602,38359748","602,38359748","602,38359748"
"08/12/2010",1,1,1090,"602,38359748","602,38359748","602,38359748","602,38359748","602,38359748"
"10/12/2010",1,6,6540,"602,38359748","602,38359748","602,38359748","602,38359748","602,38359748"
"14/12/2010",3,44,47960,"602,38359748","602,38359748","602,38359748","602,38359748","602,38359748"
"15/12/2010",1,4,4340,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"17/12/2010",1,3,3255,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"20/12/2010",4,50,54250,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"21/12/2010",2,4,4340,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"22/12/2010",2,4,4340,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"23/12/2010",3,43,46655,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"28/12/2010",1,12,13020,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"29/12/2010",1,10,10850,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"30/12/2010",3,69,74865,"599,62036997","599,62036997","599,62036997","599,62036997","599,62036997"
"03/01/2011",2,23,24955,"604,2426873","604,2426873","604,2426873","604,2426873","604,2426873"
"04/01/2011",1,3,3255,"604,2426873","604,2426873","604,2426873","604,2426873","604,2426873"
"05/01/2011",1,4,4340,"604,2426873","604,2426873","604,2426873","604,2426873","604,2426873"
