"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"13/11/2012",0,0,0,"662,71097995","662,71097995","662,71097995","662,71097995","662,71097995"
"14/11/2012",33,686,"752322,95","722,35496814","752,17696224","709,76345952","752,17696224","726,78187749"
"16/11/2012",30,586,633414,"718,37870226","712,41430344","701,14821678","720,3668352","716,33092533"
"19/11/2012",25,442,480858,"715,72785834","719,04141324","715,72785834","728,31936696","720,96990219"
"21/11/2012",25,474,513543,"715,72785834","715,72785834","713,07701442","721,69225716","717,99432989"
"22/11/2012",14,1009,"1087142,6","712,41430344","715,72785834","709,11400276","715,72785834","714,03794534"
"23/11/2012",30,1137,"1220336,85","711,74496535","715,72123123","709,10074854","715,72785834","711,28769478"
"26/11/2012",9,196,"209882,15","709,10737565","711,75159246","709,10074854","711,75159246","709,65079866"
"27/11/2012",55,1788,1960213,"734,28376578","709,10074854","709,10074854","740,91087558","726,54330153"
"28/11/2012",75,1742,"1922026,95","738,92274264","734,94647676","717,1195514","738,92274264","731,19553261"
"29/11/2012",24,368,"410297,84","738,91611553","738,92274264","738,26003166","738,92274264","738,88297998"
"30/11/2012",19,154,"171356,15","733,02461492","738,92274264","732,99147937","738,92274264","737,39850739"
"03/12/2012",26,324,"365668,82","751,03619082","740,39540373","740,39540373","751,03619082","750,11234984"
"04/12/2012",25,269,"317986,31","796,89592283","764,32886677","764,32886677","796,89592283","785,67025799"
"05/12/2012",15,50,"59428,78","784,26788068","796,21799636","784,26788068","796,21799636","789,97043866"
"06/12/2012",17,325,"380792,03","768,6224011","784,26788068","766,3294145","787,59104967","778,73148115"
"07/12/2012",19,384,"446020,2","784,26788068","794,90202144","770,97520474","794,90202144","771,97880177"
"10/12/2012",8,61,"71675,02","780,9447117","780,9447117","780,9447117","780,95135803","780,9447117"
"11/12/2012",22,158,"186200,95","787,59104967","787,59104967","778,9508103","787,59104967","783,26428365"
"12/12/2012",56,462,"535387,26","764,99350056","784,26788068","764,3355131","784,26788068","770,21087587"
"13/12/2012",24,287,"330654,05","764,31557409","770,97520474","757,68252879","770,97520474","765,72459774"
"14/12/2012",21,350,"397684,92","755,6886274","774,29837372","754,35935981","774,29837372","755,18350572"
"17/12/2012",49,299,"338200,9","756,34661486","755,6886274","737,74351488","760,33441764","751,77393434"
"18/12/2012",16,283,"316882,84","744,38985285","751,03619082","743,72521905","751,03619082","744,21040173"
"19/12/2012",13,299,337927,"751,03619082","751,03619082","751,03619082","751,70082462","751,16247124"
"20/12/2012",29,625,"706505,89","751,03619082","758,34716259","747,71302184","762,33496537","751,30869068"
"21/12/2012",15,113,"127417,06","749,70692323","751,03619082","747,71302184","751,03619082","749,42777703"
"26/12/2012",28,446,"506085,91","751,03619082","754,35935981","751,03619082","757,68252879","754,17326235"
"27/12/2012",8,119,"135547,94","755,6886274","757,017895","755,6886274","757,68252879","757,05777302"
"28/12/2012",17,136,"154630,92","755,68198106","755,6886274","755,68198106","755,6886274","755,68198106"
"02/01/2013",22,482,"548793,07","761,64149168","767,65445083","759,63717197","767,65445083","760,68609929"
"03/01/2013",14,117,"135784,8","781,68468883","771,66309026","771,66309026","781,68468883","775,37108173"
"04/01/2013",12,71,"84701,57","795,04682027","804,38026907","794,98000961","804,38026907","797,03777785"
"07/01/2013",10,105,"124899,85","795,04682027","798,38067206","794,37871369","798,38067206","794,72612911"
"08/01/2013",9,82,"97983,24","798,38735312","798,38735312","791,70628741","801,3537463","798,3339046"
"09/01/2013",12,154,"184014,14","795,04682027","798,37399099","795,04682027","801,72120492","798,32054247"
"10/01/2013",20,519,"607515,01","798,38735312","778,34415597","775,00362312","798,38735312","782,05214745"
"11/01/2013",11,89,"106283,8","798,36730993","798,38067206","795,04682027","798,38067206","797,85286787"
"14/01/2013",10,108,"128817,5","798,05329984","798,38735312","785,02522169","798,38735312","796,88411334"
"15/01/2013",11,178,"212798,32","799,0554597","797,71924655","797,71924655","801,70784279","798,72140641"
"16/01/2013",11,131,155361,"791,70628741","795,04682027","791,70628741","795,04682027","792,34766972"
"17/01/2013",11,76,"90306,34","794,37871369","791,70628741","791,70628741","795,00673387","793,8709527"
"18/01/2013",11,82,"97322,95","794,37203263","794,37871369","790,37007426","794,37871369","792,9556467"
"21/01/2013",11,217,"258272,08","795,04682027","794,37871369","790,37007426","798,38067206","795,17376051"
"22/01/2013",10,91,"108171,58","793,71060712","795,04682027","790,41684172","798,35394779","794,17828172"
"23/01/2013",7,222,264064,"795,04682027","793,71060712","793,71060712","797,71924655","794,69940485"
"24/01/2013",20,220,"263094,06","801,72788598","798,38067206","798,38067206","802,06193927","798,97528691"
"28/01/2013",18,124,148478,"798,38735312","801,05977941","798,38735312","801,05977941","799,9908089"
"29/01/2013",15,168,201106,"800,39167284","801,05977941","797,71924655","801,05977941","799,76365266"
"30/01/2013",5,67,80266,"800,39167284","800,39167284","800,39167284","800,39167284","800,39167284"
"31/01/2013",19,304,"365448,98","808,4089517","799,72356627","799,72356627","808,4089517","803,15095298"
"01/02/2013",28,371,"452081,07","805,85707097","826,00349775","805,85707097","839,42773346","818,3142782"
"04/02/2013",17,113,"136444,92","812,57254657","836,07671114","805,85707097","836,07671114","810,88024672"
"05/02/2013",29,591,"711645,35","803,8424283","819,28802216","803,8424283","819,28802216","808,63727787"
"06/02/2013",27,213,"254269,87","799,14159538","804,51397586","799,14159538","813,24409412","801,66661421"
"07/02/2013",27,764,"919337,26","802,53291056","819,2208674","800,14891672","829,36123555","808,08660887"
"08/02/2013",13,54,"64514,01","805,85707097","800,4846905","792,42611979","805,85707097","802,29786891"
"13/02/2013",17,113,"134817,53","805,85707097","799,16174181","782,68868018","805,85707097","801,20996187"
"14/02/2013",9,151,"181179,38","805,77648527","805,78320074","799,24232752","805,85707097","805,76305432"
"15/02/2013",10,71,"85052,42","805,85707097","805,85707097","800,61900001","805,85707097","804,46025205"
"18/02/2013",10,81,"96949,77","802,49933318","805,85707097","799,81314294","805,85707097","803,78198902"
"19/02/2013",11,139,166500,"805,85707097","805,85707097","799,81314294","805,85707097","804,40652825"
"20/02/2013",14,558,"669509,99","805,85707097","799,14159538","799,14159538","805,85707097","805,74962336"
"21/02/2013",32,522,"630398,61","815,93028436","805,85707097","792,42611979","815,93028436","811,00112528"
"22/02/2013",19,119,"142458,01","799,27590489","805,85707097","799,18188824","807,87171365","803,92972948"
"25/02/2013",14,96,"115946,68","805,8503555","809,21480877","805,8503555","815,92356889","811,08171098"
"26/02/2013",23,275,"328754,69","805,85707097","802,49933318","795,79728854","805,85707097","802,81496053"
"27/02/2013",18,175,"208935,15","803,8424283","799,20875014","799,14159538","803,8424283","801,77406181"
"28/02/2013",9,24,"28771,5","805,74962336","803,8424283","802,51947961","805,74962336","805,05792938"
"01/03/2013",20,308,"368528,25","803,17137576","809,85997099","803,17137576","809,85997099","807,57194497"
"04/03/2013",11,63,"75154,76","803,17137576","797,17796246","797,17796246","806,53929606","805,14893217"
"05/03/2013",12,169,"201589,26","804,52124361","803,17137576","803,17137576","806,53929606","805,08818811"
"06/03/2013",4,207,"248123,28","803,17137576","805,19617754","803,17137576","809,91396571","809,01630358"
"07/03/2013",7,71,"84888,41","803,17137576","808,49660446","803,17137576","808,56409785","806,9577551"
"08/03/2013",4,12,"14375,22","808,55734851","808,49660446","808,49660446","808,55734851","808,53035115"
"11/03/2013",10,166,197779,"803,17137576","808,57084719","802,49644183","808,57084719","804,14328061"
"12/03/2013",10,224,"266353,86","803,16462642","803,84630969","799,12177218","803,84630969","802,55043654"
"13/03/2013",4,7,"8275,01","796,42203646","798,45358759","796,42203646","798,45358759","797,86639507"
"14/03/2013",17,102,"120269,94","796,62451664","803,15787708","782,93010722","803,15787708","795,82809461"
"15/03/2013",8,66,"77180,88","784,94815967","796,62451664","784,94815967","796,62451664","789,27448615"
"18/03/2013",5,25,"29371,5","789,67269717","796,62451664","789,67269717","796,62451664","792,95287607"
"19/03/2013",7,61,"71419,95","789,67269717","793,04736682","789,67269717","793,04736682","790,22614299"
"20/03/2013",6,53,62260,"789,67269717","793,04736682","789,67269717","793,04736682","792,85838532"
"21/03/2013",33,239,"276490,27","785,62984294","789,67269717","742,44757014","789,67269717","780,80406534"
"22/03/2013",6,17,"19662,98","780,89855609","776,17401859","776,17401859","781,57349002","780,66232922"
"25/03/2013",10,60,"69697,66","784,94815967","782,92335788","780,89855609","789,66594783","784,02350018"
"26/03/2013",12,28,"32339,16","776,17401859","782,92335788","776,17401859","782,92335788","779,52844022"
"27/03/2013",11,142,"163694,27","779,54868823","786,29127819","776,17401859","786,29127819","778,05033491"
"28/03/2013",20,106,"123554,95","786,29802753","782,91660854","782,91660854","788,32282931","786,70973722"
"01/04/2013",20,116,"136181,02","790,38223444","790,38223444","790,38223444","800,55882973","796,46783842"
"02/04/2013",49,447,"505170,53","753,14268006","790,38901883","753,13589566","790,38901883","766,73182698"
"03/04/2013",14,114,"127756,22","759,85244856","753,81433535","753,81433535","766,63684542","760,30700315"
"04/04/2013",14,169,"191164,58","780,15814837","766,63684542","759,85244856","780,15814837","767,41705106"
"05/04/2013",2,3,3444,"778,84875977","778,84875977","778,84875977","778,84875977","778,84875977"
"09/04/2013",12,32,"36234,56","766,63684542","766,77253336","766,63684542","772,74280259","768,21760989"
"10/04/2013",8,58,"65415,11","766,63006102","766,63684542","763,24464699","766,63684542","765,17820009"
"11/04/2013",14,132,"148016,78","759,85244856","760,55802583","754,45206865","765,27996605","760,76155774"
"12/04/2013",13,136,151528,"755,10337075","759,85244856","755,10337075","759,85244856","755,90392958"
"15/04/2013",14,92,102120,"753,06805169","753,06805169","753,06805169","753,06805169","753,06805169"
"16/04/2013",9,152,168976,"759,85244856","753,06805169","753,06805169","759,85244856","754,20783037"
"17/04/2013",11,216,241098,"756,46025013","759,85244856","756,46025013","759,85244856","757,26759335"
"18/04/2013",8,43,"47677,5","756,46025013","747,30131436","747,30131436","756,46025013","752,24035528"
"19/04/2013",2,12,"13372,2","756,01926433","756,01926433","756,01926433","756,01926433","756,01926433"
"22/04/2013",11,91,"101108,5","753,06805169","753,06805169","747,30131436","756,46025013","753,80076656"
"23/04/2013",2,16,17760,"753,06805169","753,06805169","753,06805169","753,06805169","753,06805169"
"24/04/2013",14,115,"126684,7","746,27687044","753,06805169","746,27687044","753,06805169","747,37594273"
"25/04/2013",7,25,27707,"749,67585326","746,28365483","746,28365483","759,85244856","751,90113543"
"26/04/2013",21,269,"298059,82","743,58346488","752,38961201","743,58346488","753,07483609","751,73152551"
"29/04/2013",5,105,115585,"746,28365483","749,67585326","745,60521515","749,67585326","746,83319098"
"30/04/2013",7,124,137480,"756,46025013","746,28365483","746,28365483","756,46025013","752,1928645"
"02/05/2013",23,350,"389850,27","779,6660588","763,97724047","748,3566344","784,44091656","759,7890081"
"03/05/2013",9,630,"709064,89","777,61286997","784,43409533","767,38785315","784,43409533","767,72891442"
"06/05/2013",8,99,"112021,99","768,06997569","777,61286997","768,06997569","777,6196912","771,84893454"
"07/05/2013",9,53,"59672,3","764,65936301","768,07679692","764,65936301","768,2064002","767,99494221"
"08/05/2013",5,13,"14614,81","764,72757526","777,61286997","764,72757526","777,61286997","766,85579758"
"09/05/2013",4,5,"5621,2","767,38785315","767,38785315","764,79578752","767,38785315","766,86944003"
"10/05/2013",4,33,"37000,2","767,38785315","764,72757526","764,72757526","767,38785315","764,80942997"
"13/05/2013",5,25,28200,"767,38785315","770,79846583","767,38785315","770,79846583","769,43422076"
"14/05/2013",8,152,"170557,6","764,65936301","766,70573062","764,65936301","767,38785315","765,40287657"
"15/05/2013",10,66,"74053,3","764,93221202","764,93221202","764,93221202","765,68254681","765,355128"
"16/05/2013",21,206,"227679,95","760,55980657","763,97724047","750,33478975","763,97724047","753,90911184"
"17/05/2013",4,16,"17710,8","757,08780286","757,15601511","753,74540243","757,15601511","755,06189893"
"20/05/2013",19,158,"174236,83","755,1096475","753,74540243","750,33478975","755,1096475","752,21744795"
"21/05/2013",16,110,"122314,8","759,20238272","759,20238272","756,47389258","759,20238272","758,48615406"
"22/05/2013",11,77,"85297,05","750,33478975","758,52026019","750,33478975","758,52026019","755,62123941"
"23/05/2013",33,784,"858704,63","745,559932","758,51343896","745,559932","758,51343896","747,1219926"
"24/05/2013",26,251,"275067,05","750,33478975","746,9309983","745,58039567","750,34161098","747,5244449"
"27/05/2013",8,53,"58619,93","757,15601511","763,90902822","748,97054468","763,90902822","754,45480987"
"28/05/2013",14,44,"48663,79","753,74540243","758,48615406","750,33478975","758,52026019","754,42752497"
"29/05/2013",10,118,"130330,99","748,97054468","753,74540243","748,97054468","757,14919389","753,40434116"
"31/05/2013",13,170,"186844,14","750,34161098","750,34161098","748,97054468","750,34161098","749,70723702"
"03/06/2013",7,38,"41527,66","747,61182404","753,77099155","747,61182404","753,77099155","749,54599468"
"04/06/2013",20,142,"151769,01","731,82981464","747,59124776","725,67064712","747,59124776","733,06439164"
"05/06/2013",28,532,"564474,15","727,02868183","733,88744298","727,02868183","733,88744298","727,74199299"
"06/06/2013",8,141,"149537,9","727,02868183","727,02868183","727,02868183","730,11512435","727,40591369"
"07/06/2013",15,68,"71655,38","720,86265556","720,17677944","720,17677944","727,02868183","722,74881487"
"10/06/2013",37,243,"251062,63","713,31115953","720,86951432","700,62245141","720,86951432","708,63348443"
"11/06/2013",30,417,"427967,89","709,88177896","720,16306192","700,27951335","720,16306192","703,91465676"
"12/06/2013",12,140,"144308,86","712,61842466","706,45239838","705,08064615","720,1493444","706,98738175"
"13/06/2013",52,662,"668642,13","693,4207522","703,70889392","685,87611493","713,31115953","692,75545237"
"14/06/2013",30,277,"286618,69","719,48404457","693,4207522","693,4207522","720,16992068","709,68973364"
"17/06/2013",20,123,"127164,98","706,45239838","713,31115953","706,44553962","716,74054011","709,09988019"
"18/06/2013",7,71,"73045,72","705,75280474","699,59363723","699,59363723","706,45239838","705,63620581"
"19/06/2013",19,90,"91102,01","690,67724774","703,01615905","690,67724774","703,01615905","694,27123858"
"20/06/2013",37,216,"214065,35","679,01735379","689,99137162","674,21622098","689,99137162","679,73066494"
"21/06/2013",19,398,"398220,24","685,19023882","686,56884981","685,19023882","688,61961939","686,2533468"
"24/06/2013",8,178,"178011,17","685,87611493","685,19023882","685,19023882","686,15046538","685,9172675"
"25/06/2013",17,236,"237580,71","692,73487608","685,87611493","685,87611493","692,73487608","690,4714849"
"26/06/2013",3,15,15343,"701,65126558","701,65126558","700,27951335","701,65126558","701,56210168"
"27/06/2013",8,38,"38923,1","712,62528342","701,65126558","701,65126558","713,31115953","702,53604577"
"28/06/2013",8,203,207202,"699,59363723","701,65126558","699,59363723","701,65126558","700,07375051"
"01/07/2013",6,229,"230381,15","693,38440996","703,71242466","693,38440996","703,71242466","694,0743241"
"02/07/2013",6,81,81785,"693,36371253","696,81328324","693,36371253","696,81328324","696,59940986"
