"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"11/12/2012",0,0,0,"65,242210444","65,242210444","65,242210444","65,242210444","65,242210444"
"12/12/2012",18565,3065698,"366331783,4","77,442503797","79,928232015","76,072417378","82,20518516","77,95791726"
"13/12/2012",2436,478300,"56181022,58","76,33338622","77,325067819","76,261619788","77,377261587","76,633500388"
"14/12/2012",1282,255776,"29878008,28","76,137659588","76,007175167","75,785351652","76,424725314","76,20942602"
"17/12/2012",843,98462,"11456033,49","75,778827431","76,33338622","75,680964115","76,33338622","75,909311852"
"18/12/2012",985,116822,"13616561,78","76,33338622","76,007175167","75,746206326","76,39862843","76,046320494"
"19/12/2012",743,137659,"16145590,81","76,979284103","76,33338622","76,078941599","76,979284103","76,52258863"
"20/12/2012",1015,108196,"12735306,38","76,783557472","76,672645714","76,463870641","76,985808324","76,796605914"
"21/12/2012",1019,85684,"10077660,4","77,312019376","76,33338622","76,08546582","77,318543597","76,731363703"
"26/12/2012",627,41846,"4978197,5","77,638230429","76,985808324","76,985808324","77,964441481","77,612133544"
"27/12/2012",684,82663,9878005,"78,225410323","77,827432839","77,657803092","78,284128312","77,964441481"
"28/12/2012",2641,127169,"15171605,32","77,703472639","78,225410323","77,638230429","78,290652533","77,83395706"
"02/01/2013",1871,59332,"7069842,44","78,54507237","78,636976341","77,82296974","78,74200945","78,223408471"
"03/01/2013",587,81414,"9770311,14","79,103060765","78,54507237","78,249666748","79,103060765","78,781396866"
"04/01/2013",504,130624,"15794292,55","80,573524301","78,774832297","78,774832297","80,671992842","79,372208109"
"07/01/2013",401,95350,"11685796,79","80,678557411","80,501314038","80,107439877","80,737638535","80,455362053"
"08/01/2013",822,105504,"12907625,08","80,678557411","80,737638535","79,103060765","80,737638535","80,310941527"
"09/01/2013",1058,61536,"7517560,42","80,087746169","80,087746169","79,838292533","80,639169995","80,199343848"
"10/01/2013",801,65116,"7932740,29","79,825163394","80,094310738","79,693872007","80,58008887","79,96958392"
"11/01/2013",539,70479,"8552268,09","79,956454782","79,949890212","79,352514401","79,956454782","79,654484591"
"14/01/2013",325,54145,"6595229,35","79,949890212","80,048358753","79,628226314","80,409410067","79,963019351"
"15/01/2013",472,79584,"9628712,81","79,496934926","79,575709759","79,175271028","79,759517701","79,424724663"
"16/01/2013",375,72205,"8706753,26","79,431289233","79,431289233","78,978333947","79,431289233","79,15557732"
"17/01/2013",298,50328,"6108066,74","80,081181599","79,431289233","79,240916721","80,081181599","79,674178299"
"18/01/2013",330,49356,"6005649,39","80,087746169","80,015535906","79,470676649","80,087746169","79,877679949"
"21/01/2013",338,31026,"3782545,9","79,989277628","80,087746169","79,496934926","80,396280929","80,035229614"
"22/01/2013",266,33081,"4049716,99","80,540701454","80,199343848","79,989277628","80,606347148","80,363458082"
"23/01/2013",263,40768,"4997830,88","80,415974637","80,599782579","80,415974637","80,599782579","80,475055761"
"24/01/2013",300,89410,"10985712,65","80,744203105","80,415974637","80,415974637","80,862365353","80,658863703"
"28/01/2013",567,59813,"7398147,06","81,387530902","80,809848798","80,750767674","81,925825589","81,19715839"
"29/01/2013",546,61666,"7638730,65","81,40066004","81,387530902","80,882059061","81,663242815","81,315320639"
"30/01/2013",289,57867,"7200776,31","81,663242815","81,40722461","81,40066004","81,991471283","81,689501092"
"31/01/2013",730,221715,"28482244,58","85,339401655","82,779219605","82,779219605","85,995858591","84,328457974"
"01/02/2013",541,112326,"14451850,15","85,311890633","86,797010586","83,846572279","86,797010586","84,922459179"
"04/02/2013",430,57321,"7348223,88","84,816850649","85,476903961","84,156797336","85,806930617","84,612234122"
"05/02/2013",1861,206459,"26479789,88","84,750845317","84,691440519","84,401017062","85,140276772","84,658437854"
"06/02/2013",927,102747,"13178221,18","85,806930617","84,88285598","84,269006399","85,806930617","84,658437854"
"07/02/2013",718,92306,"11968107,05","85,800330084","85,701322088","85,146877305","85,806930617","85,582512491"
"08/02/2013",3903,89112,"11548545,68","85,575911958","85,668319422","85,226083703","85,806930617","85,542909293"
"13/02/2013",263,33769,"4375907,49","85,575911958","85,575911958","85,232684236","85,800330084","85,529708226"
"14/02/2013",408,96148,"12426273,95","85,424099696","85,589113024","84,493424526","85,589113024","85,3052901"
"15/02/2013",914,92573,"11954990,43","85,608914624","85,470303428","85,047869308","85,608914624","85,239284769"
"18/02/2013",474,52765,"6792976,35","84,810250116","85,608914624","84,552829324","85,608914624","84,975263444"
"19/02/2013",313,44493,"5710505,07","84,46042186","84,88285598","84,163397869","85,080871974","84,717842652"
"20/02/2013",574,564479,"71146234,37","83,166717368","84,447220794","82,513264588","84,447220794","83,1931195"
"21/02/2013",414,132666,"16715151,88","83,166717368","83,00170404","82,519865121","83,430738693","83,160116835"
"22/02/2013",985,47437,"5956037,03","82,506664055","83,232722699","82,506664055","83,232722699","82,87629391"
"25/02/2013",507,39736,"4975929,83","82,506664055","82,513264588","82,381253926","83,100712036","82,651875784"
"26/02/2013",390,35629,"4441432,52","82,493462989","82,47366139","81,853211276","82,500063522","82,282245929"
"27/02/2013",931,97270,"12155477,98","82,506664055","82,506664055","82,176637399","82,836690711","82,486862456"
"28/02/2013",326,92919,"11636085,52","83,82677068","82,506664055","82,24264273","83,82677068","82,658476317"
"01/03/2013",281,50083,"6271967,64","83,633166537","82,776922213","82,537970309","84,296921827","83,122074964"
"04/03/2013",363,28452,"3582299,6","83,633166537","84,270371616","82,969411247","84,270371616","83,573428561"
