"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"25/12/2012",0,0,0,"51,779030837","51,779030837","51,779030837","51,779030837","51,779030837"
"26/12/2012",146,9686,"967487,35","51,468356652","53,798413039","50,795229251","53,798413039","51,722073903"
"27/12/2012",122,6662,"665257,7","52,296821145","51,804920352","51,571914713","52,426268722","51,706540194"
"28/12/2012",52,3458,"350832,41","52,478047753","52,296821145","52,27093163","52,954414837","52,535004687"
"02/01/2013",35,2495,"252003,44","52,452158238","52,555716299","51,830809868","52,60749533","52,296821145"
"03/01/2013",39,3376,"342770,18","52,912231585","52,237860006","52,237860006","52,912231585","52,668420322"
"04/01/2013",49,5821,"592430,84","52,626920533","52,901856638","52,393484217","52,907044112","52,792919691"
"07/01/2013",115,7015,719728,"53,690352638","52,626920533","52,523171059","53,690352638","53,223480006"
"08/01/2013",101,6520,"674747,84","53,690352638","53,908226533","53,430978954","53,908226533","53,685165164"
"09/01/2013",173,7741,"806468,7","55,220657375","53,690352638","53,690352638","55,713467375","54,043100849"
"10/01/2013",37,1374,"145457,89","54,468473691","55,236219796","54,468473691","55,236219796","54,914596428"
"11/01/2013",24,849,"89524,13","54,831596849","54,468473691","54,15722527","54,852346743","54,701910007"
"14/01/2013",30,1281,"133896,96","54,15722527","54,675972638","53,814852007","54,675972638","54,224662428"
"15/01/2013",21,617,"64616,45","54,260974743","53,949726322","53,949726322","54,468473691","54,328411901"
"16/01/2013",35,1640,"171380,41","54,203912533","54,364724217","53,845976849","54,364724217","54,209100007"
"17/01/2013",44,1372,"142796,01","53,949726322","54,209100007","53,897851585","54,235037375","53,991226112"
"18/01/2013",26,1409,"147353,43","54,442536322","53,949726322","53,949726322","54,442536322","54,250599796"
"21/01/2013",34,2259,"235688,42","53,716290007","54,442536322","53,716290007","54,442536322","54,120912954"
"22/01/2013",18,1045,"108463,35","54,416598954","53,949726322","53,430978954","54,442536322","53,840789375"
"23/01/2013",9,178,"18429,98","53,638477901","54,390661585","53,534728427","54,390661585","53,711102533"
"24/01/2013",19,906,"94332,72","54,406224007","53,430978954","53,430978954","54,406224007","54,011976006"
"28/01/2013",17,545,"57264,5","54,572223164","54,442536322","54,442536322","54,598160533","54,504786007"
"29/01/2013",15,699,"73553,3","54,624097901","54,701910007","54,468473691","54,701910007","54,587785586"
"30/01/2013",36,2729,"287681,84","54,753784743","54,624097901","54,468473691","54,826409375","54,686347586"
"31/01/2013",58,3707,"395499,89","55,505968428","54,525535901","54,525535901","56,024715796","55,345156743"
"01/02/2013",12,362,"38280,44","54,733034849","54,520348428","54,520348428","55,505968428","54,857534217"
"04/02/2013",32,2164,"222729,41","54,110444039","54,635939698","53,069858577","54,635939698","53,548527889"
"05/02/2013",45,1031,"106193,57","53,330004942","53,340410797","53,12188785","54,058414766","53,590151308"
"06/02/2013",13,276,"28397,78","53,590151308","54,048008911","53,075061504","54,048008911","53,532919107"
"07/02/2013",17,817,"84033,44","53,590151308","53,850297673","53,324802015","53,850297673","53,517310326"
"08/02/2013",48,1104,"113651,65","53,330004942","53,590151308","53,069858577","54,001182566","53,564136671"
"13/02/2013",5,124,"12679,59","53,033438086","53,382034215","53,033438086","53,382034215","53,19993176"
"14/02/2013",12,742,"75455,11","53,330004942","53,330004942","52,029273114","53,330004942","52,90856783"
"15/02/2013",13,712,"71967,26","52,913770757","53,277975669","52,549565846","53,277975669","52,591189264"
"18/02/2013",12,1015,"102630,5","53,069858577","52,549565846","52,549565846","53,069858577","52,606798046"
"19/02/2013",11,689,"69124,29","52,055287751","53,069858577","52,034476042","53,069858577","52,200969716"
"20/02/2013",19,1004,"100481,34","52,029273114","52,034476042","52,029273114","52,549565846","52,070896533"
"21/02/2013",20,1089,"108118,99","51,508980383","52,029273114","51,254036945","52,029273114","51,654662348"
"22/02/2013",24,755,"74851,51","52,544362918","51,508980383","51,508980383","52,544362918","51,581821366"
"25/02/2013",23,517,"51216,87","51,561009656","51,769126749","50,988687652","52,284216553","51,545400874"
"26/02/2013",8,619,"61763,8","51,769126749","51,561009656","51,561009656","51,977243841","51,914808714"
"27/02/2013",20,529,"51954,29","50,993890579","51,508980383","50,993890579","51,508980383","51,097949126"
"28/02/2013",21,1477,"147807,47","52,549565846","51,014702289","51,014702289","52,939785394","52,065693606"
"01/03/2013",16,1176,"119163,3","53,017829304","52,913770757","52,549565846","53,017829304","52,721262447"
"04/03/2013",29,1223,"122561,52","52,746210868","53,122297933","51,189628293","53,122297933","52,344006645"
"05/03/2013",31,1235,"125617,35","53,279000877","52,234314585","52,234314585","55,107201887","53,127521364"
"06/03/2013",8,442,"45407,3","53,644641079","54,271452854","53,200649405","54,271452854","53,660311373"
"07/03/2013",17,572,"58715,47","53,801344022","53,279000877","53,279000877","54,057292164","53,618523921"
"08/03/2013",10,580,"59390,83","53,174532247","53,566289607","53,174532247","54,057292164","53,487938135"
"11/03/2013",10,418,"42501,61","53,749109708","52,286548899","52,286548899","53,749109708","53,11185107"
"12/03/2013",7,318,"32225,07","52,756657731","53,722992551","52,756657731","53,722992551","52,9342544"
"13/03/2013",12,595,"60054,8","53,279000877","53,279000877","52,443251843","53,279000877","52,720093711"
"14/03/2013",14,794,"81127,12","53,790897159","53,722992551","52,443251843","53,801344022","53,373022643"
"15/03/2013",4,159,"16215,34","53,226766562","53,279000877","53,226766562","53,279000877","53,268554014"
"18/03/2013",22,858,"86162,89","51,722418302","52,693976553","51,722418302","53,644641079","52,453698706"
"19/03/2013",13,745,73934,"52,129845956","51,711971439","51,711971439","52,234314585","51,837333794"
"20/03/2013",7,984,"98212,68","52,129845956","52,129845956","52,129845956","52,234314585","52,135069387"
"21/03/2013",19,1053,"106613,84","52,187303702","52,756657731","52,187303702","53,487938135","52,887243517"
"22/03/2013",10,164,"16542,63","53,242436856","52,234314585","51,555268495","53,279000877","52,688753122"
"25/03/2013",4,61,"6135,15","52,814115477","52,260431742","52,260431742","52,814115477","52,537273609"
"26/03/2013",7,106,"10753,06","53,174532247","52,814115477","52,814115477","53,252883719","52,986488715"
"27/03/2013",8,866,"87634,06","52,521603315","52,756657731","52,495486158","52,965594989","52,855902928"
"28/03/2013",10,708,"71482,4","53,017829304","52,495486158","52,443251843","53,017829304","52,735764005"
"01/04/2013",28,1713,"173047,42","52,756657731","52,808892045","52,756657731","52,86112636","52,767104594"
"02/04/2013",7,126,"12764,26","53,155454825","53,501778618","53,150207495","53,501778618","53,155454825"
"03/04/2013",14,87,"8781,59","52,788141712","52,494291221","52,494291221","53,260401429","52,966550938"
"04/04/2013",19,439,"44364,35","52,998034919","52,998034919","52,998034919","53,202680797","53,029518901"
"05/04/2013",23,990,"99871,01","52,761905061","53,102981523","51,948568881","53,102981523","52,935066957"
"08/04/2013",8,195,"19537,9","52,683195108","52,4733019","52,4733019","52,761905061","52,573001174"
"09/04/2013",16,539,"53956,06","52,478549231","52,683195108","52,4733019","52,814378363","52,525775202"
"10/04/2013",6,486,"48618,94","52,489043891","52,525775202","52,478549231","52,73566841","52,494291221"
"11/04/2013",3,237,23696,"52,4733019","52,46280724","52,46280724","52,4733019","52,46280724"
"12/04/2013",12,695,"68540,71","52,205688061","52,105988787","51,691449702","52,205688061","51,749170334"
"15/04/2013",14,794,"78407,4","51,166716683","51,953816212","51,161469353","52,4733019","51,817385627"
"16/04/2013",16,2145,"209731,34","51,528782466","51,108996051","50,636736334","51,89609558","51,308394598"
"17/04/2013",13,768,"73514,2","51,371362561","50,059530013","49,849636805","51,371362561","50,227444579"
"18/04/2013",9,276,"26617,32","50,53178973","51,943321551","50,53178973","51,943321551","50,605252353"
"19/04/2013",2,130,"12669,7","50,899102843","51,943321551","50,899102843","51,943321551","51,140480032"
"22/04/2013",17,338,"33209,34","51,959063542","50,636736334","50,636736334","52,001042183","51,555019117"
"23/04/2013",9,381,"36779,34","50,673467645","50,899102843","50,636736334","50,899102843","50,652478325"
"24/04/2013",21,1052,101050,"50,007056711","50,899102843","50,007056711","51,161469353","50,405853806"
