"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"18/12/2007",1,5000,550000,"25,913704941","25,913704941","25,913704941","25,913704941","25,913704941"
"21/12/2007",2,25479,2802690,"25,913704941","25,913704941","25,913704941","25,913704941","25,913704941"
"27/12/2007",1,2387,"256578,63","25,32240131","25,32240131","25,32240131","25,32240131","25,32240131"
"03/01/2008",1,1120,120400,"25,463127131","25,463127131","25,463127131","25,463127131","25,463127131"
"04/01/2008",2,641,70510,"26,055292878","26,055292878","26,055292878","26,055292878","26,055292878"
"10/01/2008",3,2272,"249965,44","26,060030204","26,060030204","26,060030204","26,060030204","26,060030204"
"11/01/2008",1,49,5635,"27,239624373","27,239624373","27,239624373","27,239624373","27,239624373"
"14/01/2008",1,19,2185,"27,239624373","27,239624373","27,239624373","27,239624373","27,239624373"
"17/01/2008",3,8560,984400,"27,239624373","27,239624373","27,239624373","27,239624373","27,239624373"
"22/01/2008",1,20,"2297,8","27,21356908","27,21356908","27,21356908","27,21356908","27,21356908"
"31/01/2008",2,1837,205744,"26,529025476","26,529025476","26,529025476","26,529025476","26,529025476"
"01/02/2008",6,1904,215152,"26,9062161","26,9062161","26,9062161","26,9062161","26,9062161"
"07/02/2008",3,4128,462336,"26,668107993","26,668107993","26,668107993","26,668107993","26,668107993"
"13/02/2008",1,5000,560000,"26,668107993","26,668107993","26,668107993","26,668107993","26,668107993"
"15/02/2008",1,1603,179536,"26,668107993","26,668107993","26,668107993","26,668107993","26,668107993"
"20/02/2008",1,1000,114000,"27,144324207","27,144324207","27,144324207","27,144324207","27,144324207"
"22/02/2008",3,30300,3393600,"26,668107993","26,668107993","26,668107993","26,668107993","26,668107993"
"28/02/2008",1,200,22600,"26,9062161","26,9062161","26,9062161","26,9062161","26,9062161"
"05/03/2008",4,471,"53175,9","27,028887508","27,028887508","27,028887508","27,028887508","27,028887508"
"06/03/2008",1,22,2486,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"07/03/2008",2,2010,227130,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"10/03/2008",2,2435,275155,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"11/03/2008",1,175,19775,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"12/03/2008",4,961,108593,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"13/03/2008",2,1246,140798,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"14/03/2008",1,154,17402,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"17/03/2008",1,76,8588,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"19/03/2008",1,100,10800,"25,855800273","25,855800273","25,855800273","25,855800273","25,855800273"
"25/03/2008",2,700,79044,"27,033675619","27,033675619","27,033675619","27,033675619","27,033675619"
"26/03/2008",2,300,33900,"27,052828064","27,052828064","27,052828064","27,052828064","27,052828064"
"01/04/2008",3,566,63958,"27,219530829","27,219530829","27,219530829","27,219530829","27,219530829"
"07/04/2008",1,26,2938,"27,219530829","27,219530829","27,219530829","27,219530829","27,219530829"
"09/04/2008",2,987,111531,"27,219530829","27,219530829","27,219530829","27,219530829","27,219530829"
"10/04/2008",1,90,10170,"27,219530829","27,219530829","27,219530829","27,219530829","27,219530829"
"18/04/2008",1,97,"10957,12","27,209895596","27,209895596","27,209895596","27,209895596","27,209895596"
"22/04/2008",2,903,101136,"26,978650025","26,978650025","26,978650025","26,978650025","26,978650025"
"23/04/2008",2,203,"22936,97","27,21712202","27,21712202","27,21712202","27,21712202","27,21712202"
"25/04/2008",1,10,1130,"27,219530829","27,219530829","27,219530829","27,219530829","27,219530829"
"05/05/2008",5,1053,118989,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"06/05/2008",1,200,22600,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"07/05/2008",2,1100,124300,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"08/05/2008",3,1700,192100,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"09/05/2008",4,1179,133227,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"12/05/2008",1,450,50850,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"13/05/2008",1,1000,113000,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"15/05/2008",1,300,33900,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"16/05/2008",1,78,8814,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"19/05/2008",1,300,33900,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"26/05/2008",1,87,9831,"27,439755017","27,439755017","27,439755017","27,439755017","27,439755017"
"02/06/2008",2,1299,146787,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"06/06/2008",3,1060,119780,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"10/06/2008",1,1000,113000,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"11/06/2008",2,600,67800,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"12/06/2008",3,835,94355,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"16/06/2008",1,640,71040,"27,169884146","27,169884146","27,169884146","27,169884146","27,169884146"
"17/06/2008",2,90,10170,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"25/06/2008",1,10,1100,"26,925110415","26,925110415","26,925110415","26,925110415","26,925110415"
"27/06/2008",3,18800,2124400,"27,659431608","27,659431608","27,659431608","27,659431608","27,659431608"
"08/07/2008",1,1000,109000,"26,889491238","26,889491238","26,889491238","26,889491238","26,889491238"
"14/07/2008",2,1000,111150,"27,419880285","27,419880285","27,419880285","27,419880285","27,419880285"
"21/07/2008",1,100,11299,"27,873794632","27,873794632","27,873794632","27,873794632","27,873794632"
"05/08/2008",1,100,11300,"28,124924322","28,124924322","28,124924322","28,124924322","28,124924322"
"12/08/2008",2,1100,124300,"28,124924322","28,124924322","28,124924322","28,124924322","28,124924322"
"13/08/2008",3,4980,562740,"28,124924322","28,124924322","28,124924322","28,124924322","28,124924322"
"15/08/2008",1,200,22600,"28,124924322","28,124924322","28,124924322","28,124924322","28,124924322"
"18/08/2008",3,383,"43275,17","28,12243539","28,12243539","28,12243539","28,12243539","28,12243539"
"26/08/2008",3,540,61020,"28,124924322","28,124924322","28,124924322","28,124924322","28,124924322"
"01/09/2008",1,100,11300,"28,377433252","28,377433252","28,377433252","28,377433252","28,377433252"
"05/09/2008",2,200,22398,"28,123794247","28,123794247","28,123794247","28,123794247","28,123794247"
"08/09/2008",1,47,5264,"28,126305524","28,126305524","28,126305524","28,126305524","28,126305524"
"11/09/2008",8,1267,141904,"28,126305524","28,126305524","28,126305524","28,126305524","28,126305524"
"15/09/2008",3,424,"47479,52","28,12128297","28,12128297","28,12128297","28,12128297","28,12128297"
"18/09/2008",1,100,11197,"28,118771692","28,118771692","28,118771692","28,118771692","28,118771692"
"19/09/2008",2,3200,358304,"28,118771692","28,118771692","28,118771692","28,118771692","28,118771692"
"06/10/2008",1,500,54000,"27,382472227","27,382472227","27,382472227","27,382472227","27,382472227"
"07/10/2008",2,360,38880,"27,382472227","27,382472227","27,382472227","27,382472227","27,382472227"
"09/10/2008",1,100,10800,"27,382472227","27,382472227","27,382472227","27,382472227","27,382472227"
"20/10/2008",3,402,"44400,9","28,00364868","28,00364868","28,00364868","28,00364868","28,00364868"
"21/10/2008",1,100,11045,"28,00364868","28,00364868","28,00364868","28,00364868","28,00364868"
"23/10/2008",1,50,5500,"27,889555046","27,889555046","27,889555046","27,889555046","27,889555046"
"29/10/2008",1,50,"5420,5","27,486424205","27,486424205","27,486424205","27,486424205","27,486424205"
"31/10/2008",1,20,2238,"28,371283724","28,371283724","28,371283724","28,371283724","28,371283724"
"05/11/2008",3,705,"75427,95","27,381014367","27,381014367","27,381014367","27,381014367","27,381014367"
"06/11/2008",2,1600,171200,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"10/11/2008",1,12000,1283880,"27,381014367","27,381014367","27,381014367","27,381014367","27,381014367"
"11/11/2008",1,100,10700,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"12/11/2008",2,10500,1123500,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"13/11/2008",2,110,11770,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"19/11/2008",1,30000,3210000,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"24/11/2008",4,480,51360,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"28/11/2008",2,300,32100,"27,38357358","27,38357358","27,38357358","27,38357358","27,38357358"
"01/12/2008",1,100,10698,"27,671734159","27,671734159","27,671734159","27,671734159","27,671734159"
"03/12/2008",1,40,4280,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"04/12/2008",1,25000,2675000,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"09/12/2008",2,290,31030,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"10/12/2008",2,127,13589,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"11/12/2008",2,588,61152,"26,900919354","26,900919354","26,900919354","26,900919354","26,900919354"
"17/12/2008",3,10200,1091400,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"29/12/2008",2,16547,1770529,"27,676907412","27,676907412","27,676907412","27,676907412","27,676907412"
"06/01/2009",4,193,20651,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"07/01/2009",1,175,18725,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"08/01/2009",1,67,7169,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"09/01/2009",1,92,9844,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"12/01/2009",5,661,70727,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"13/01/2009",4,2300,246100,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"14/01/2009",4,4370,467590,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"15/01/2009",2,527,56389,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"19/01/2009",2,595,63665,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"20/01/2009",1,300,31800,"27,694775768","27,694775768","27,694775768","27,694775768","27,694775768"
"22/01/2009",1,20,2140,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"27/01/2009",1,500,53500,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"28/01/2009",4,1033,110531,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"29/01/2009",2,5660,605620,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"30/01/2009",2,200,21400,"27,956047238","27,956047238","27,956047238","27,956047238","27,956047238"
"04/02/2009",1,934,"99368,26","27,954342756","27,954342756","27,954342756","27,954342756","27,954342756"
"05/02/2009",4,1170,"124476,3","27,954342756","27,954342756","27,954342756","27,954342756","27,954342756"
"13/02/2009",1,4,"425,56","27,954342756","27,954342756","27,954342756","27,954342756","27,954342756"
"16/02/2009",2,200,21278,"27,954342756","27,954342756","27,954342756","27,954342756","27,954342756"
"25/02/2009",2,500,53195,"27,954342756","27,954342756","27,954342756","27,954342756","27,954342756"
"04/03/2009",1,25,2625,"27,748977856","27,748977856","27,748977856","27,748977856","27,748977856"
"05/03/2009",1,20,2100,"27,748977856","27,748977856","27,748977856","27,748977856","27,748977856"
"10/03/2009",2,110,11220,"26,956149918","26,956149918","26,956149918","26,956149918","26,956149918"
"11/03/2009",1,45,4590,"26,956149918","26,956149918","26,956149918","26,956149918","26,956149918"
"12/03/2009",1,5,530,"28,013253836","28,013253836","28,013253836","28,013253836","28,013253836"
"20/03/2009",1,92,9384,"26,956149918","26,956149918","26,956149918","26,956149918","26,956149918"
"25/03/2009",2,1000,103990,"27,482059117","27,482059117","27,482059117","27,482059117","27,482059117"
"26/03/2009",3,210,"21842,1","27,487344637","27,487344637","27,487344637","27,487344637","27,487344637"
"01/04/2009",1,87,9048,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"03/04/2009",1,100,10540,"27,979680024","27,979680024","27,979680024","27,979680024","27,979680024"
"06/04/2009",3,944,99120,"27,87349528","27,87349528","27,87349528","27,87349528","27,87349528"
"07/04/2009",5,727,76335,"27,87349528","27,87349528","27,87349528","27,87349528","27,87349528"
"09/04/2009",3,300,31260,"27,661125792","27,661125792","27,661125792","27,661125792","27,661125792"
"13/04/2009",4,210,21840,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"15/04/2009",1,10,1040,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"16/04/2009",1,3,312,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"17/04/2009",3,270,28080,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"23/04/2009",2,200,20800,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"24/04/2009",2,90,9225,"27,20984063","27,20984063","27,20984063","27,20984063","27,20984063"
"27/04/2009",1,275,28600,"27,60803342","27,60803342","27,60803342","27,60803342","27,60803342"
"28/04/2009",4,345,35535,"27,34257156","27,34257156","27,34257156","27,34257156","27,34257156"
"29/04/2009",1,50,"5199,5","27,605378802","27,605378802","27,605378802","27,605378802","27,605378802"
"30/04/2009",4,1000,103550,"27,488575583","27,488575583","27,488575583","27,488575583","27,488575583"
"05/05/2009",4,675,70200,"27,863009149","27,863009149","27,863009149","27,863009149","27,863009149"
"08/05/2009",2,25,"2622,5","28,104131343","28,104131343","28,104131343","28,104131343","28,104131343"
"11/05/2009",1,40,"4196,8","28,109489614","28,109489614","28,109489614","28,109489614","28,109489614"
"13/05/2009",2,100,10550,"28,264879473","28,264879473","28,264879473","28,264879473","28,264879473"
"15/05/2009",1,40,4640,"31,077971743","31,077971743","31,077971743","31,077971743","31,077971743"
"20/05/2009",1,199,"21909,9","29,497281801","29,497281801","29,497281801","29,497281801","29,497281801"
"22/05/2009",2,459,50490,"29,470490446","29,470490446","29,470490446","29,470490446","29,470490446"
"26/05/2009",1,41,"4514,1","29,497281801","29,497281801","29,497281801","29,497281801","29,497281801"
"03/06/2009",1,10,1150,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"04/06/2009",5,740,85100,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"10/06/2009",1,40,4600,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"12/06/2009",11,4956,569940,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"15/06/2009",15,6947,798905,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"16/06/2009",11,2941,338215,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"17/06/2009",4,354,40710,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"18/06/2009",3,518,59570,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"19/06/2009",1,3400,391000,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"22/06/2009",1,100,11500,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"23/06/2009",2,1500,172500,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"24/06/2009",1,100,11500,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"29/06/2009",2,204,23460,"31,101012259","31,101012259","31,101012259","31,101012259","31,101012259"
"10/07/2009",1,700,81914,"31,976974221","31,976974221","31,976974221","31,976974221","31,976974221"
"13/07/2009",1,10,"1170,5","31,985172044","31,985172044","31,985172044","31,985172044","31,985172044"
"14/07/2009",1,1,"117,1","31,998835082","31,998835082","31,998835082","31,998835082","31,998835082"
"24/07/2009",22,10385,1256585,"33,064552049","33,064552049","33,064552049","33,064552049","33,064552049"
"27/07/2009",16,4283,"518285,83","33,067284656","33,067284656","33,067284656","33,067284656","33,067284656"
"28/07/2009",1,809,"97897,09","33,067284656","33,067284656","33,067284656","33,067284656","33,067284656"
"03/08/2009",3,1400,180600,"35,590196431","35,590196431","35,590196431","35,590196431","35,590196431"
"04/08/2009",1,40,5200,"35,866089427","35,866089427","35,866089427","35,866089427","35,866089427"
"06/08/2009",1,1090,142790,"36,141982423","36,141982423","36,141982423","36,141982423","36,141982423"
"07/08/2009",2,120,"15598,8","35,863330497","35,863330497","35,863330497","35,863330497","35,863330497"
"10/08/2009",6,975,127725,"36,141982423","36,141982423","36,141982423","36,141982423","36,141982423"
"11/08/2009",7,2213,289903,"36,141982423","36,141982423","36,141982423","36,141982423","36,141982423"
"12/08/2009",1,1000,131000,"36,141982423","36,141982423","36,141982423","36,141982423","36,141982423"
"13/08/2009",1,1088,"142538,88","36,144741352","36,144741352","36,144741352","36,144741352","36,144741352"
"14/08/2009",1,66,8646,"36,141982423","36,141982423","36,141982423","36,141982423","36,141982423"
"18/08/2009",2,40,5360,"36,969661409","36,969661409","36,969661409","36,969661409","36,969661409"
"19/08/2009",6,10218,"1352965,38","36,530991546","36,530991546","36,530991546","36,530991546","36,530991546"
"25/08/2009",16,11638,1582768,"37,5214474","37,5214474","37,5214474","37,5214474","37,5214474"
"26/08/2009",4,614,83504,"37,5214474","37,5214474","37,5214474","37,5214474","37,5214474"
"27/08/2009",1,1748,237728,"37,5214474","37,5214474","37,5214474","37,5214474","37,5214474"
"04/09/2009",15,10190,1389916,"37,925054505","37,925054505","37,925054505","37,925054505","37,925054505"
"08/09/2009",1,1510,205964,"37,925054505","37,925054505","37,925054505","37,925054505","37,925054505"
"10/09/2009",1,25,3500,"38,926009023","38,926009023","38,926009023","38,926009023","38,926009023"
"14/09/2009",1,1,145,"40,316223631","40,316223631","40,316223631","40,316223631","40,316223631"
"17/09/2009",17,5040,690480,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"18/09/2009",16,7145,978865,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"21/09/2009",4,127,17399,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"22/09/2009",2,676,92612,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"23/09/2009",1,200,27400,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"24/09/2009",3,370,50690,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"25/09/2009",2,442,60554,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"28/09/2009",2,200,27400,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"29/09/2009",2,5350,732950,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"30/09/2009",3,549,75213,"38,091880258","38,091880258","38,091880258","38,091880258","38,091880258"
"01/10/2009",1,360,49140,"38,278869028","38,278869028","38,278869028","38,278869028","38,278869028"
"05/10/2009",4,118,16107,"38,278869028","38,278869028","38,278869028","38,278869028","38,278869028"
"06/10/2009",5,173,23874,"38,699515941","38,699515941","38,699515941","38,699515941","38,699515941"
"07/10/2009",4,411,"56101,5","38,278869028","38,278869028","38,278869028","38,278869028","38,278869028"
"09/10/2009",3,308,42042,"38,278869028","38,278869028","38,278869028","38,278869028","38,278869028"
"13/10/2009",1,210,29400,"39,26037849","39,26037849","39,26037849","39,26037849","39,26037849"
"14/10/2009",2,214,29211,"38,278869028","38,278869028","38,278869028","38,278869028","38,278869028"
"19/10/2009",1,25,3450,"38,699515941","38,699515941","38,699515941","38,699515941","38,699515941"
"20/10/2009",2,10,"1360,1","38,141457703","38,141457703","38,141457703","38,141457703","38,141457703"
"21/10/2009",4,605,82885,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"22/10/2009",1,340,46920,"38,699515941","38,699515941","38,699515941","38,699515941","38,699515941"
"23/10/2009",6,1591,217967,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"26/10/2009",3,650,89050,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"27/10/2009",2,50,6850,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"28/10/2009",2,16000,2192000,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"30/10/2009",1,12,1644,"38,419084666","38,419084666","38,419084666","38,419084666","38,419084666"
"03/11/2009",1,800,109600,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"05/11/2009",2,24,3288,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"06/11/2009",3,120,16440,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"10/11/2009",3,80,10920,"38,58827659","38,58827659","38,58827659","38,58827659","38,58827659"
"11/11/2009",3,120,16380,"38,58827659","38,58827659","38,58827659","38,58827659","38,58827659"
"16/11/2009",2,110,15070,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"17/11/2009",1,91,"12512,5","38,870974587","38,870974587","38,870974587","38,870974587","38,870974587"
"18/11/2009",4,225,30825,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"23/11/2009",3,529,"72208,5","38,58827659","38,58827659","38,58827659","38,58827659","38,58827659"
"24/11/2009",2,240,32880,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"25/11/2009",2,191,"26262,5","38,870974587","38,870974587","38,870974587","38,870974587","38,870974587"
"26/11/2009",3,1202,164674,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"27/11/2009",3,651,89187,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"30/11/2009",1,320,43840,"38,729625588","38,729625588","38,729625588","38,729625588","38,729625588"
"07/12/2009",2,55,7535,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"10/12/2009",3,176,24288,"39,339915967","39,339915967","39,339915967","39,339915967","39,339915967"
"11/12/2009",3,531,72747,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"14/12/2009",1,29,3973,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"16/12/2009",1,71,9727,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"18/12/2009",1,3,450,"42,760778225","42,760778225","42,760778225","42,760778225","42,760778225"
"21/12/2009",6,534,73158,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"23/12/2009",2,765,104805,"39,054844113","39,054844113","39,054844113","39,054844113","39,054844113"
"28/12/2009",1,300,41250,"39,19738004","39,19738004","39,19738004","39,19738004","39,19738004"
"30/12/2009",3,89,12282,"39,339915967","39,339915967","39,339915967","39,339915967","39,339915967"
"05/01/2010",1,400,55200,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"08/01/2010",1,200,27600,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"11/01/2010",2,340,46920,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"12/01/2010",1,100,13800,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"20/01/2010",1,180,24840,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"21/01/2010",2,218,30084,"39,63712258","39,63712258","39,63712258","39,63712258","39,63712258"
"01/02/2010",3,2049,282762,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"09/02/2010",1,100,13800,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"10/02/2010",1,30,4140,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"17/02/2010",2,301,41538,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"19/02/2010",1,352,48576,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"23/02/2010",1,20,2760,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"24/02/2010",1,1,138,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
"26/02/2010",1,215,29670,"39,825795555","39,825795555","39,825795555","39,825795555","39,825795555"
