"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"28/09/2012","709,9787","546476354,8",-605000,0,605000,605000,0,8,"ANBIMA"
"31/10/2012","709,98","546476354,8",-605000,0,605000,605000,0,8,"ANBIMA"
"30/11/2012","710,13","546592412,39",0,0,0,0,0,23,"ANBIMA"
"31/12/2012","710,37",546779168,0,0,0,0,0,23,"ANBIMA"
"31/01/2013","1014,3","780717470,19",0,0,0,0,0,28,"ANBIMA"
"28/02/2013","1014,3","780717470,19",0,0,0,0,0,28,"ANBIMA"
"28/03/2013","1014,58","780933785,67",0,0,0,0,0,28,"ANBIMA"
"30/04/2013","1014,71","781031078,17",0,0,0,0,0,28,"ANBIMA"
"31/05/2013","1014,71","781031078,17",0,0,0,0,0,28,"ANBIMA"
"28/06/2013","1014,77","781074843,99",0,0,0,0,0,33,"ANBIMA"
"31/07/2013","1014,77","781074843,99",0,0,0,0,0,33,"ANBIMA"
"30/08/2013","1015,31","781495425,56",0,0,0,0,0,33,"ANBIMA"
"30/09/2013","1015,41","781566178,89",0,0,0,0,0,33,"ANBIMA"
"31/10/2013","1015,16","781519616,17",0,0,0,0,0,33,"ANBIMA"
"29/11/2013","1015,16","781519616,17",0,0,0,0,0,33,"ANBIMA"
"31/12/2013","1015,56","781687105,27",0,0,0,0,0,46,"ANBIMA"
"31/01/2014","831,79","640234845,37",0,0,0,0,0,50,"ANBIMA"
"28/02/2014","831,69","640160095,37",0,0,0,0,0,50,"ANBIMA"
"31/03/2014","832,16","640516408,74",0,0,0,0,0,50,"ANBIMA"
"30/04/2014","832,29","640620824,27",0,0,0,0,0,51,"ANBIMA"
"30/05/2014","832,33","640648079,05",0,0,0,0,0,51,"ANBIMA"
"30/06/2014","832,28","640612194,95",0,0,0,0,0,52,"ANBIMA"
"31/07/2014","832,2","640549805,13",0,0,0,0,0,52,"ANBIMA"
"29/08/2014","832,01","640406614,8",0,0,0,0,0,52,"ANBIMA"
"30/09/2014","832,8","641011840,05",0,0,0,0,0,52,"ANBIMA"
"31/10/2014","832,48","640766979,75",0,0,0,0,0,52,"ANBIMA"
"28/11/2014","916,79","705660500,97",0,0,0,0,0,52,"ANBIMA"
"31/12/2014","916,99","705816988,43",0,0,0,0,0,52,"ANBIMA"
"30/01/2015","917,76","706407962,32",0,0,0,0,0,51,"ANBIMA"
"27/02/2015","917,97","706567120,24",0,0,0,0,0,56,"ANBIMA"
"31/03/2015","918,32","706839216,94",0,0,0,0,0,56,"ANBIMA"
"30/04/2015","918,68","707116326,18",0,0,0,0,0,56,"ANBIMA"
"29/05/2015","919,35","707629968,28",0,0,0,0,0,57,"ANBIMA"
"30/06/2015","919,58","707810680,58",0,0,0,0,0,57,"ANBIMA"
"31/07/2015","919,58","707810680,58",0,0,0,0,0,57,"ANBIMA"
"31/08/2015","921,04","708931383,12",0,0,0,0,0,57,"ANBIMA"
"30/09/2015","922,23","709847389,78",0,0,0,0,0,57,"ANBIMA"
"30/10/2015","922,68","710192897,38",0,0,0,0,0,57,"ANBIMA"
"30/11/2015","923,75","711015148,17",0,0,0,0,0,58,"ANBIMA"
"31/12/2015","924,88","711884011,75",0,0,0,0,0,58,"ANBIMA"
"29/01/2016","907,77","698719979,66",0,0,0,0,0,58,"ANBIMA"
"29/02/2016","908,79","699500177,06",0,0,0,0,0,58,"ANBIMA"
"31/03/2016","914,16","703634082,46",0,0,0,0,0,58,"ANBIMA"
"29/04/2016","915,6","704742110,66",0,0,0,0,0,58,"ANBIMA"
"31/05/2016","916,16","705177354,01",0,0,0,0,0,58,"ANBIMA"
"29/07/2016","909,824609","700299280,31",0,0,0,0,0,60,"ANBIMA"
"31/08/2016","915,520315","704683310,3",0,0,0,0,0,60,"ANBIMA"
"30/09/2016","916,958683","705790434,12",0,0,0,0,0,60,"ANBIMA"
"31/10/2016","924,530533","711618547,74",0,0,0,0,0,60,"ANBIMA"
"30/11/2016","924,5376456","711624022,15",0,0,0,0,0,60,"ANBIMA"
"30/12/2016","925,734277","712545078,87",0,0,0,0,0,60,"ANBIMA"
"31/01/2017","924,4181168","711532019,86",0,0,0,0,0,60,"ANBIMA"
"24/02/2017","929,4823845","715430027,24",0,0,0,0,0,60,"ANBIMA"
"31/03/2017","941,6267396","724777634,48",0,0,0,0,0,60,"ANBIMA"
"28/04/2017","943,5168976","726232504,18",0,0,0,0,0,60,"ANBIMA"
"31/05/2017","945,1554445","727493706,89",0,0,0,0,0,60,"ANBIMA"
"30/06/2017","944,4104226","726920257,53",0,0,0,0,0,60,"ANBIMA"
"31/07/2017","942,99107083","725827771,15",0,0,0,0,0,64,"ANBIMA"
