"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"20/07/2012",0,0,0,"560,89408507","560,89408507","560,89408507","560,89408507","560,89408507"
"23/07/2012",3,26,26052,"562,01587324","562,01587324","562,01587324","562,01587324","562,01587324"
"25/07/2012",2,22,22002,"561,45497916","560,89408507","560,89408507","561,45497916","560,94456554"
"26/07/2012",1,3,3000,"560,89408507","560,89408507","560,89408507","560,89408507","560,89408507"
"27/07/2012",1,5,4950,"555,28514422","555,28514422","555,28514422","555,28514422","555,28514422"
"01/08/2012",2,7,6937,"557,811845","557,811845","557,811845","557,811845","557,811845"
"02/08/2012",5,21,20734,"551,62018981","557,811845","551,62018981","557,811845","555,74608368"
"03/08/2012",4,20,"19417,16","545,99704114","547,68567438","545,99704114","547,68567438","546,47548722"
"06/08/2012",3,11,10920,"562,87774471","551,62018981","551,62018981","562,87774471","558,7856235"
"07/08/2012",3,26,25993,"558,93760049","562,87774471","558,93760049","562,87774471","562,72576771"
"08/08/2012",4,30,29910,"562,87774471","560,62623373","560,06335598","562,87774471","561,18911147"
"09/08/2012",2,10,"9990,09","562,32049574","562,31486696","562,31486696","562,32049574","562,32049574"
"10/08/2012",2,5,5000,"562,87774471","562,87774471","562,87774471","562,87774471","562,87774471"
"13/08/2012",4,17,16970,"557,24896726","564,0035002","557,24896726","564,0035002","561,88707987"
"14/08/2012",2,24,23848,"558,37472275","560,62623373","558,37472275","560,62623373","559,31472858"
"15/08/2012",3,36,35640,"557,24896726","557,24896726","557,24896726","557,24896726","557,24896726"
"16/08/2012",1,10,10000,"562,87774471","562,87774471","562,87774471","562,87774471","562,87774471"
"20/08/2012",1,1,995,"560,06335598","560,06335598","560,06335598","560,06335598","560,06335598"
"21/08/2012",3,8,7961,"560,06335598","560,62623373","560,06335598","560,62623373","560,13653009"
"22/08/2012",1,30,30000,"562,87774471","562,87774471","562,87774471","562,87774471","562,87774471"
"23/08/2012",2,9,9013,"564,0035002","563,44062245","563,44062245","564,0035002","563,68828866"
"27/08/2012",1,10,10010,"563,44062245","563,44062245","563,44062245","563,44062245","563,44062245"
"28/08/2012",4,61,60932,"563,44062245","559,78191711","559,78191711","564,0035002","562,25295041"
"29/08/2012",5,66,66079,"563,44062245","564,0035002","563,44062245","564,0035002","563,553198"
"31/08/2012",8,33,"33326,95","570,75803313","565,12925568","565,12925568","570,75803313","568,45586316"
