"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"09/03/2011","990731,6543","15458768,82","15458768,82","15458768,82",0,0,0,1,"ANBIMA"
"10/03/2011","990676,16694","15457903,03",0,0,0,0,0,1,"ANBIMA"
"11/03/2011","990623,29957","15457078,12",0,0,0,0,0,1,"ANBIMA"
"14/03/2011","990570,43348","15456253,23",0,0,0,0,0,1,"ANBIMA"
"15/03/2011","990517,56803","15455428,35",0,0,0,0,0,1,"ANBIMA"
"16/03/2011","990464,69938","15454603,42",0,0,0,0,0,1,"ANBIMA"
"17/03/2011","990411,83906","15453778,62",0,0,0,0,0,1,"ANBIMA"
"18/03/2011","990358,97297","15452953,73",0,0,0,0,0,1,"ANBIMA"
"21/03/2011","990306,11073","15452128,9",0,0,0,0,0,1,"ANBIMA"
"22/03/2011","990256,78874","15451359,31",0,0,0,0,0,1,"ANBIMA"
"23/03/2011","990207,8859","15450596,26",0,0,0,0,0,1,"ANBIMA"
"24/03/2011","990158,98241","15449833,2",0,0,0,0,0,1,"ANBIMA"
"25/03/2011","990110,08469","15449070,23",0,0,0,0,0,1,"ANBIMA"
"28/03/2011","990061,18954","15448307,3",0,0,0,0,0,1,"ANBIMA"
"29/03/2011","990012,29438","15447544,37",0,0,0,0,0,1,"ANBIMA"
"30/03/2011","989963,3973","15446781,41",0,0,0,0,0,1,"ANBIMA"
"31/03/2011","989914,49702","15446018,4",0,0,0,0,0,1,"ANBIMA"
"01/04/2011","989897,41163","15445751,81",0,0,0,0,0,1,"ANBIMA"
"04/04/2011","989876,34441","15445423,09",0,0,0,0,0,1,"ANBIMA"
"05/04/2011","989855,28424","15445094,48",0,0,0,0,0,1,"ANBIMA"
"06/04/2011","989834,21765","15444765,77",0,0,0,0,0,1,"ANBIMA"
"07/04/2011","989813,14659","15444436,99",0,0,0,0,0,1,"ANBIMA"
"08/04/2011","989786,80871","15444026,03",0,0,0,0,0,1,"ANBIMA"
"11/04/2011","989760,467","15443615,01",0,0,0,0,0,1,"ANBIMA"
"12/04/2011","989737,16052","15443251,35",0,0,0,0,0,1,"ANBIMA"
"13/04/2011","989713,85532","15442887,71",0,0,0,0,0,1,"ANBIMA"
"14/04/2011","989690,55012","15442524,07",0,0,0,0,0,1,"ANBIMA"
"15/04/2011","989667,24364","15442160,41",0,0,0,0,0,1,"ANBIMA"
"18/04/2011","989643,93781","15441796,76",0,0,0,0,0,1,"ANBIMA"
"19/04/2011","989620,63645","15441433,18",0,0,0,0,0,1,"ANBIMA"
"20/04/2011","989597,33382","15441069,58",0,0,0,0,0,1,"ANBIMA"
"25/04/2011","989577,53107","15440760,59",0,0,0,0,0,1,"ANBIMA"
"26/04/2011","989558,22052","15440459,28",0,0,0,0,0,1,"ANBIMA"
"27/04/2011","989538,91317","15440158,02",0,0,0,0,0,1,"ANBIMA"
"28/04/2011","989519,60518","15439856,75",0,0,0,0,0,1,"ANBIMA"
"29/04/2011","989500,33757","15439556,11",0,0,0,0,0,1,"ANBIMA"
"02/05/2011","989480,28679","15439243,25",0,0,0,0,0,1,"ANBIMA"
"03/05/2011","989459,93993","15438925,77",0,0,0,0,0,1,"ANBIMA"
"04/05/2011","989439,78084","15438611,22",0,0,0,0,0,1,"ANBIMA"
"05/05/2011","989419,61086","15438296,5",0,0,0,0,0,1,"ANBIMA"
"06/05/2011","989399,44344","15437981,82",0,0,0,0,0,1,"ANBIMA"
"09/05/2011","989375,61208","15437609,97",0,0,0,0,0,1,"ANBIMA"
"10/05/2011","989355,28444","15437292,79",0,0,0,0,0,1,"ANBIMA"
"11/05/2011","989334,9568","15436975,61",0,0,0,0,0,1,"ANBIMA"
"12/05/2011","989314,63044","15436658,45",0,0,0,0,0,1,"ANBIMA"
"13/05/2011","989294,30537","15436341,31",0,0,0,0,0,1,"ANBIMA"
"16/05/2011","989273,97645","15436024,11",0,0,0,0,0,1,"ANBIMA"
"17/05/2011","989253,65201","15435706,98",0,0,0,0,0,1,"ANBIMA"
"18/05/2011","989233,32758","15435389,85",0,0,0,0,0,1,"ANBIMA"
"19/05/2011","989213,00315","15435072,72",0,0,0,0,0,1,"ANBIMA"
"20/05/2011","989192,67935","15434755,6",0,0,0,0,0,1,"ANBIMA"
"23/05/2011","989175,23763","15434483,45",0,0,0,0,0,1,"ANBIMA"
"24/05/2011","989158,3445","15434219,86",0,0,0,0,0,1,"ANBIMA"
"25/05/2011","989141,45393","15433956,31",0,0,0,0,0,1,"ANBIMA"
"26/05/2011","989124,56145","15433692,73",0,0,0,0,0,1,"ANBIMA"
"27/05/2011","989107,67152","15433429,19",0,0,0,0,0,1,"ANBIMA"
"30/05/2011","989090,7784","15433165,6",0,0,0,0,0,1,"ANBIMA"
"31/05/2011","989073,8904","15432902,09",0,0,0,0,0,1,"ANBIMA"
"01/06/2011","989031,92002","15432247,21",0,0,0,0,0,1,"ANBIMA"
"02/06/2011","989013,91303","15431966,24",0,0,0,0,0,1,"ANBIMA"
"03/06/2011","988988,83642","15431574,96",0,0,0,0,0,1,"ANBIMA"
"06/06/2011","988967,29495","15431238,84",0,0,0,0,0,1,"ANBIMA"
"07/06/2011","988945,75411","15430902,73",0,0,0,0,0,1,"ANBIMA"
"08/06/2011","988922,72065","15430543,33",0,0,0,0,0,1,"ANBIMA"
"09/06/2011","988900,98883","15430204,24",0,0,0,0,0,1,"ANBIMA"
"10/06/2011","988877,02928","15429830,39",0,0,0,0,0,1,"ANBIMA"
"13/06/2011","988853,06397","15429456,45",0,0,0,0,0,1,"ANBIMA"
"14/06/2011","988829,10187","15429082,56",0,0,0,0,0,1,"ANBIMA"
"15/06/2011","988805,14168","15428708,7",0,0,0,0,0,1,"ANBIMA"
"16/06/2011","988781,18535","15428334,9",0,0,0,0,0,1,"ANBIMA"
"17/06/2011","988757,22452","15427961,03",0,0,0,0,0,1,"ANBIMA"
"20/06/2011","988733,26498","15427587,18",0,0,0,0,0,1,"ANBIMA"
"21/06/2011","988706,54642","15427170,28",0,0,0,0,0,1,"ANBIMA"
"22/06/2011","988686,26044","15426853,75",0,0,0,0,0,1,"ANBIMA"
"24/06/2011","988665,97702","15426537,26",0,0,0,0,0,1,"ANBIMA"
"27/06/2011","988645,69168","15426220,74",0,0,0,0,0,1,"ANBIMA"
"28/06/2011","988005,12048","15416225,66",0,0,0,0,0,1,"ANBIMA"
"29/06/2011","987986,54246","15415935,78",0,0,0,0,0,1,"ANBIMA"
"30/06/2011","987967,96508","15415645,91",0,0,0,0,0,1,"ANBIMA"
"01/07/2011","987941,15424","15415227,57",0,0,0,0,0,1,"ANBIMA"
"04/07/2011","987914,34403","15414809,24",0,0,0,0,0,1,"ANBIMA"
"05/07/2011","987887,53446","15414390,92",0,0,0,0,0,1,"ANBIMA"
"06/07/2011","987860,72426","15413972,59",0,0,0,0,0,1,"ANBIMA"
"07/07/2011","987833,91534","15413554,28",0,0,0,0,0,1,"ANBIMA"
"08/07/2011","987804,01157","15413087,68",0,0,0,0,0,1,"ANBIMA"
"11/07/2011","987774,91596","15412633,69",0,0,0,0,0,1,"ANBIMA"
"12/07/2011","987745,97161","15412182,06",0,0,0,0,0,1,"ANBIMA"
"13/07/2011","987717,02789","15411730,44",0,0,0,0,0,1,"ANBIMA"
"14/07/2011","987688,08353","15411278,81",0,0,0,0,0,1,"ANBIMA"
"15/07/2011","987659,13981","15410827,19",0,0,0,0,0,1,"ANBIMA"
"18/07/2011","987623,11494","15410265,08",0,0,0,0,0,1,"ANBIMA"
"19/07/2011","987587,10417","15409703,19",0,0,0,0,0,1,"ANBIMA"
"20/07/2011","987551,09147","15409141,27",0,0,0,0,0,1,"ANBIMA"
"21/07/2011","987518,64659","15408635,02",0,0,0,0,0,1,"ANBIMA"
"22/07/2011","987486,319","15408130,6",0,0,0,0,0,1,"ANBIMA"
"25/07/2011","987453,99396","15407626,22",0,0,0,0,0,1,"ANBIMA"
"26/07/2011","987421,667","15407121,81",0,0,0,0,0,1,"ANBIMA"
"27/07/2011","987100,07528","15402103,89",0,0,0,0,0,1,"ANBIMA"
"28/07/2011","987067,61502","15401597,4",0,0,0,0,0,1,"ANBIMA"
"29/07/2011","987035,15732","15401090,95",0,0,0,0,0,1,"ANBIMA"
"01/08/2011","987007,88824","15400665,46",0,0,0,0,0,1,"ANBIMA"
"02/08/2011","986977,1667","15400186,1",0,0,0,0,0,1,"ANBIMA"
"03/08/2011","986946,44452","15399706,73",0,0,0,0,0,1,"ANBIMA"
"04/08/2011","986915,72299","15399227,37",0,0,0,0,0,1,"ANBIMA"
"05/08/2011","986885,00209","15398748,02",0,0,0,0,0,1,"ANBIMA"
"08/08/2011","986852,90265","15398247,16",0,0,0,0,0,1,"ANBIMA"
"09/08/2011","986822,01641","15397765,23",0,0,0,0,0,1,"ANBIMA"
"10/08/2011","986791,12952","15397283,29",0,0,0,0,0,1,"ANBIMA"
"11/08/2011","986760,24264","15396801,35",0,0,0,0,0,1,"ANBIMA"
"12/08/2011","986729,35575","15396319,41",0,0,0,0,0,1,"ANBIMA"
"15/08/2011","986698,46951","15395837,48",0,0,0,0,0,1,"ANBIMA"
"16/08/2011","986649,04947","15395066,36",0,0,0,0,0,1,"ANBIMA"
"17/08/2011","986618,15489","15394584,3",0,0,0,0,0,1,"ANBIMA"
"18/08/2011","986587,25967","15613702,25",219600,219600,0,0,0,1,"ANBIMA"
"19/08/2011","986556,79782","15613220,16",0,0,0,0,0,1,"ANBIMA"
"22/08/2011","986526,33776","15612738,1",0,0,0,0,0,1,"ANBIMA"
"23/08/2011","986499,02885","15612305,91",0,0,0,0,0,1,"ANBIMA"
"24/08/2011","986471,94742","15611877,32",0,0,0,0,0,1,"ANBIMA"
"25/08/2011","986444,86915","15611448,78",0,0,0,0,0,1,"ANBIMA"
"26/08/2011","986417,78834","15611020,2",0,0,0,0,0,1,"ANBIMA"
"29/08/2011","986390,70944","15610591,65",0,0,0,0,0,1,"ANBIMA"
"30/08/2011","986363,62864","15610163,07",0,0,0,0,0,1,"ANBIMA"
"31/08/2011","986336,55036","15609734,53",0,0,0,0,0,1,"ANBIMA"
"01/09/2011","986306,81001","15609263,86",0,0,0,0,0,1,"ANBIMA"
"02/09/2011","986273,57919","15608737,95",0,0,0,0,0,1,"ANBIMA"
"05/09/2011","986240,34837","15633212,04",25000,25000,0,0,0,1,"ANBIMA"
"06/09/2011","986207,86973","15632697,22",0,0,0,0,0,1,"ANBIMA"
"08/09/2011","986175,39231","15632182,41",0,0,0,0,0,1,"ANBIMA"
"09/09/2011","986140,79015","15631633,92",0,0,0,0,0,1,"ANBIMA"
"12/09/2011","986108,12536","15631116,14","-","-","-","-","-","-","ANBIMA"
"13/09/2011","986075,44102","15630598,05",0,0,0,0,0,1,"ANBIMA"
"14/09/2011","986029,13005","15629863,96",0,0,0,0,0,1,"ANBIMA"
"15/09/2011","985996,48924","15629346,56",0,0,0,0,0,1,"ANBIMA"
"20/09/2011","985898,49677","15832993,23",205200,205200,0,0,0,1,"ANBIMA"
"21/09/2011","985870,06283","15832536,6",0,0,0,0,0,1,"ANBIMA"
"22/09/2011","985841,68018","15832080,79",0,0,0,0,0,1,"ANBIMA"
"23/09/2011","985813,29565","15831624,95",0,0,0,0,0,1,"ANBIMA"
"26/09/2011","985784,90926","15831169,08",0,0,0,0,0,1,"ANBIMA"
"27/09/2011","985756,52598","15830713,26",0,0,0,0,0,1,"ANBIMA"
"28/09/2011","985728,14395","15830257,46",0,0,0,0,0,1,"ANBIMA"
