"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"17/05/2012",0,0,0,"4,9669338774","4,9669338774","4,9669338774","4,9669338774","4,9669338774"
"18/05/2012",21,13430,"133513,51","4,902363737","4,9470661419","4,8432572239","4,9669338774","4,9376289675"
"21/05/2012",33,34780,"346351,13","4,9416025146","4,9187546188","4,8800125346","4,9619669435","4,9460727551"
"22/05/2012",14,3210,"31737,53","4,9271984064","4,9396157411","4,8725621338","4,9396157411","4,9108075246"
"23/05/2012",25,11000,"107173,36","4,8432572239","4,8725621338","4,8179258611","4,8725621338","4,8392836768"
"24/05/2012",24,4870,"47453,8","4,8675951999","4,8725621338","4,8214027148","4,8725621338","4,8397803702"
"25/05/2012",29,64520,"632828,52","4,862628266","4,8750456007","4,8611381858","4,9157744585","4,871568747"
"28/05/2012",9,6230,"61571,56","4,9157744585","4,8452439974","4,8452439974","4,9162711519","4,9088207511"
"29/05/2012",79,80570,"805671,29","4,9639537171","4,9162711519","4,9162711519","5,0041858815","4,9669338774"
"30/05/2012",47,62790,"626313,76","4,9669338774","4,9962387873","4,9247149395","4,9962387873","4,9545165427"
"31/05/2012",34,56550,"566064,26","5,0012057212","4,9719008113","4,9619669435","5,0012057212","4,9719008113"
"01/06/2012",47,45110,"454883,77","5,0393713638","4,9715771302","4,9715771302","5,0720130318","5,0639781597"
"04/06/2012",24,9540,"95618,3","5,0318386712","5,0368604663","5,0222972605","5,0469040564","5,0333452097"
"05/06/2012",18,4150,"41627,21","5,0318386712","5,0464018769","5,0318386712","5,0469040564","5,0373626458"
"06/06/2012",21,14660,147333,"5,0469040564","5,0469040564","5,0469040564","5,0469040564","5,0469040564"
"08/06/2012",28,13420,"135685,5","5,0720130318","5,0720130318","5,0519258515","5,0971220072","5,0775370064"
"11/06/2012",28,23980,"241852,66","5,0464018769","5,082056622","5,0443931589","5,082056622","5,0649825187"
"12/06/2012",42,21550,"216967,7","5,0695021343","5,0464018769","5,0418822613","5,0715108523","5,0559432876"
"13/06/2012",20,9160,"92411,13","5,0689999548","5,0715108523","5,05343239","5,0715108523","5,0664890572"
"14/06/2012",44,26020,"262739,77","5,0669912367","5,0469040564","5,0268168761","5,0870784171","5,0710086728"
"15/06/2012",49,35080,"353648,06","5,0664890572","5,0664890572","5,0469040564","5,0669912367","5,0624716212"
"18/06/2012",286,48750,"490753,74","5,0519258515","5,0519258515","5,0243059786","5,0669912367","5,0554411081"
"19/06/2012",246,77760,"782138,78","5,0519258515","5,0469040564","5,0438909794","5,0619694417","5,0509214925"
"20/06/2012",227,51650,"518887,89","5,0549389286","5,0519258515","5,0343495687","5,0549389286","5,0448953384"
"21/06/2012",212,21680,"217885,92","5,0368604663","5,0549389286","5,0318386712","5,0549389286","5,0469040564"
"22/06/2012",247,43280,"433989,44","5,0233016195","5,0363582868","5,0233016195","5,0469040564","5,0353539277"
"25/06/2012",237,35650,"356559,3","5,0212929015","5,021795081","4,9966861056","5,0443931589","5,02279944"
"26/06/2012",294,77210,"771540,04","5,021795081","5,0212929015","4,9966861056","5,0443931589","5,0182798245"
"27/06/2012",409,112490,"1125172,41","5,021795081","5,021795081","5,0132580294","5,0443931589","5,02279944"
"28/06/2012",312,171900,"1747089,12","5,1046546998","5,0443931589","5,0443931589","5,1212266236","5,1036503408"
"29/06/2012",628,178000,"1828620,92","5,2527976547","5,1217288031","5,1076677769","5,2728848351","5,1588900867"
"02/07/2012",75,42520,"442843,8","5,3037462256","5,3266730825","5,2477027977","5,3266730825","5,3062936541"
"03/07/2012",67,38920,"407461,73","5,3343153681","5,3037462256","5,3037462256","5,3465430251","5,3338058824"
"04/07/2012",151,59250,"620278,11","5,3343153681","5,3343153681","5,3215782254","5,3343153681","5,3338058824"
"05/07/2012",129,92350,"964691,57","5,3241256539","5,3368627966","5,1982826839","5,4005485102","5,3220877111"
"06/07/2012",72,36860,"387279,93","5,3495999394","5,3241256539","5,3241256539","5,4514970811","5,3531663393"
"10/07/2012",109,85480,905659,"5,5533942228","5,4504781096","5,3495999394","5,5533942228","5,3980010817"
"11/07/2012",217,41120,"443271,96","5,4769713665","5,5482993657","5,4295891956","5,5482993657","5,4922559377"
"12/07/2012",55,72390,"784454,78","5,5992479365","5,5024456519","5,4769713665","5,5992479365","5,5212966231"
"13/07/2012",79,48660,"531823,03","5,5788685082","5,5788685082","5,5279199373","5,6017953651","5,5681693083"
"16/07/2012",111,51600,"567859,53","5,6196273649","5,6017953651","5,5839633653","5,6196273649","5,6068902222"
"17/07/2012",106,55820,"615435,5","5,7011450782","5,6043427936","5,5997574222","5,7011450782","5,6170799363"
"18/07/2012",265,49360,"556903,49","5,8478769623","5,7317142207","5,6150419935","5,8539907908","5,7480177634"
"19/07/2012",65,29400,"336203,18","5,8488959337","5,8590856479","5,7571885062","5,9507930754","5,8259690768"
"20/07/2012",49,20270,"233418,95","5,8590856479","5,808137077","5,808137077","5,9049393616","5,8667279335"
"23/07/2012",76,34500,"398963,44","5,9599638181","5,8616330764","5,808137077","6,0098934176","5,8916927332"
"24/07/2012",68,22400,262453,"6,0119313604","5,9329610756","5,860614105","6,0577850742","5,9696440466"
"25/07/2012",56,21920,"258404,35","6,0119313604","6,0119313604","5,9609827896","6,0119313604","6,0063270176"
"26/07/2012",68,34690,"413447,88","6,1622296444","6,0119313604","6,0119313604","6,164777073","6,072050674"
"27/07/2012",109,64410,"790456,17","6,2911295287","6,164777073","6,164777073","6,3685713564","6,2524086148"
"30/07/2012",61,34410,"426788,74","6,3685713564","6,2462947863","6,2462947863","6,3685713564","6,3191512426"
"31/07/2012",112,68530,"845963,32","6,2666742147","6,3685713564","6,2473137577","6,3685713564","6,2890915858"
"01/08/2012",56,20610,"254761,79","6,3724082241","6,2924629975","6,2924629975","6,4110913982","6,375502878"
"02/08/2012",80,41010,"513525,07","6,54622462","6,4214069113","6,4110913982","6,6019283908","6,4585427585"
"03/08/2012",39,13690,"172528,75","6,4972259327","6,5503508252","6,4575112072","6,5503508252","6,5003205866"
"06/08/2012",103,43990,"536349,74","6,3182517802","6,4807211117","6,0345751697","6,498257484","6,2888525679"
"07/08/2012",50,12650,"156743,36","6,3698293458","6,4461641428","6,297620754","6,4461641428","6,3909761477"
"08/08/2012",64,27490,"334451,85","6,2666742147","6,4162491548","6,1924025203","6,4162491548","6,2749266252"
"09/08/2012",66,46200,"560883,34","6,1795081289","6,2873052409","6,1789923532","6,3285672933","6,2615164581"
"10/08/2012",59,44190,"527018,78","6,1377303008","6,1887920907","5,9319358142","6,2099388926","6,1511404678"
"13/08/2012",60,30620,"364991,11","6,1403091791","6,1836343341","6,0861527352","6,1887920907","6,1480458139"
"14/08/2012",85,27240,"326204,89","6,2408854319","6,1635190836","6,1201939285","6,2873052409","6,176413475"
"15/08/2012",151,34640,"424613,07","6,3878814937","6,2414012076","6,1893078663","6,3878814937","6,3223779855"
"16/08/2012",74,33700,"423072,56","6,5967706342","6,4214069113","6,3961339042","6,6008968395","6,4750475795"
"17/08/2012",80,31300,"406025,07","6,6792947391","6,5967706342","6,5941917559","6,808238653","6,6906418035"
"20/08/2012",177,44530,"576309,63","6,654021732","6,6277171735","6,6277171735","6,7050835219","6,6751685339"
"21/08/2012",221,46210,"586151,14","6,4987732597","6,654021732","6,1490773652","6,7721343571","6,5426141904"
"22/08/2012",203,34180,"422085,27","6,3956181286","6,5369406582","6,2073600143","6,5400353121","6,3693135701"
"23/08/2012",202,54470,"658493,93","6,2769897278","6,3956181286","6,1428880574","6,3961339042","6,2352118997"
