"Data","Q Negs","Q Títs","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"21/10/2005",2,50,41500,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"24/10/2005",3,94,78020,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"25/10/2005",5,62,51460,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"26/10/2005",5,88,73040,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"27/10/2005",5,103,85490,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"28/10/2005",8,101,83830,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"31/10/2005",10,179,148570,"257,19702605","257,19702605","257,19702605","257,19702605","257,19702605"
"01/11/2005",7,94,78020,"260,32957496","260,32957496","260,32957496","260,32957496","260,32957496"
"03/11/2005",10,237,196710,"260,32957496","260,32957496","260,32957496","260,32957496","260,32957496"
"04/11/2005",9,281,233230,"260,32957496","260,32957496","260,32957496","260,32957496","260,32957496"
"07/11/2005",7,100,83000,"260,32957496","260,32957496","260,32957496","260,32957496","260,32957496"
"08/11/2005",7,289,"239878,67","260,33898446","260,33898446","260,33898446","260,33898446","260,33898446"
"09/11/2005",8,109,91669,"263,77972595","263,77972595","263,77972595","263,77972595","263,77972595"
"10/11/2005",10,147,124950,"266,60257676","266,60257676","266,60257676","266,60257676","266,60257676"
"11/11/2005",11,329,282940,"269,73907767","269,73907767","269,73907767","269,73907767","269,73907767"
"14/11/2005",5,205,172200,"263,46607586","263,46607586","263,46607586","263,46607586","263,46607586"
"16/11/2005",7,47,41125,"274,44382902","274,44382902","274,44382902","274,44382902","274,44382902"
"17/11/2005",9,141,118440,"263,46607586","263,46607586","263,46607586","263,46607586","263,46607586"
"18/11/2005",5,56,47600,"266,60257676","266,60257676","266,60257676","266,60257676","266,60257676"
"21/11/2005",9,174,153120,"276,01207947","276,01207947","276,01207947","276,01207947","276,01207947"
"22/11/2005",5,61,51850,"266,60257676","266,60257676","266,60257676","266,60257676","266,60257676"
"23/11/2005",7,125,106250,"266,60257676","266,60257676","266,60257676","266,60257676","266,60257676"
"24/11/2005",7,69,59409,"270,05272776","270,05272776","270,05272776","270,05272776","270,05272776"
"25/11/2005",6,119,107100,"282,28508128","282,28508128","282,28508128","282,28508128","282,28508128"
"28/11/2005",9,229,"197171,29","270,05586426","270,05586426","270,05586426","270,05586426","270,05586426"
"29/11/2005",7,68,59840,"276,01207947","276,01207947","276,01207947","276,01207947","276,01207947"
"30/11/2005",10,250,225000,"282,28508128","282,28508128","282,28508128","282,28508128","282,28508128"
"01/12/2005",4,18,15840,"279,09800408","279,09800408","279,09800408","279,09800408","279,09800408"
"02/12/2005",7,60,"52801,2","279,10434722","279,10434722","279,10434722","279,10434722","279,10434722"
"05/12/2005",4,43,38700,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"06/12/2005",8,62,55800,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"07/12/2005",8,132,118668,"285,12398372","285,12398372","285,12398372","285,12398372","285,12398372"
"08/12/2005",4,17,"14960,17","279,10117565","279,10117565","279,10117565","279,10117565","279,10117565"
"09/12/2005",3,19,16910,"282,26957231","282,26957231","282,26957231","282,26957231","282,26957231"
"12/12/2005",7,74,66600,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"13/12/2005",4,27,24300,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"14/12/2005",2,40,36000,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"15/12/2005",7,201,180900,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"16/12/2005",6,102,91800,"285,44114054","285,44114054","285,44114054","285,44114054","285,44114054"
"19/12/2005",5,66,59466,"285,75829736","285,75829736","285,75829736","285,75829736","285,75829736"
"20/12/2005",3,94,87044,"293,68721793","293,68721793","293,68721793","293,68721793","293,68721793"
"21/12/2005",8,115,"103731,15","286,07862575","286,07862575","286,07862575","286,07862575","286,07862575"
"23/12/2005",2,12,10920,"288,61270877","288,61270877","288,61270877","288,61270877","288,61270877"
"26/12/2005",7,102,96900,"301,29898168","301,29898168","301,29898168","301,29898168","301,29898168"
"27/12/2005",4,62,60760,"310,81368637","310,81368637","310,81368637","310,81368637","310,81368637"
"28/12/2005",5,33,31680,"304,47054991","304,47054991","304,47054991","304,47054991","304,47054991"
"29/12/2005",8,109,103550,"301,29898168","301,29898168","301,29898168","301,29898168","301,29898168"
"02/01/2006",4,46,43700,"304,48151867","304,48151867","304,48151867","304,48151867","304,48151867"
"03/01/2006",6,57,"54150,57","304,48472373","304,48472373","304,48472373","304,48472373","304,48472373"
"04/01/2006",6,62,"58900,62","304,48472373","304,48472373","304,48472373","304,48472373","304,48472373"
"05/01/2006",1,10,9240,"296,14834026","296,14834026","296,14834026","296,14834026","296,14834026"
"06/01/2006",3,35,"33249,65","304,4783136","304,4783136","304,4783136","304,4783136","304,4783136"
"09/01/2006",6,97,90210,"298,07138143","298,07138143","298,07138143","298,07138143","298,07138143"
"10/01/2006",5,70,65100,"298,07138143","298,07138143","298,07138143","298,07138143","298,07138143"
"11/01/2006",2,40,37120,"297,43036771","297,43036771","297,43036771","297,43036771","297,43036771"
"12/01/2006",4,72,66960,"298,07138143","298,07138143","298,07138143","298,07138143","298,07138143"
"13/01/2006",7,102,94860,"298,07138143","298,07138143","298,07138143","298,07138143","298,07138143"
"16/01/2006",3,47,44180,"301,27645005","301,27645005","301,27645005","301,27645005","301,27645005"
"17/01/2006",10,301,285950,"304,48151867","304,48151867","304,48151867","304,48151867","304,48151867"
"18/01/2006",8,122,114680,"301,27645005","301,27645005","301,27645005","301,27645005","301,27645005"
"19/01/2006",3,24,22560,"301,27645005","301,27645005","301,27645005","301,27645005","301,27645005"
"20/01/2006",4,15,14040,"299,9944226","299,9944226","299,9944226","299,9944226","299,9944226"
"23/01/2006",3,144,135648,"301,91746377","301,91746377","301,91746377","301,91746377","301,91746377"
"24/01/2006",5,43,40506,"301,91746377","301,91746377","301,91746377","301,91746377","301,91746377"
"26/01/2006",7,57,53694,"301,91746377","301,91746377","301,91746377","301,91746377","301,91746377"
"27/01/2006",2,12,11304,"301,91746377","301,91746377","301,91746377","301,91746377","301,91746377"
"30/01/2006",6,179,171840,"307,68658728","307,68658728","307,68658728","307,68658728","307,68658728"
"31/01/2006",8,99,95040,"307,68658728","307,68658728","307,68658728","307,68658728","307,68658728"
"01/02/2006",4,64,61120,"309,29013519","309,29013519","309,29013519","309,29013519","309,29013519"
"02/02/2006",4,87,82650,"307,67081511","307,67081511","307,67081511","307,67081511","307,67081511"
"03/02/2006",3,76,72580,"309,29013519","309,29013519","309,29013519","309,29013519","309,29013519"
"06/02/2006",8,488,468480,"310,90945526","310,90945526","310,90945526","310,90945526","310,90945526"
"07/02/2006",2,22,21142,"311,23331928","311,23331928","311,23331928","311,23331928","311,23331928"
"08/02/2006",2,17,16337,"311,23331928","311,23331928","311,23331928","311,23331928","311,23331928"
"09/02/2006",6,49,47334,"312,85263936","312,85263936","312,85263936","312,85263936","312,85263936"
"10/02/2006",7,86,82560,"310,90945526","310,90945526","310,90945526","310,90945526","310,90945526"
"13/02/2006",3,25,24150,"312,85263936","312,85263936","312,85263936","312,85263936","312,85263936"
"14/02/2006",6,201,194970,"314,14809542","314,14809542","314,14809542","314,14809542","314,14809542"
"15/02/2006",4,57,"55290,57","314,15133406","314,15133406","314,15133406","314,15133406","314,15133406"
"16/02/2006",8,165,163515,"320,94923976","320,94923976","320,94923976","320,94923976","320,94923976"
"17/02/2006",10,455,"457252,25","325,46714278","325,46714278","325,46714278","325,46714278","325,46714278"
"20/02/2006",12,509,514090,"327,10265606","327,10265606","327,10265606","327,10265606","327,10265606"
"21/02/2006",11,424,424000,"323,8640159","323,8640159","323,8640159","323,8640159","323,8640159"
"22/02/2006",9,208,210080,"327,10265606","327,10265606","327,10265606","327,10265606","327,10265606"
"23/02/2006",5,114,114000,"323,8640159","323,8640159","323,8640159","323,8640159","323,8640159"
"24/02/2006",4,254,254000,"323,8640159","323,8640159","323,8640159","323,8640159","323,8640159"
"01/03/2006",4,108,108540,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"02/03/2006",4,275,275000,"327,12889311","327,12889311","327,12889311","327,12889311","327,12889311"
"03/03/2006",6,250,251250,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"06/03/2006",7,306,309060,"330,40018204","330,40018204","330,40018204","330,40018204","330,40018204"
"07/03/2006",5,91,91000,"327,12889311","327,12889311","327,12889311","327,12889311","327,12889311"
"08/03/2006",9,167,167835,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"09/03/2006",2,83,83000,"327,12889311","327,12889311","327,12889311","327,12889311","327,12889311"
"10/03/2006",4,11,11000,"327,12889311","327,12889311","327,12889311","327,12889311","327,12889311"
"13/03/2006",7,301,302505,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"14/03/2006",5,42,42252,"329,09166646","329,09166646","329,09166646","329,09166646","329,09166646"
"15/03/2006",10,309,"310857,09","329,09493775","329,09493775","329,09493775","329,09493775","329,09493775"
"16/03/2006",7,118,118590,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"17/03/2006",8,166,166830,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"20/03/2006",6,285,286425,"328,76453757","328,76453757","328,76453757","328,76453757","328,76453757"
"21/03/2006",8,298,300086,"329,41879536","329,41879536","329,41879536","329,41879536","329,41879536"
"22/03/2006",5,63,63063,"327,456022","327,456022","327,456022","327,456022","327,456022"
"23/03/2006",6,209,210463,"329,41879536","329,41879536","329,41879536","329,41879536","329,41879536"
"24/03/2006",7,80,80080,"327,456022","327,456022","327,456022","327,456022","327,456022"
"27/03/2006",2,50,50050,"327,456022","327,456022","327,456022","327,456022","327,456022"
"28/03/2006",2,8,8008,"327,456022","327,456022","327,456022","327,456022","327,456022"
"29/03/2006",5,34,"34037,4","327,48873489","327,48873489","327,48873489","327,48873489","327,48873489"
"30/03/2006",2,14,14028,"327,78315089","327,78315089","327,78315089","327,78315089","327,78315089"
"31/03/2006",2,42,42000,"327,12889311","327,12889311","327,12889311","327,12889311","327,12889311"
"03/04/2006",3,37,37000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"04/04/2006",3,14,14000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"05/04/2006",4,66,66000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"06/04/2006",1,2,2000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"07/04/2006",5,158,158158,"330,74738849","330,74738849","330,74738849","330,74738849","330,74738849"
"10/04/2006",6,46,46000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"11/04/2006",4,103,103000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"12/04/2006",8,254,254000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"13/04/2006",4,93,93093,"330,74738849","330,74738849","330,74738849","330,74738849","330,74738849"
"17/04/2006",9,218,218000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"18/04/2006",6,183,"183219,6","330,81347188","330,81347188","330,81347188","330,81347188","330,81347188"
"19/04/2006",4,308,308616,"331,07780546","331,07780546","331,07780546","331,07780546","331,07780546"
"20/04/2006",7,169,"169508,69","331,4115266","331,4115266","331,4115266","331,4115266","331,4115266"
"24/04/2006",4,30,30150,"332,06905637","332,06905637","332,06905637","332,06905637","332,06905637"
"25/04/2006",8,176,"176001,76","330,42027568","330,42027568","330,42027568","330,42027568","330,42027568"
"26/04/2006",12,543,545715,"332,06905637","332,06905637","332,06905637","332,06905637","332,06905637"
"27/04/2006",6,63,63000,"330,41697151","330,41697151","330,41697151","330,41697151","330,41697151"
"28/04/2006",4,51,"51015,3","330,51609661","330,51609661","330,51609661","330,51609661","330,51609661"
"02/05/2006",5,168,168000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"03/05/2006",4,52,51480,"330,34888668","330,34888668","330,34888668","330,34888668","330,34888668"
"04/05/2006",5,118,118000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"05/05/2006",5,65,65000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"08/05/2006",3,28,28000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"09/05/2006",3,40,40000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"10/05/2006",2,16,16000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"11/05/2006",2,48,48000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"12/05/2006",5,212,212000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"15/05/2006",8,122,122122,"334,01942986","334,01942986","334,01942986","334,01942986","334,01942986"
"16/05/2006",2,24,24000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"17/05/2006",4,50,50000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"18/05/2006",3,25,25000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"19/05/2006",2,7,7000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"23/05/2006",3,4,"3999,96","333,68240726","333,68240726","333,68240726","333,68240726","333,68240726"
"24/05/2006",3,28,"27999,72","333,68240726","333,68240726","333,68240726","333,68240726","333,68240726"
"25/05/2006",2,17,"16999,15","333,66905983","333,66905983","333,66905983","333,66905983","333,66905983"
"26/05/2006",5,210,210000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"29/05/2006",2,12,12000,"333,68574412","333,68574412","333,68574412","333,68574412","333,68574412"
"30/05/2006",1,1,990,"330,34888668","330,34888668","330,34888668","330,34888668","330,34888668"
"01/06/2006",1,30,29700,"333,70116771","333,70116771","333,70116771","333,70116771","333,70116771"
"02/06/2006",1,20,19800,"333,70116771","333,70116771","333,70116771","333,70116771","333,70116771"
"05/06/2006",3,31,30690,"333,70116771","333,70116771","333,70116771","333,70116771","333,70116771"
"06/06/2006",1,5,4950,"333,70116771","333,70116771","333,70116771","333,70116771","333,70116771"
"07/06/2006",2,37,"36630,37","333,70453843","333,70453843","333,70453843","333,70453843","333,70453843"
"08/06/2006",2,37,36593,"333,36409583","333,36409583","333,36409583","333,36409583","333,36409583"
"12/06/2006",6,112,111888,"336,73481469","336,73481469","336,73481469","336,73481469","336,73481469"
"13/06/2006",3,50,49000,"330,33044885","330,33044885","330,33044885","330,33044885","330,33044885"
"16/06/2006",10,235,"234976,5","337,03817939","337,03817939","337,03817939","337,03817939","337,03817939"
"19/06/2006",6,38,"37992,4","337,0044722","337,0044722","337,0044722","337,0044722","337,0044722"
"20/06/2006",2,6,5880,"330,33044885","330,33044885","330,33044885","330,33044885","330,33044885"
"21/06/2006",3,20,19800,"333,70116771","333,70116771","333,70116771","333,70116771","333,70116771"
"22/06/2006",3,5,4905,"330,66752073","330,66752073","330,66752073","330,66752073","330,66752073"
"23/06/2006",4,36,35820,"335,38652715","335,38652715","335,38652715","335,38652715","335,38652715"
"26/06/2006",3,26,"25740,26","333,70453843","333,70453843","333,70453843","333,70453843","333,70453843"
"27/06/2006",4,53,51940,"330,33044885","330,33044885","330,33044885","330,33044885","330,33044885"
"28/06/2006",2,5,4900,"330,33044885","330,33044885","330,33044885","330,33044885","330,33044885"
"29/06/2006",3,95,93100,"330,33044885","330,33044885","330,33044885","330,33044885","330,33044885"
"03/07/2006",4,80,79840,"339,85044998","339,85044998","339,85044998","339,85044998","339,85044998"
"04/07/2006",1,10,"9810,1","334,06481958","334,06481958","334,06481958","334,06481958","334,06481958"
"05/07/2006",2,54,52920,"333,72088275","333,72088275","333,72088275","333,72088275","333,72088275"
"06/07/2006",4,89,87220,"333,72088275","333,72088275","333,72088275","333,72088275","333,72088275"
"07/07/2006",2,22,21670,"335,42354031","335,42354031","335,42354031","335,42354031","335,42354031"
"11/07/2006",5,78,76830,"335,42354031","335,42354031","335,42354031","335,42354031","335,42354031"
"12/07/2006",9,168,164640,"333,72088275","333,72088275","333,72088275","333,72088275","333,72088275"
"14/07/2006",2,5,4900,"333,72088275","333,72088275","333,72088275","333,72088275","333,72088275"
"17/07/2006",6,68,"66708,68","334,06481958","334,06481958","334,06481958","334,06481958","334,06481958"
"18/07/2006",3,17,16745,"335,42354031","335,42354031","335,42354031","335,42354031","335,42354031"
"19/07/2006",6,109,106820,"333,72088275","333,72088275","333,72088275","333,72088275","333,72088275"
"20/07/2006",7,133,132734,"339,85044998","339,85044998","339,85044998","339,85044998","339,85044998"
"21/07/2006",9,159,158682,"339,85044998","339,85044998","339,85044998","339,85044998","339,85044998"
"24/07/2006",6,114,113772,"339,85044998","339,85044998","339,85044998","339,85044998","339,85044998"
"25/07/2006",5,32,31840,"338,82885544","338,82885544","338,82885544","338,82885544","338,82885544"
"26/07/2006",2,4,3990,"339,68018423","339,68018423","339,68018423","339,68018423","339,68018423"
"27/07/2006",6,46,45770,"338,82885544","338,82885544","338,82885544","338,82885544","338,82885544"
"28/07/2006",2,2,1980,"337,12619788","337,12619788","337,12619788","337,12619788","337,12619788"
"31/07/2006",5,41,40795,"338,82885544","338,82885544","338,82885544","338,82885544","338,82885544"
"01/08/2006",2,20,19600,"337,09347758","337,09347758","337,09347758","337,09347758","337,09347758"
"02/08/2006",5,64,63680,"342,25307163","342,25307163","342,25307163","342,25307163","342,25307163"
"04/08/2006",6,59,58410,"340,53320695","340,53320695","340,53320695","340,53320695","340,53320695"
"07/08/2006",3,23,22770,"340,53320695","340,53320695","340,53320695","340,53320695","340,53320695"
"08/08/2006",3,78,77610,"342,25307163","342,25307163","342,25307163","342,25307163","342,25307163"
"09/08/2006",5,35,"34912,5","343,11300397","343,11300397","343,11300397","343,11300397","343,11300397"
"10/08/2006",8,277,277000,"343,97293631","343,97293631","343,97293631","343,97293631","343,97293631"
"11/08/2006",4,22,22000,"343,97293631","343,97293631","343,97293631","343,97293631","343,97293631"
"14/08/2006",7,281,281000,"343,97293631","343,97293631","343,97293631","343,97293631","343,97293631"
"15/08/2006",8,151,151000,"343,97293631","343,97293631","343,97293631","343,97293631","343,97293631"
"16/08/2006",5,61,"61000,61","343,97637604","343,97637604","343,97637604","343,97637604","343,97637604"
"17/08/2006",5,34,34034,"344,31690925","344,31690925","344,31690925","344,31690925","344,31690925"
"18/08/2006",4,250,250500,"344,66088218","344,66088218","344,66088218","344,66088218","344,66088218"
"21/08/2006",7,127,127254,"344,66088218","344,66088218","344,66088218","344,66088218","344,66088218"
"22/08/2006",7,109,"109001,09","343,97637604","343,97637604","343,97637604","343,97637604","343,97637604"
"23/08/2006",8,198,198396,"344,66088218","344,66088218","344,66088218","344,66088218","344,66088218"
"24/08/2006",6,149,"149299,49","344,66432191","344,66432191","344,66432191","344,66432191","344,66432191"
"25/08/2006",6,154,154308,"344,66088218","344,66088218","344,66088218","344,66088218","344,66088218"
"28/08/2006",7,102,"102103,02","344,32034898","344,32034898","344,32034898","344,32034898","344,32034898"
"29/08/2006",6,62,"62124,62","344,66432191","344,66432191","344,66432191","344,66432191","344,66432191"
"30/08/2006",1,5,"4999,95","343,96949658","343,96949658","343,96949658","343,96949658","343,96949658"
"31/08/2006",3,60,60000,"343,97293631","343,97293631","343,97293631","343,97293631","343,97293631"
"01/09/2006",3,17,17000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"04/09/2006",3,15,14925,"345,69603125","345,69603125","345,69603125","345,69603125","345,69603125"
"06/09/2006",5,64,64000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"08/09/2006",2,40,40000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"11/09/2006",5,84,84000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"12/09/2006",3,56,56000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"13/09/2006",3,51,51000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"14/09/2006",6,89,89000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"15/09/2006",4,41,41000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"18/09/2006",8,67,67000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"19/09/2006",8,209,210045,"349,17036322","349,17036322","349,17036322","349,17036322","349,17036322"
"20/09/2006",5,83,83000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"21/09/2006",7,72,72360,"349,17036322","349,17036322","349,17036322","349,17036322","349,17036322"
"22/09/2006",4,142,142426,"348,47549683","348,47549683","348,47549683","348,47549683","348,47549683"
"26/09/2006",5,33,33000,"347,43319724","347,43319724","347,43319724","347,43319724","347,43319724"
"27/09/2006",3,10,10010,"347,78063044","347,78063044","347,78063044","347,78063044","347,78063044"
"28/09/2006",4,54,"54107,46","348,1245893","348,1245893","348,1245893","348,1245893","348,1245893"
"29/09/2006",6,67,"67267,33","348,81945569","348,81945569","348,81945569","348,81945569","348,81945569"
"02/10/2006",4,55,"55137,5","351,60073147","351,60073147","351,60073147","351,60073147","351,60073147"
"03/10/2006",7,287,288435,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"04/10/2006",6,46,46184,"352,12681735","352,12681735","352,12681735","352,12681735","352,12681735"
"05/10/2006",3,28,28112,"352,12681735","352,12681735","352,12681735","352,12681735","352,12681735"
"06/10/2006",1,2,2010,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"09/10/2006",3,23,23115,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"10/10/2006",9,160,160800,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"11/10/2006",6,133,133665,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"13/10/2006",4,44,44220,"352,47754127","352,47754127","352,47754127","352,47754127","352,47754127"
"16/10/2006",3,15,"15077,25","352,53014986","352,53014986","352,53014986","352,53014986","352,53014986"
"17/10/2006",6,140,140840,"352,82826519","352,82826519","352,82826519","352,82826519","352,82826519"
"18/10/2006",6,36,36261,"353,26667009","353,26667009","353,26667009","353,26667009","353,26667009"
"19/10/2006",7,130,"131436,5","354,599421","354,599421","354,599421","354,599421","354,599421"
"20/10/2006",6,166,167660,"354,23116088","354,23116088","354,23116088","354,23116088","354,23116088"
"23/10/2006",9,59,59708,"354,93260872","354,93260872","354,93260872","354,93260872","354,93260872"
"24/10/2006",6,51,51714,"355,63405657","355,63405657","355,63405657","355,63405657","355,63405657"
"25/10/2006",8,188,190820,"355,98478049","355,98478049","355,98478049","355,98478049","355,98478049"
"26/10/2006",4,153,"156061,53","357,74190733","357,74190733","357,74190733","357,74190733","357,74190733"
"27/10/2006",6,100,102350,"358,96593382","358,96593382","358,96593382","358,96593382","358,96593382"
"30/10/2006",5,36,37080,"361,24563931","361,24563931","361,24563931","361,24563931","361,24563931"
"31/10/2006",6,53,54590,"361,24563931","361,24563931","361,24563931","361,24563931","361,24563931"
"01/11/2006",5,59,60475,"363,05620948","363,05620948","363,05620948","363,05620948","363,05620948"
"03/11/2006",3,27,27972,"366,95242246","366,95242246","366,95242246","366,95242246","366,95242246"
"06/11/2006",3,37,"38121,1","364,93347574","364,93347574","364,93347574","364,93347574","364,93347574"
"07/11/2006",5,138,143520,"368,36922718","368,36922718","368,36922718","368,36922718","368,36922718"
"08/11/2006",7,262,275100,"371,91123898","371,91123898","371,91123898","371,91123898","371,91123898"
"09/11/2006",2,24,"25080,24","370,14377509","370,14377509","370,14377509","370,14377509","370,14377509"
