"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"19/12/2014","999,78722","413086085,05",0,0,0,0,0,3,"ANBIMA"
"22/12/2014","999,757068","413073626,9",0,0,0,0,0,3,"ANBIMA"
"23/12/2014","999,726916","413061169,13",0,0,0,0,0,3,"ANBIMA"
"24/12/2014","999,696766","413048711,73",0,0,0,0,0,3,"ANBIMA"
"26/12/2014","999,609096","413012488,76",0,0,0,0,0,3,"ANBIMA"
"29/12/2014","999,577543","412999452,1",0,0,0,0,0,3,"ANBIMA"
"30/12/2014","999,545992","412986415,8",0,0,0,0,0,3,"ANBIMA"
"31/12/2014","999,733885","413064048,43",0,0,0,0,0,3,"ANBIMA"
"02/01/2015","999,719804","413058230,6",0,0,0,0,0,3,"ANBIMA"
"05/01/2015","999,655602","413281617,8",250000,250000,0,0,0,3,"ANBIMA"
"06/01/2015","999,582184","413251264,9",0,0,0,0,0,3,"ANBIMA"
"07/01/2015","999,565953",413244555,0,0,0,0,0,3,"ANBIMA"
"08/01/2015","999,549723","413237844,9",0,0,0,0,0,3,"ANBIMA"
"09/01/2015","999,533492","413231134,7",0,0,0,0,0,3,"ANBIMA"
"12/01/2015","999,51725","413224419,6",0,0,0,0,0,3,"ANBIMA"
"13/01/2015","999,50101","413217705,9",0,0,0,0,0,3,"ANBIMA"
"14/01/2015","999,48477","411212022,1",0,0,0,0,0,3,"ANBIMA"
"15/01/2015","999,466025",411204310,0,0,0,0,0,3,"ANBIMA"
"16/01/2015","999,449784","411197628,1",0,0,0,0,0,3,"ANBIMA"
"19/01/2015","999,433543","411190946,1",0,0,0,0,0,3,"ANBIMA"
"20/01/2015","999,415339","411183456,8",0,0,0,0,0,3,"ANBIMA"
"21/01/2015","999,398577","411176560,2",0,0,0,0,0,3,"ANBIMA"
"22/01/2015","999,382075","411169771,2",0,0,0,0,0,3,"ANBIMA"
"23/01/2015","999,36558","411162984,6",0,0,0,0,0,3,"ANBIMA"
"26/01/2015","999,349084","411156197,9",0,0,0,0,0,3,"ANBIMA"
"27/01/2015","999,332589","411149411,4",0,0,0,0,0,3,"ANBIMA"
"28/01/2015","999,316095","411142625,4",0,0,0,0,0,3,"ANBIMA"
"29/01/2015","999,299591",411135835,0,0,0,0,0,3,"ANBIMA"
"30/01/2015","999,281352","411473851,1","345768,41","345768,41",0,0,0,3,"ANBIMA"
"02/02/2015","999,267464","411468132,3",0,0,0,0,0,3,"ANBIMA"
"03/02/2015","999,267979","411468344,6",0,0,0,0,0,3,"ANBIMA"
"04/02/2015","999,238581","411456239,2",0,0,0,0,0,3,"ANBIMA"
