"Data","QNegs","QTíts","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"27/08/2012",0,0,0,1000,1000,1000,1000,1000
"28/08/2012",1,1019,1499968,1472,1472,1472,1472,1472
"29/11/2012",2,1707,2524653,1479,1479,1479,1479,1479
"10/12/2012",1,1346,1996118,1483,1483,1483,1483,1483
"14/12/2012",1,337,499771,1483,1483,1483,1483,1483
"20/12/2012",2,3370,4997710,1483,1483,1483,1483,1483
"30/01/2013",2,461,683663,1483,1483,1483,1483,1483
"25/03/2013",1,86,130032,1512,1512,1512,1512,1512
"12/04/2013",2,33,49500,1500,1500,1500,1500,1500
"13/06/2013",1,10260,"15000017,4","1461,99","1461,99","1461,99","1461,99","1461,99"
"22/10/2013",2,5489,"7977712,6","1453,4","1453,4","1453,4","1453,4","1453,4"
"16/12/2013",1,3,4878,1626,1626,1626,1626,1626
"30/12/2013",1,10,17360,1736,1736,1736,1736,1736
"08/01/2014",1,287,498232,1736,1736,1736,1736,1736
"28/04/2015",1,685,939135,1371,1371,1371,1371,1371
"07/05/2015",9,169,"104149,75","1149,95",600,600,"1149,95","616,27"
"11/05/2015",2,2,"1551,6","775,8","775,8","775,8","775,8","775,8"
"13/05/2015",1,1,"700,01","700,01","700,01","700,01","700,01","700,01"
"20/05/2015",1,1,601,601,601,601,601,601
"27/05/2015",1,1,505,505,505,505,505,505
"28/07/2015",2,7,"3537,87","505,41","505,41","505,41","505,41","505,41"
"29/07/2015",4,35,"17676,75","505,05","505,05","505,05","505,05","505,05"
"30/07/2015",1,2,"1010,1","505,05","505,05","505,05","505,05","505,05"
"01/09/2015",1,1,"505,05","505,05","505,05","505,05","505,05","505,05"
"02/09/2015",1,1,"505,05","505,05","505,05","505,05","505,05","505,05"
"03/09/2015",1,3,"1515,15","505,05","505,05","505,05","505,05","505,05"
"22/09/2015",5,5,3750,750,750,750,750,750
"14/10/2016",2,2,"1010,2","505,1","505,1","505,1","505,1","505,1"
"17/07/2017",2,400,202044,"505,11","505,11","505,11","505,11","505,11"
"19/07/2017",2,107,58850,550,550,550,550,550
"01/08/2017",4,177,"88501,77","500,01","500,01","500,01","500,01","500,01"
"29/08/2017",3,3,1476,501,500,475,501,492
"31/08/2017",1,1,"445,01","445,01","445,01","445,01","445,01","445,01"
