"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"30/05/2014","98599,648513","40790674,59",0,0,0,0,0,139,"ANBIMA"
"30/06/2014","987,637984","46695523,9",0,0,0,0,0,139,"ANBIMA"
"30/09/2014","988,51846688",79410654,33015000,33015000,0,0,0,138,"ANBIMA"
"31/10/2014","994,28537826","117524531,71",37867000,37867000,0,0,0,139,"ANBIMA"
"28/11/2014","995,91176971","117716771,18",0,0,0,0,0,139,"ANBIMA"
"31/12/2014","987,18144129","116684846,36",0,0,0,0,0,139,"ANBIMA"
"30/01/2015","1005,0503411","124730767,54",5963040,5963040,0,0,0,139,"ANBIMA"
"27/02/2015","1025,7444157","127298984,97",0,0,0,0,0,139,"ANBIMA"
"30/04/2015","1056,4607407","131111003,76",0,0,0,0,0,139,"ANBIMA"
"29/05/2015","1083,2886312","134440452,28",0,0,0,0,0,139,"ANBIMA"
"30/06/2015","1090,4839817","135333424,07",0,0,0,0,0,139,"ANBIMA"
"31/07/2015","1021,6207986","126787227,6",0,0,0,0,0,139,"ANBIMA"
"31/08/2015","1020,8374927","126690016,2",0,0,0,0,0,139,"ANBIMA"
"30/09/2015","1028,5353756","127645354,26",0,0,0,0,0,140,"ANBIMA"
"30/10/2015","1055,6710546","131013000,56",0,0,0,0,0,139,"ANBIMA"
"30/11/2015","1055,3690983","130975526,58",0,0,0,0,0,139,"ANBIMA"
"31/12/2015","1056,7372708","131145322,26",0,0,0,0,0,139,"ANBIMA"
"29/01/2016","1060,5337452","131616479,92",0,0,0,0,0,139,"ANBIMA"
"29/02/2016","1060,0008694","131550347,9",0,0,0,0,0,139,"ANBIMA"
"31/03/2016","1053,5787441","130753336,46",0,0,0,0,0,139,"ANBIMA"
"28/04/2016","1060,3515078","131593863,53",0,0,0,0,0,139,"ANBIMA"
"29/04/2016","1060,3515078","131593863,53",0,0,0,0,0,139,"ANBIMA"
"30/06/2016","1064,8764231","132155423,61",0,0,0,0,0,139,"ANBIMA"
"29/07/2016","1061,329477","131715233,42",0,0,0,0,0,139,"ANBIMA"
"31/08/2016","1049,9507814","130303091,77",0,0,0,0,0,139,"ANBIMA"
"29/12/2016","1099,0009948","136390419,46",0,0,0,0,0,139,"ANBIMA"
"30/12/2016","1099,0009948","136390419,46",0,0,0,0,0,139,"ANBIMA"
"30/01/2017","1042,4311642","129369877,2",0,0,0,0,0,139,"ANBIMA"
"31/01/2017","1042,4311642","129369877,2",0,0,0,0,0,139,"ANBIMA"
"24/02/2017","1024,2851388","127117882,87",0,0,0,0,0,139,"ANBIMA"
"31/03/2017","1006,3906965",124897111,0,0,0,0,0,139,"ANBIMA"
"27/04/2017","1005,8646539","124831827,01",0,0,0,0,0,139,"ANBIMA"
"28/04/2017","1005,8646539","124831827,01",0,0,0,0,0,139,"ANBIMA"
"31/05/2017","962,78220992","119485123,38",0,0,0,0,0,139,"ANBIMA"
"30/06/2017","952,82685876","118249624,48",0,0,0,0,0,139,"ANBIMA"
"31/07/2017","952,82685876","118249624,48",0,0,0,0,0,138,"ANBIMA"
"31/08/2017","938,53247687","116475634,51",0,0,0,0,0,139,"ANBIMA"
