"Data","Q Negs","Q Títs","Volume$","Fechamento","Abertura","Mínimo","Máximo","Médio"
"30/08/2006",1,250,1075,"1,8052364415","1,8052364415","1,8052364415","1,8052364415","1,8052364415"
"01/09/2006",3,3400,14620,"1,8226148623","1,8226148623","1,8226148623","1,8226148623","1,8226148623"
"04/09/2006",1,30,129,"1,8226148623","1,8226148623","1,8226148623","1,8226148623","1,8226148623"
"06/09/2006",1,920,3956,"1,8226148623","1,8226148623","1,8226148623","1,8226148623","1,8226148623"
"08/09/2006",7,17686,"76049,8","1,8226148623","1,8226148623","1,8226148623","1,8226148623","1,8226148623"
"08/01/2007",1,30,"136,8","2,0017682959","2,0017682959","2,0017682959","2,0017682959","2,0017682959"
"20/03/2007",7,6825,"33442,5","2,2122610024","2,2122610024","2,2122610024","2,2122610024","2,2122610024"
"03/07/2007",1,1,10,"4,6761017995","4,6761017995","4,6761017995","4,6761017995","4,6761017995"
"05/07/2007",1,30,"300,6","4,6854540031","4,6854540031","4,6854540031","4,6854540031","4,6854540031"
"18/07/2007",1,70,700,"4,6761017995","4,6761017995","4,6761017995","4,6761017995","4,6761017995"
"24/07/2007",1,1,10,"4,6761017995","4,6761017995","4,6761017995","4,6761017995","4,6761017995"
"19/09/2007",1,1000,9000,"4,2465518929","4,2465518929","4,2465518929","4,2465518929","4,2465518929"
"27/09/2007",1,5000,45000,"4,2465518929","4,2465518929","4,2465518929","4,2465518929","4,2465518929"
"11/10/2007",1,1,10,"4,7407043285","4,7407043285","4,7407043285","4,7407043285","4,7407043285"
"13/12/2007",1,1000,8000,"3,8259832351","3,8259832351","3,8259832351","3,8259832351","3,8259832351"
"18/01/2008",1,1,6,"2,8868836065","2,8868836065","2,8868836065","2,8868836065","2,8868836065"
"06/02/2008",1,100,592,"2,8839913334","2,8839913334","2,8839913334","2,8839913334","2,8839913334"
"25/02/2008",1,1,9,"4,3844462839","4,3844462839","4,3844462839","4,3844462839","4,3844462839"
"27/02/2008",2,10,90,"4,3844462839","4,3844462839","4,3844462839","4,3844462839","4,3844462839"
"29/02/2008",2,25,"224,6","4,37470307","4,3844462839","4,37470307","4,3844462839","4,37470307"
"06/03/2008",1,11,99,"4,416379412","4,416379412","4,416379412","4,416379412","4,416379412"
"07/03/2008",1,100,800,"3,9256705884","3,9256705884","3,9256705884","3,9256705884","3,9256705884"
"18/03/2008",2,73,587,"3,9256705884","4,416379412","3,9256705884","4,416379412","3,9452989414"
"31/03/2008",1,500,4000,"3,9256705884","3,9256705884","3,9256705884","3,9256705884","3,9256705884"
"14/04/2008",1,100,790,"3,896814431","3,896814431","3,896814431","3,896814431","3,896814431"
"22/04/2008",1,100,790,"3,896814431","3,896814431","3,896814431","3,896814431","3,896814431"
"23/04/2008",2,150,1171,"3,847487666","3,857353019","3,847487666","3,857353019","3,8524203425"
"28/04/2008",1,6,48,"3,9461411959","3,9461411959","3,9461411959","3,9461411959","3,9461411959"
"16/05/2008",2,56,420,"3,7187662106","3,7187662106","3,7187662106","3,7187662106","3,7187662106"
"20/05/2008",2,11,"82,2","3,7187662106","3,5700155622","3,5700155622","3,7187662106","3,7038911457"
"21/05/2008",1,5,"37,5","3,7187662106","3,7187662106","3,7187662106","3,7187662106","3,7187662106"
"28/05/2008",1,229,1603,"3,4708484632","3,4708484632","3,4708484632","3,4708484632","3,4708484632"
"02/06/2008",1,100,700,"3,4930803728","3,4930803728","3,4930803728","3,4930803728","3,4930803728"
"03/06/2008",2,900,6300,"3,4930803728","3,4930803728","3,4930803728","3,4930803728","3,4930803728"
"18/06/2008",2,271,1897,"3,4930803728","3,4930803728","3,4930803728","3,4930803728","3,4930803728"
"26/06/2008",2,17,"109,98","3,1936734837","3,7825070323","3,1936734837","3,7825070323","3,2286042875"
"02/07/2008",1,32,240,"3,7693392346","3,7693392346","3,7693392346","3,7693392346","3,7693392346"
"03/07/2008",1,40,296,"3,7190813781","3,7190813781","3,7190813781","3,7190813781","3,7190813781"
"04/07/2008",1,2,"15,6","3,9201128039","3,9201128039","3,9201128039","3,9201128039","3,9201128039"
"08/07/2008",1,2,14,"3,5180499523","3,5180499523","3,5180499523","3,5180499523","3,5180499523"
"08/09/2008",13,285,"2113,5","4,0240612958","3,7184363873","3,7184363873","4,0240612958","3,779561369"
"09/09/2008",6,426,"3365,4","4,0240612958","4,0240612958","4,0240612958","4,0240612958","4,0240612958"
"15/09/2008",10,102,"805,8","4,0240612958","4,0240612958","4,0240612958","4,0240612958","4,0240612958"
"24/09/2008",2,189,"1493,1","4,0240612958","4,0240612958","4,0240612958","4,0240612958","4,0240612958"
"25/09/2008",1,189,"1493,1","4,0240612958","4,0240612958","4,0240612958","4,0240612958","4,0240612958"
"07/10/2008",1,1,6,"3,0730472564","3,0730472564","3,0730472564","3,0730472564","3,0730472564"
"08/10/2008",4,3234,19404,"3,0730472564","3,0730472564","3,0730472564","3,0730472564","3,0730472564"
"30/10/2008",1,1,"7,5","3,8413090705","3,8413090705","3,8413090705","3,8413090705","3,8413090705"
"25/11/2008",1,1000,6300,"3,2453688415","3,2453688415","3,2453688415","3,2453688415","3,2453688415"
"28/11/2008",2,510,3468,"3,5029377972","3,5029377972","3,5029377972","3,5029377972","3,5029377972"
"16/12/2008",4,1900,10298,"2,8098308161","2,8098308161","2,8098308161","2,8098308161","2,8098308161"
"18/12/2008",1,211,1266,"3,1105138186","3,1105138186","3,1105138186","3,1105138186","3,1105138186"
"19/12/2008",1,10,"60,5","3,1364347671","3,1364347671","3,1364347671","3,1364347671","3,1364347671"
"05/01/2009",2,100,584,"3,0511863956","3,0511863956","3,0511863956","3,0511863956","3,0511863956"
"07/01/2009",1,500,3025,"3,1609037146","3,1609037146","3,1609037146","3,1609037146","3,1609037146"
"12/01/2009",1,100,614,"3,2079254227","3,2079254227","3,2079254227","3,2079254227","3,2079254227"
"20/01/2009",2,292,"1816,24","3,2497224966","3,2497224966","3,2497224966","3,2497224966","3,2497224966"
"26/01/2009",1,50,"347,5","3,6311207961","3,6311207961","3,6311207961","3,6311207961","3,6311207961"
"28/01/2009",4,1010,"6161,5","3,1870268858","3,1870268858","3,1870268858","3,2392732282","3,1870268858"
"30/01/2009",1,20,"115,8","3,0250632244","3,0250632244","3,0250632244","3,0250632244","3,0250632244"
"02/02/2009",1,400,2404,"3,1853124234","3,1853124234","3,1853124234","3,1853124234","3,1853124234"
"04/02/2009",1,600,3474,"3,0687119686","3,0687119686","3,0687119686","3,0687119686","3,0687119686"
"05/02/2009",3,835,"4834,65","3,0687119686","3,0687119686","3,0687119686","3,0687119686","3,0687119686"
"06/02/2009",3,965,"5587,35","3,0687119686","3,0687119686","3,0687119686","3,0687119686","3,0687119686"
"10/02/2009",2,778,"4473,5","3,0475118859","3,0475118859","3,0475118859","3,0475118859","3,0475118859"
"11/02/2009",1,55,"382,25","3,6835143665","3,6835143665","3,6835143665","3,6835143665","3,6835143665"
"13/02/2009",3,1200,7200,"3,1800124027","3,1800124027","3,1800124027","3,1800124027","3,1800124027"
"16/02/2009",3,96,"563,7","3,0475118859","3,1853124234","3,0475118859","3,1853124234","3,111112134"
"17/02/2009",4,471,"2706,25","3,0316118239","3,0528119066","3,0316118239","3,0528119066","3,0475118859"
"18/02/2009",15,14700,82320,"2,9680115758","2,9680115758","2,9680115758","2,9680115758","2,9680115758"
"26/02/2009",1,15,90,"3,1800124027","3,1800124027","3,1800124027","3,1800124027","3,1800124027"
"27/02/2009",3,31,186,"3,1800124027","3,1800124027","3,1800124027","3,1800124027","3,1800124027"
"06/03/2009",21,812,"4790,8","3,1515553535","3,1515553535","3,1515553535","3,1515553535","3,1515553535"
"09/03/2009",5,390,2301,"3,1515553535","3,1515553535","3,1515553535","3,1515553535","3,1515553535"
"10/03/2009",8,210,"1236,9","3,1462137343","3,1462137343","3,1462137343","3,1462137343","3,1462137343"
"12/03/2009",1,2500,14750,"3,1515553535","3,1515553535","3,1515553535","3,1515553535","3,1515553535"
"13/03/2009",1,10,"59,9","3,1996299267","3,1996299267","3,1996299267","3,1996299267","3,1996299267"
"16/03/2009",9,3038,"17177,62","3,1996299267","3,0180148724","3,0180148724","3,1996299267","3,0180148724"
"17/03/2009",1,40,"225,6","3,0126732532","3,0126732532","3,0126732532","3,0126732532","3,0126732532"
"19/03/2009",9,4300,"24537,96","2,9913067762","3,0981391611","2,9913067762","3,0981391611","3,0500645879"
"20/03/2009",5,4000,22528,"2,9913067762","3,0180148724","2,9913067762","3,0981391611","3,0073316339"
"23/03/2009",4,1910,10746,"2,9913067762","3,0180148724","2,9913067762","3,0180148724","3,0073316339"
"24/03/2009",3,1100,"6160,4","2,9913067762","2,9966483955","2,9913067762","2,9966483955","2,9913067762"
"25/03/2009",1,1000,5800,"3,0981391611","3,0981391611","3,0981391611","3,0981391611","3,0981391611"
"26/03/2009",2,10300,57700,"2,9913067762","3,0180148724","2,9913067762","3,0180148724","2,9913067762"
"27/03/2009",3,4200,24010,"3,0981391611","3,0447229686","3,0447229686","3,0981391611","3,0554062071"
"30/03/2009",1,1000,5700,"3,0447229686","3,0447229686","3,0447229686","3,0447229686","3,0447229686"
"01/04/2009",1,1000,5700,"3,069108218","3,069108218","3,069108218","3,069108218","3,069108218"
"02/04/2009",1,1400,8050,"3,0960302199","3,0960302199","3,0960302199","3,0960302199","3,0960302199"
"13/04/2009",3,128,"747,81","3,3383282371","3,069108218","3,069108218","3,4514006452","3,1444898234"
"15/04/2009",3,1973,"12035,3","3,2844842333","3,2844842333","3,2844842333","3,2844842333","3,2844842333"
"16/04/2009",7,1292,7756,"3,2306402295","3,2306402295","3,2306402295","3,2414090302","3,2306402295"
"20/04/2009",5,220,"1356,5","3,3383282371","3,3383282371","3,2575622314","3,3383282371","3,322175036"
"22/04/2009",3,99,"603,9","3,2844842333","3,2844842333","3,2844842333","3,2844842333","3,2844842333"
"23/04/2009",2,100,610,"3,2844842333","3,2844842333","3,2844842333","3,2844842333","3,2844842333"
"24/04/2009",3,72,"444,4","3,2844842333","3,3383282371","3,2844842333","3,3383282371","3,322175036"
"27/04/2009",1,40,242,"3,2575622314","3,2575622314","3,2575622314","3,2575622314","3,2575622314"
"28/04/2009",4,5381,"32601,1","3,2306402295","3,2844842333","3,2306402295","3,2844842333","3,2629466318"
"29/04/2009",5,7620,45720,"3,2306402295","3,2306402295","3,2306402295","3,2306402295","3,2306402295"
"14/05/2009",3,1235,7770,"3,2549004674","3,4176454907","3,2549004674","3,4176454907","3,4122206566"
"15/05/2009",1,50,300,"3,2549004674","3,2549004674","3,2549004674","3,2549004674","3,2549004674"
"18/05/2009",1,146,"943,16","3,5044428365","3,5044428365","3,5044428365","3,5044428365","3,5044428365"
"20/05/2009",2,35,"225,68","3,4718938319","3,5044428365","3,4718938319","3,5044428365","3,4990180024"
"21/05/2009",1,46,"281,52","3,3199984767","3,3199984767","3,3199984767","3,3199984767","3,3199984767"
"22/05/2009",1,40,"244,8","3,3199984767","3,3199984767","3,3199984767","3,3199984767","3,3199984767"
"26/05/2009",1,26,"159,12","3,3199984767","3,3199984767","3,3199984767","3,3199984767","3,3199984767"
"27/05/2009",2,30,180,"3,2549004674","3,2549004674","3,2549004674","3,2549004674","3,2549004674"
"29/05/2009",3,56,"336,44","3,2549004674","3,2657501356","3,2549004674","3,2657501356","3,2603253015"
"01/06/2009",2,666,3996,"3,2807318013","3,2807318013","3,2807318013","3,2807318013","3,2807318013"
"05/06/2009",2,800,5200,"3,5541261181","3,5541261181","3,5541261181","3,5541261181","3,5541261181"
"12/06/2009",1,12,72,"3,2807318013","3,2807318013","3,2807318013","3,2807318013","3,2807318013"
"23/06/2009",1,22,"132,44","3,291667574","3,291667574","3,291667574","3,291667574","3,291667574"
"30/06/2009",1,1,7,"3,8275204349","3,8275204349","3,8275204349","3,8275204349","3,8275204349"
"07/07/2009",2,2,14,"3,8544855346","3,8544855346","3,8544855346","3,8544855346","3,8544855346"
"08/07/2009",5,6053,"42966,3","3,9095496137","3,8544855346","3,8544855346","3,9095496137","3,9095496137"
"10/07/2009",1,10,71,"3,9095496137","3,9095496137","3,9095496137","3,9095496137","3,9095496137"
"14/07/2009",1,12,"85,2","3,9095496137","3,9095496137","3,9095496137","3,9095496137","3,9095496137"
"04/08/2009",2,246,"1795,8","4,0478446131","4,0478446131","4,0478446131","4,0478446131","4,0478446131"
"10/08/2009",2,141,"1015,2","3,9923946868","3,9923946868","3,9923946868","3,9923946868","3,9923946868"
"11/08/2009",1,1,9,"4,9904933586","4,9904933586","4,9904933586","4,9904933586","4,9904933586"
"13/08/2009",1,200,1500,"4,1587444655","4,1587444655","4,1587444655","4,1587444655","4,1587444655"
"19/08/2009",4,1450,10275,"3,9369447606","3,9369447606","3,8814948344","3,9369447606","3,931399768"
"20/08/2009",1,10,71,"3,9369447606","3,9369447606","3,9369447606","3,9369447606","3,9369447606"
"24/08/2009",1,71,"443,04","3,4600753953","3,4600753953","3,4600753953","3,4600753953","3,4600753953"
"31/08/2009",2,15,"127,5","4,7132437275","4,7132437275","4,7132437275","4,7132437275","4,7132437275"
"03/09/2009",3,1288,"10020,64","4,3403299943","4,3403299943","4,3403299943","4,3403299943","4,3403299943"
"04/09/2009",2,130,"1036,6","4,4463277705","4,4519066008","4,4463277705","4,4519066008","4,4463277705"
"08/09/2009",3,235,"1874,51","4,4519066008","4,4463277705","4,4463277705","4,4519066008","4,4519066008"
"16/09/2009",1,50,"424,5","4,7364269475","4,7364269475","4,7364269475","4,7364269475","4,7364269475"
"21/09/2009",1,3,"25,2","4,6862174745","4,6862174745","4,6862174745","4,6862174745","4,6862174745"
"01/10/2009",1,132,"1108,8","4,7145331853","4,7145331853","4,7145331853","4,7145331853","4,7145331853"
"02/10/2009",1,1,"9,8","5,5002887162","5,5002887162","5,5002887162","5,5002887162","5,5002887162"
"05/10/2009",2,9,"85,5","5,331912531","5,331912531","5,331912531","5,331912531","5,331912531"
"08/10/2009",1,92,736,"4,4900316051","4,4900316051","4,4900316051","4,4900316051","4,4900316051"
"14/10/2009",1,44,330,"4,2094046298","4,2094046298","4,2094046298","4,2094046298","4,2094046298"
"20/10/2009",1,1,8,"4,4900316051","4,4900316051","4,4900316051","4,4900316051","4,4900316051"
"22/10/2009",2,255,"2381,05","5,2252742804","5,264562057","5,2252742804","5,264562057","5,2421118989"
"10/11/2009",2,21,"184,8","4,9652408374","4,9652408374","4,9652408374","4,9652408374","4,9652408374"
"12/11/2009",2,208,"1830,4","4,9652408374","4,9652408374","4,9652408374","4,9652408374","4,9652408374"
"25/11/2009",1,33,264,"4,5138553067","4,5138553067","4,5138553067","4,5138553067","4,5138553067"
"26/11/2009",1,21,"168,21","4,5194976259","4,5194976259","4,5194976259","4,5194976259","4,5194976259"
"27/11/2009",1,22,"194,04","4,9765254757","4,9765254757","4,9765254757","4,9765254757","4,9765254757"
"02/12/2009",1,50,410,"4,653933904","4,653933904","4,653933904","4,653933904","4,653933904"
"07/12/2009",1,279,"2371,5","4,8241997785","4,8241997785","4,8241997785","4,8241997785","4,8241997785"
"10/12/2009",1,44,"369,6","4,767444487","4,767444487","4,767444487","4,767444487","4,767444487"
"14/12/2009",2,42,"368,34","4,9774390656","4,9774390656","4,9774390656","4,9774390656","4,9774390656"
"21/12/2009",1,25,225,"5,1079762361","5,1079762361","5,1079762361","5,1079762361","5,1079762361"
"29/12/2009",3,102,"967,98","5,3860771645","5,3860771645","5,3860771645","5,3860771645","5,3860771645"
"13/01/2010",1,1,"9,91","5,6590679769","5,6590679769","5,6590679769","5,6590679769","5,6590679769"
"15/01/2010",5,170,"1371,45","5,6876202876","4,574080171","4,574080171","5,6876202876","4,6083429438"
"18/01/2010",1,46,"457,24","5,6761993633","5,6761993633","5,6761993633","5,6761993633","5,6761993633"
"22/01/2010",2,500,4500,"5,1394159225","5,1394159225","5,1394159225","5,1394159225","5,1394159225"
"26/01/2010",2,175,"1592,5","5,1965205438","5,1965205438","5,1965205438","5,1965205438","5,1965205438"
"27/01/2010",1,200,1800,"5,1394159225","5,1394159225","5,1394159225","5,1394159225","5,1394159225"
"28/01/2010",2,320,2882,"5,1965205438","5,1394159225","5,1394159225","5,1965205438","5,1451263846"
"29/01/2010",8,1045,"10397,75","5,6819098254","5,6819098254","5,6819098254","5,6819098254","5,6819098254"
"03/02/2010",4,194,"1928,36","5,7178731189","5,7178731189","5,7178731189","5,7178731189","5,7178731189"
"05/02/2010",1,30,"293,7","5,6315873073","5,6315873073","5,6315873073","5,6315873073","5,6315873073"
"08/02/2010",6,1209,"11843,13","5,6315873073","5,6373396947","5,6315873073","6,0400068158","5,6373396947"
"10/02/2010",1,1,"10,4","5,9824829413","5,9824829413","5,9824829413","5,9824829413","5,9824829413"
"11/02/2010",2,100,1000,"5,7523874436","5,7523874436","5,7523874436","5,7523874436","5,7523874436"
"12/02/2010",2,2042,18472,"5,7178731189","5,1771486993","5,1771486993","5,7178731189","5,2059106365"
"17/02/2010",3,512,"5089,28","5,7178731189","5,7178731189","5,7178731189","5,7178731189","5,7178731189"
"18/02/2010",3,208,"2067,52","5,7178731189","5,7178731189","5,7178731189","5,7178731189","5,7178731189"
"22/02/2010",15,6909,"63096,66","5,4532632965","5,7178731189","5,1771486993","5,7178731189","5,251929736"
"23/02/2010",4,2798,25252,"5,2346725737","5,1771486993","5,1771486993","5,3497203226","5,1944058616"
"24/02/2010",2,600,5400,"5,1771486993","5,1771486993","5,1771486993","5,1771486993","5,1771486993"
"26/02/2010",7,1600,"15719,44","5,7178731189","5,3497203226","5,3497203226","5,7178731189","5,6488444696"
"02/03/2010",1,1,"9,5","5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"04/03/2010",3,78,741,"5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"05/03/2010",1,50,475,"5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"11/03/2010",1,100,910,"5,2576043503","5,2576043503","5,2576043503","5,2576043503","5,2576043503"
"12/03/2010",1,100,900,"5,1998284783","5,1998284783","5,1998284783","5,1998284783","5,1998284783"
"15/03/2010",2,220,1990,"5,4887078382","5,1998284783","5,1998284783","5,4887078382","5,2287164143"
"16/03/2010",1,9,"85,5","5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"17/03/2010",1,2,19,"5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"18/03/2010",1,10,95,"5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"19/03/2010",2,677,6103,"5,1998284783","5,2576043503","5,1998284783","5,2576043503","5,2056060655"
"22/03/2010",1,53,"503,5","5,4887078382","5,4887078382","5,4887078382","5,4887078382","5,4887078382"
"29/03/2010",1,1400,13146,"5,425154379","5,425154379","5,425154379","5,425154379","5,425154379"
"30/03/2010",3,1866,"16453,89","5,3731560942","5,425154379","5,0842767343","5,425154379","5,0958319087"
"31/03/2010",3,269,"2468,8","5,2576043503","5,3731560942","5,2576043503","5,3731560942","5,3038250479"
"01/04/2010",1,499,4491,"5,2238809483","5,2238809483","5,2238809483","5,2238809483","5,2238809483"
"07/04/2010",7,2078,"18971,7","5,2238809483","5,5082922444","5,2238809483","5,5082922444","5,2993370065"
"12/04/2010",3,2011,"18202,39","5,2529025092","5,4502491228","5,2529025092","5,4502491228","5,2529025092"
"13/04/2010",3,2000,"17588,5","4,9336653401","5,2238809483","4,9336653401","5,2238809483","5,1019903929"
"15/04/2010",2,400,3582,"5,1716421389","5,2238809483","5,1716421389","5,2238809483","5,2006636997"
"16/04/2010",7,2213,"18935,8","4,9336653401","5,0555558956","4,9336653401","5,0555558956","4,9684912131"
"19/04/2010",1,300,2460,"4,7595359752","4,7595359752","4,7595359752","4,7595359752","4,7595359752"
"20/04/2010",3,1287,"10553,4","4,7595359752","4,7595359752","4,7595359752","4,7595359752","4,7595359752"
"22/04/2010",1,500,4100,"4,7595359752","4,7595359752","4,7595359752","4,7595359752","4,7595359752"
"26/04/2010",2,500,4100,"4,7595359752","4,7595359752","4,7595359752","4,7595359752","4,7595359752"
"30/04/2010",1,13,"121,94","5,4444448106","5,4444448106","5,4444448106","5,4444448106","5,4444448106"
"03/05/2010",4,150,"1408,4","5,4560720148","5,4793885619","5,4560720148","5,4793885619","5,4735594251"
"04/05/2010",3,25,"207,28","5,4444137413","4,7798921498","4,7798921498","5,4444137413","4,8323543807"
"05/05/2010",2,11,"102,76","5,4502428781","5,4444137413","5,4444137413","5,4502428781","5,4444137413"
"07/05/2010",2,7,"65,24","5,4444137413","5,3628058266","5,3628058266","5,4444137413","5,4327554678"
"10/05/2010",2,20,"186,8","5,4444137413","5,4444137413","5,4444137413","5,4444137413","5,4444137413"
"12/05/2010",1,28,"261,52","5,4444137413","5,4444137413","5,4444137413","5,4444137413","5,4444137413"
"14/05/2010",2,267,2403,"5,2462230912","5,2462230912","5,2462230912","5,2462230912","5,2462230912"
"17/05/2010",6,1216,"11367,44","5,4444137413","5,4444137413","5,4444137413","5,4502428781","5,4502428781"
"18/05/2010",1,203,1827,"5,2462230912","5,2462230912","5,2462230912","5,2462230912","5,2462230912"
"21/05/2010",1,32,"286,4","5,2170774074","5,2170774074","5,2170774074","5,2170774074","5,2170774074"
"27/05/2010",10,790,"6416,3","5,1296403558","4,7216007821","4,7216007821","5,1296403558","4,7332590556"
"28/05/2010",1,1,"8,1","4,7216007821","4,7216007821","4,7216007821","4,7216007821","4,7216007821"
"31/05/2010",2,50,418,"4,873158338","4,873158338","4,873158338","4,873158338","4,873158338"
"02/06/2010",3,24,"204,4","5,2728585958","4,7455727362","4,7455727362","5,2728585958","4,9916394707"
"04/06/2010",2,454,"3722,48","4,804160054","4,7572901998","4,7572901998","4,804160054","4,804160054"
"09/06/2010",1,15,132,"5,1556839603","5,1556839603","5,1556839603","5,1556839603","5,1556839603"
"10/06/2010",1,10,82,"4,804160054","4,804160054","4,804160054","4,804160054","4,804160054"
"11/06/2010",1,361,"2996,3","4,8627473717","4,8627473717","4,8627473717","4,8627473717","4,8627473717"
"14/06/2010",1,11,"89,65","4,7748663951","4,7748663951","4,7748663951","4,7748663951","4,7748663951"
"15/06/2010",1,10,82,"4,804160054","4,804160054","4,804160054","4,804160054","4,804160054"
"16/06/2010",2,50,"410,5","4,8334537128","4,804160054","4,804160054","4,8334537128","4,8100187857"
"17/06/2010",3,230,"1880,5","4,9506283483","4,7748663951","4,7748663951","4,9506283483","4,7924425904"
"18/06/2010",4,330,"2797,5","4,9506283483","4,9799220072","4,9447696165","4,9799220072","4,9682045436"
