"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"31/03/2014","1,97861729","24225145,77",0,0,0,0,0,7,"ANBIMA"
"30/04/2014","1,982933996","24277997,25",0,0,0,0,0,7,"ANBIMA"
"30/05/2014","1,986790472","24325213,9",0,0,0,0,0,7,"ANBIMA"
"30/06/2014","1,990920451","24375779,18",0,0,0,0,0,7,"ANBIMA"
"31/07/2014","1,97067097","24127855,27",0,0,0,0,0,7,"ANBIMA"
"29/08/2014","1,974811425","24178548,77",0,0,0,0,0,7,"ANBIMA"
"30/09/2014","1,979099191","24231045,92",0,0,0,0,0,7,"ANBIMA"
"31/10/2014","1,983314393","24282654,62",0,0,0,0,0,7,"ANBIMA"
"28/11/2014","1,987021541","24328042,99",0,0,0,0,0,7,"ANBIMA"
"31/12/2014","2,416067471","29581054,91",0,0,0,0,0,7,"ANBIMA"
"30/01/2015","2,420077976","29630157,41",0,0,0,0,0,7,"ANBIMA"
"27/02/2015","2,423951549","29677583,4",0,0,0,0,0,7,"ANBIMA"
"31/03/2015","2,42796549","29726728,01",0,0,0,0,0,7,"ANBIMA"
"30/04/2015","2,4317777","29773402,65",0,0,0,0,0,7,"ANBIMA"
"29/05/2015","2,434343381","29804815,5",0,0,0,0,0,7,"ANBIMA"
"30/06/2015","2,43965146","29869804,82",0,0,0,0,0,7,"ANBIMA"
"31/07/2015","2,421837529","29651700,45",0,0,0,0,0,7,"ANBIMA"
"31/08/2015","2,425276581","29693806,39",0,0,0,0,0,7,"ANBIMA"
"30/09/2015","2,428514304","29733447,36",0,0,0,0,0,7,"ANBIMA"
"30/10/2015","2,431542097","29770518,06",0,0,0,0,0,7,"ANBIMA"
"30/11/2015","2,4340206","29800863,58",0,0,0,0,0,7,"ANBIMA"
"31/12/2015","2,273243403","27832392,4",0,0,0,0,0,7,"ANBIMA"
"29/01/2016","2,236635251","27384181,51",0,0,0,0,0,7,"ANBIMA"
"29/02/2016","2,23968136","27421476,51",0,0,0,0,0,7,"ANBIMA"
"31/03/2016","2,242975941","27461813,57",0,0,0,0,0,7,"ANBIMA"
"29/04/2016","2,246004954","27498899,21",0,0,0,0,0,7,"ANBIMA"
"31/05/2016","2,250030788","27548189,4",0,0,0,0,0,7,"ANBIMA"
"30/06/2016","2,21865297","27164015,95",27576678,27576678,0,0,0,7,"ANBIMA"
"29/07/2016","2,22231183","27208813,1",0,0,0,0,0,7,"ANBIMA"
"31/08/2016","2,2256013","27249087,6",0,0,0,0,0,7,"ANBIMA"
"30/09/2016","2,24929932","27539233,75",0,0,0,0,0,7,"ANBIMA"
"31/10/2016","2,23212255","27328930,35",0,0,0,0,0,7,"ANBIMA"
"30/11/2016","2,2369127","29750938,94","2377187,57","2377187,57",0,0,0,7,"ANBIMA"
"30/12/2016","2,20479568","29323782,59",0,0,0,0,0,7,"ANBIMA"
"31/01/2017","2,21632908","29477176,79",0,0,0,0,0,7,"ANBIMA"
"24/02/2017","2,21870667","29508798,65",0,0,0,0,0,7,"ANBIMA"
"31/03/2017","2,22323698","29569051,8",0,0,0,0,0,7,"ANBIMA"
"28/04/2017","2,22689484","29617701,37",0,0,0,0,0,7,"ANBIMA"
"31/05/2017","2,22655819","29613223,92",0,0,0,0,0,7,"ANBIMA"
"30/06/2017","2,1808937","29005886,18",0,0,0,0,0,7,"ANBIMA"
"31/07/2017","2,1826656","29029452,47",0,0,0,0,0,7,"ANBIMA"
"31/08/2017","2,18633042","29078194,62",0,0,0,0,0,7,"ANBIMA"
