"Data","Cota","Patrimônio","CaptLíq","Captação","ResgTotal","Resgate","ResgIR","QCotistas","Fonte"
"31/08/2012","1053,25","421547690,01",0,0,0,0,0,53,"ANBIMA"
"28/09/2012","1054,1647","421913617,63",0,0,0,0,0,53,"ANBIMA"
"31/10/2012","1054,16","421913617,63",0,0,0,0,0,53,"ANBIMA"
"30/11/2012","1140,05","456289758,66",0,0,0,0,0,53,"ANBIMA"
"31/12/2012","1141,78","456980737,79",0,0,0,0,0,53,"ANBIMA"
"31/01/2013","1142,66","457334126,07",0,0,0,0,0,53,"ANBIMA"
"28/02/2013","1142,66","457334126,07",0,0,0,0,0,53,"ANBIMA"
"28/03/2013","1143,58","457699002,94",0,0,0,0,0,53,"ANBIMA"
"30/04/2013","1115,24","446358340,13",0,0,0,0,0,53,"ANBIMA"
"31/05/2013","1115,24","446358340,13",0,0,0,0,0,53,"ANBIMA"
"28/06/2013","1148,06",459494432,0,0,0,0,0,53,"ANBIMA"
"31/07/2013","1148,06",459494432,0,0,0,0,0,53,"ANBIMA"
"30/08/2013","1148,93","459841277,32",0,0,0,0,0,53,"ANBIMA"
"30/09/2013","1149,93","460241241,33",0,0,0,0,0,53,"ANBIMA"
"31/10/2013","1150,9","460631228,53",0,0,0,0,0,53,"ANBIMA"
"29/11/2013","1150,9","460631228,53",0,0,0,0,0,53,"ANBIMA"
"31/12/2013","1151,1","460712241,19",0,0,0,0,0,53,"ANBIMA"
"31/01/2014","1290,48","516493818,46",0,0,0,0,0,53,"ANBIMA"
"28/02/2014","1337,48","535306435,04",0,0,0,0,0,53,"ANBIMA"
"31/03/2014","1337,48","535306435,04",0,0,0,0,0,53,"ANBIMA"
"30/04/2014","1337,48","535306435,04",0,0,0,0,0,53,"ANBIMA"
"30/05/2014","1337,48","535306435,04",0,0,0,0,0,53,"ANBIMA"
"30/06/2014","1337,46","535296435,04",0,0,0,0,0,53,"ANBIMA"
"31/07/2014","1337,41","535280035,04",0,0,0,0,0,53,"ANBIMA"
"29/08/2014","1337,4","535273235,04",0,0,0,0,0,53,"ANBIMA"
"30/09/2014","1337,36","535256835,04",0,0,0,0,0,53,"ANBIMA"
"31/10/2014","1337,32","535240435,04",0,0,0,0,0,53,"ANBIMA"
"28/11/2014","1336,8","535032188,05",0,0,0,0,0,53,"ANBIMA"
"31/12/2014","1337,34","535250512,65",0,0,0,0,0,53,"ANBIMA"
"30/01/2015","1465,84","586682389,05",0,0,0,0,0,53,"ANBIMA"
"27/02/2015","1465,85","586684789,05",0,0,0,0,0,53,"ANBIMA"
"31/03/2015","1465,8","586664189,05",0,0,0,0,0,53,"ANBIMA"
"30/04/2015","1465,9","586705733,75",0,0,0,0,0,53,"ANBIMA"
"29/05/2015","1465,87","586693373,35",0,0,0,0,0,53,"ANBIMA"
"30/06/2015","1465,87","586692273,35",0,0,0,0,0,53,"ANBIMA"
"31/07/2015","1465,87","586692273,35",0,0,0,0,0,53,"ANBIMA"
"31/08/2015","1465,82","586674073,35",0,0,0,0,0,55,"ANBIMA"
"30/09/2015","1465,79","586660589,05",0,0,0,0,0,55,"ANBIMA"
"30/10/2015","1465,76","586646689,05",0,0,0,0,0,55,"ANBIMA"
"30/11/2015","1465,76","586647904,29",0,0,0,0,0,59,"ANBIMA"
"31/12/2015","1465,7034128","586625805,41",0,0,0,0,0,54,"ANBIMA"
"29/01/2016","1467,4404597","587321032,37",0,0,0,0,0,54,"ANBIMA"
"29/02/2016","1,48","587302547,9",0,0,0,0,0,54,"ANBIMA"
"31/03/2016","1588,0525098","635594196,28",0,0,0,0,0,54,"ANBIMA"
"29/04/2016","1591,0451249","636791945,58",0,0,0,0,0,54,"ANBIMA"
"31/05/2016","1591,4508533","636954332,27",0,0,0,0,0,54,"ANBIMA"
"30/06/2016","1586,6799478","635044848,91",0,0,0,0,0,54,"ANBIMA"
"29/07/2016","1587,0067372","635175641,47",0,0,0,0,0,53,"ANBIMA"
"31/08/2016","1590,708717","636657303,36",0,0,0,0,0,53,"ANBIMA"
"30/09/2016","1591,9870158","637168923,25",0,0,0,0,0,53,"ANBIMA"
"31/10/2016","1593,4811407","637766924,35",0,0,0,0,0,53,"ANBIMA"
"30/11/2016","1598,4176801","639742700,21",0,0,0,0,0,53,"ANBIMA"
"30/12/2016","1598,3712033","639724098,57",0,0,0,0,0,53,"ANBIMA"
"31/01/2017","1598,544529","639793469,55",0,0,0,0,0,53,"ANBIMA"
"24/02/2017","1599,1284509","640027175,55",0,0,0,0,0,53,"ANBIMA"
"31/03/2017","1599,8551429","640318023,1",0,0,0,0,0,53,"ANBIMA"
"28/04/2017","1657,1665048","663256036,03",0,0,0,0,0,53,"ANBIMA"
"31/05/2017","1655,3013152","662509521,88",0,0,0,0,0,55,"ANBIMA"
"30/06/2017","1655,8496341","662728978,29",0,0,0,0,0,55,"ANBIMA"
"31/07/2017","1656,3306237","662921487,2",0,0,0,0,0,55,"ANBIMA"
"31/08/2017","1656,3966082","662947896,47",0,0,0,0,0,55,"ANBIMA"
